SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary
OC(=O)[C@H](/C=C/Cc1nc(ccc1)CCCl)c1nc(N)c2c(n1)[nH]nc2	No_3_262,21/000000020,"InChI=1S/C17H17ClN6O2/c18-8-7-11-4-1-3-10(21-11)5-2-6-12(17(25)26)15-22-14(19)13-9-20-24-16(13)23-15/h1-4,6,9,12H,5,7-8H2,(H,25,26)(H3,19,20,22,23,24)/b6-2+/t12-/m1/s1",C17H17N6O2Cl,372,2.17,6.45,6.97,24.1,-190,3.8950238285742884,1
OC(=O)[C@H](/C=C/Cc1ncccc1CCBr)c1nc(N)c2c(n1)[nH]nc2	No_4_305,21/000000030,"InChI=1S/C17H17BrN6O2/c18-7-6-10-3-2-8-20-13(10)5-1-4-11(17(25)26)15-22-14(19)12-9-21-24-16(12)23-15/h1-4,8-9,11H,5-7H2,(H,25,26)(H3,19,21,22,23,24)/b4-1+/t11-/m1/s1",C17H17N6O2Br,417,2.42,6.04,5.01,24.1,-190,3.9780202942707534,1
OC(=O)C#Cc1c(I)nc(cc1)[C@@H](c1coc(c1)COCN)N	No_6_520,26/000000135,"InChI=1S/C15H14IN3O4/c16-15-9(2-4-13(20)21)1-3-12(19-15)14(18)10-5-11(23-6-10)7-22-8-17/h1,3,5-6,14H,7-8,17-18H2,(H,20,21)/t14-/m1/s1",C15H14N3O4I,427,0.67,5.42,2.91,24.5,-190,4.196951978508578,0
OC(=O)[C@H]1NC(=NC(=C1)C(=O)C)/C=C/CNCc1[nH]ncc1Br	No_7_380,18/000000048,"InChI=1S/C14H16BrN5O3/c1-8(21)10-5-11(14(22)23)19-13(18-10)3-2-4-16-7-12-9(15)6-17-20-12/h2-3,5-6,11,16H,4,7H2,1H3,(H,17,20)(H,18,19)(H,22,23)/b3-2+/t11-/m0/s1",C14H16N5O3Br,382,0.49,5.39,6.63,5.23,-170,4.325905103508578,0
Oc1ncc(c(n1)C/C=C/c1nc(Br)c(cc1)Cl)C(=O)O	No_2_469,29/000000167,"InChI=1S/C13H9BrClN3O3/c14-11-9(15)5-4-7(17-11)2-1-3-10-8(12(19)20)6-16-13(21)18-10/h1-2,4-6H,3H2,(H,19,20)(H,16,18,21)/b2-1+",C13H9N3O3ClBr,370,2.46,5.37,7.3,5.21,0,3.366447864464,1
OC(=O)Cc1cccc(c1)c1[nH]c(cc1)C(=O)c1nc(=O)o[nH]1	No_4_112,23/000000136,"InChI=1S/C15H11N3O5/c19-12(20)7-8-2-1-3-9(6-8)10-4-5-11(16-10)13(21)14-17-15(22)23-18-14/h1-6,16H,7H2,(H,19,20)(H,17,18,22)",C15H11N3O5,313,1.2,5.37,6.9,3.58,-120,2.8540777611395143,1
OCCc1cccc(c1)c1[nH]c(cc1)C(=O)c1nc(=O)o[nH]1	No_4_625,23/000000238,"InChI=1S/C15H13N3O4/c19-7-6-9-2-1-3-10(8-9)11-4-5-12(16-11)13(20)14-17-15(21)22-18-14/h1-5,8,16,19H,6-7H2,(H,17,18,21)",C15H13N3O4,299,1.12,5.35,6.43,3.58,-120,2.906767313230713,1
Oc1ncc(c(n1)[C@H](/C=C/c1nc(c[nH]1)Cl)O)C(=O)O	No_2_488,29/000000176,"InChI=1S/C11H9ClN4O4/c12-7-4-13-8(15-7)2-1-6(17)9-5(10(18)19)3-14-11(20)16-9/h1-4,6,17H,(H,13,15)(H,18,19)(H,14,16,20)/b2-1+/t6-/m0/s1",C11H9N4O4Cl,296,0.02,5.3,7.31,5.24,-150,4.315200125052055,0
OCCc1c(C=C)ccc(c1)c1[nH]c(cc1)C(=O)c1nc(=O)o[nH]1	No_5_330,23/000000404,"InChI=1S/C17H15N3O4/c1-2-10-3-4-12(9-11(10)7-8-21)13-5-6-14(18-13)15(22)16-19-17(23)24-20-16/h2-6,9,18,21H,1,7-8H2,(H,19,20,23)",C17H15N3O4,325,1.63,5.28,6.06,5.09,-120,3.234758369600878,1
OCc1ccnc(c1CCBr)C/C=C/[C@@H](CN)c1nc(N)c2c(n1)[nH]nc2	No_5_230,21/000000045,"InChI=1S/C18H22BrN7O/c19-6-4-13-12(10-27)5-7-22-15(13)3-1-2-11(8-20)17-24-16(21)14-9-23-26-18(14)25-17/h1-2,5,7,9,11,27H,3-4,6,8,10,20H2,(H3,21,23,24,25,26)/b2-1+/t11-/m0/s1",C18H22N7OBr,432,1.29,5.28,6.72,23.9,-190,4.200336924865272,0
Oc1ncnc2c1nnn2C(=O)CC/C=C/[C@H]1OC=C(OC1)CN	No_7_98,18/000000040,"InChI=1S/C14H16N6O4/c15-5-10-7-23-9(6-24-10)3-1-2-4-11(21)20-13-12(18-19-20)14(22)17-8-16-13/h1,3,7-9H,2,4-6,15H2,(H,16,17,22)/b3-1+/t9-/m1/s1",C14H16N6O4,332,-0.33,5.25,4.74,4.94,-190,4.332046242802354,0
OC(=O)c1ccc(cc1CC(=O)c1ccc(cc1O)Br)C1=CN=CCN1	No_4_410,3/000000259,"InChI=1S/C19H15BrN2O4/c20-13-2-4-15(18(24)9-13)17(23)8-12-7-11(1-3-14(12)19(25)26)16-10-21-5-6-22-16/h1-5,7,9-10,22,24H,6,8H2,(H,25,26)",C19H15N2O4Br,415,3.07,5.22,7.04,5.08,-160,3.0233038835627113,1
Oc1cccnc1C/C=C/[C@@H](CO)c1nc(N)c2c(n1)[nH]nc2	No_3_177,21/000000019,"InChI=1S/C15H16N6O2/c16-13-10-7-18-21-15(10)20-14(19-13)9(8-22)3-1-4-11-12(23)5-2-6-17-11/h1-3,5-7,9,22-23H,4,8H2,(H3,16,18,19,20,21)/b3-1+/t9-/m0/s1",C15H16N6O2,312,0.6,5.22,4.13,20.2,-190,3.905465920816269,1
OC(=O)[C@H]1C=C(OC(=C1)CCCc1cnc(c(c1)C)I)C(=O)OCCN	No_5_577,2/000000019,"InChI=1S/C18H21IN2O5/c1-11-7-12(10-21-16(11)19)3-2-4-14-8-13(17(22)23)9-15(26-14)18(24)25-6-5-20/h7-10,13H,2-6,20H2,1H3,(H,22,23)/t13-/m1/s1",C18H21N2O5I,472,2.12,5.21,5.23,24.3,-170,3.991686406536865,1
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1ccc(c(c1)I)C=C	No_5_579,23/000000470,"InChI=1S/C15H10IN3O3/c1-2-8-3-4-9(7-10(8)16)11-5-6-12(17-11)13(20)14-18-15(21)22-19-14/h2-7,17H,1H2,(H,18,19,21)",C15H10N3O3I,407,3.35,5.2,5.76,3.58,-120,3.366353133861695,1
OC(=O)c1ncc(cc1Br)/C=C/[C@H]1NC(=O)C=C1CCO	No_3_491,13/000000015,"InChI=1S/C14H13BrN2O4/c15-10-5-8(7-16-13(10)14(20)21)1-2-11-9(3-4-18)6-12(19)17-11/h1-2,5-7,11,18H,3-4H2,(H,17,19)(H,20,21)/b2-1+/t11-/m1/s1",C14H13N2O4Br,353,0.18,5.17,6.0,3.85,-150,3.9050832961260635,1
OCCc1cc(ccc1CF)c1[nH]c(cc1)C(=O)c1nc(=O)o[nH]1	No_5_516,23/000000453,"InChI=1S/C16H14FN3O4/c17-8-11-2-1-10(7-9(11)5-6-21)12-3-4-13(18-12)14(22)15-19-16(23)24-20-15/h1-4,7,18,21H,5-6,8H2,(H,19,20,23)",C16H14N3O4F,331,1.44,5.14,6.95,5.09,-120,3.2548475098723717,1
Oc1ncc(c(n1)C/C=C/c1ccccc1)C(=O)O	No_2_23,29/000000024,"InChI=1S/C14H12N2O3/c17-13(18)11-9-15-14(19)16-12(11)8-4-7-10-5-2-1-3-6-10/h1-7,9H,8H2,(H,17,18)(H,15,16,19)/b7-4+",C14H12N2O3,256,2.11,5.13,6.3,3.85,0,2.6553002255758003,1
OC(=O)c1[nH]c(c(c1)CO)C(=O)C1=CC=C[C@H](O1)CC#CCO	No_5_563,4/000000019,"InChI=1S/C16H15NO6/c18-7-2-1-4-11-5-3-6-13(23-11)15(20)14-10(9-19)8-12(17-14)16(21)22/h3,5-6,8,11,17-19H,4,7,9H2,(H,21,22)/t11-/m1/s1",C16H15NO6,317,-0.14,5.12,4.95,4.94,-150,4.217253901585501,0
OC[C@H](CN1C=C(NC1)CC(=O)CNC/C=C/c1cc(F)ccc1F)N	No_5_139,16/000000077,"InChI=1S/C18H24F2N4O2/c19-14-3-4-18(20)13(6-14)2-1-5-22-8-17(26)7-16-10-24(12-23-16)9-15(21)11-25/h1-4,6,10,15,22-23,25H,5,7-9,11-12,21H2/b2-1+/t15-/m0/s1",C18H24N4O2F2,366,0.93,5.12,4.2,5.09,-190,4.02364657513539,0
Oc1ncc(c(n1)[C@H](/C=C/c1onc(c1)O)O)C(=O)O	No_2_458,29/000000165,"InChI=1S/C11H9N3O6/c15-7(2-1-5-3-8(16)14-20-5)9-6(10(17)18)4-12-11(19)13-9/h1-4,7,15H,(H,14,16)(H,17,18)(H,12,13,19)/b2-1+/t7-/m0/s1",C11H9N3O6,279,-0.22,5.12,6.46,5.24,-150,4.107837607569538,0
OC(=O)[C@H]1C=C(OC(=C1)CCCc1cnc(c(c1)O)I)C(=O)OCCN	No_5_493,2/000000012,"InChI=1S/C17H19IN2O6/c18-15-13(21)6-10(9-20-15)2-1-3-12-7-11(16(22)23)8-14(26-12)17(24)25-5-4-19/h6-9,11,21H,1-5,19H2,(H,22,23)/t11-/m1/s1",C17H19N2O6I,474,1.49,5.12,4.74,24.9,-170,4.005436406536866,0
Oc1nccc(c1)CCC#Cc1nc(c(nc1)Cl)C(=O)CO	No_4_631,19/000000037,"InChI=1S/C15H12ClN3O3/c16-15-14(12(21)9-20)19-11(8-18-15)4-2-1-3-10-5-6-17-13(22)7-10/h5-8,20H,1,3,9H2,(H,17,22)",C15H12N3O3Cl,317,0.86,5.11,7.18,19.7,0,3.3693568559460623,1
O=c1o[nH]c(n1)C(=O)c1ccc([nH]1)c1ccc(c(c1)I)C	No_5_132,23/000000364,"InChI=1S/C14H10IN3O3/c1-7-2-3-8(6-9(7)15)10-4-5-11(16-10)12(19)13-17-14(20)21-18-13/h2-6,16H,1H3,(H,17,18,20)",C14H10N3O3I,395,3.07,5.11,6.27,3.58,-140,3.091651964630344,1
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1ccc(c(c1)C(=C)C)CF	No_5_147,23/000000365,"InChI=1S/C17H14FN3O3/c1-9(2)12-7-10(3-4-11(12)8-18)13-5-6-14(19-13)15(22)16-20-17(23)24-21-16/h3-7,19H,1,8H2,2H3,(H,20,21,23)",C17H14N3O3F,327,2.76,5.11,6.28,5.09,-140,3.347080794805173,1
OC(=O)[C@@H]1C=C(C=C1C(=O)Cc1nc[nH]n1)C(=O)C(=C)c1c(F)ccc(c1)F	No_5_345,1/000000020,"InChI=1S/C19H13F2N3O4/c1-9(12-6-11(20)2-3-15(12)21)18(26)10-4-13(14(5-10)19(27)28)16(25)7-17-22-8-23-24-17/h2-6,8,14H,1,7H2,(H,27,28)(H,22,23,24)/t14-/m1/s1",C19H13N3O4F2,385,1.78,5.11,5.98,4.94,-190,4.236621105092512,0
O=c1o[nH]c(n1)C(=O)c1ccc([nH]1)c1ccc(c(c1)I)F	No_5_327,23/000000401,"InChI=1S/C13H7FIN3O3/c14-7-2-1-6(5-8(7)15)9-3-4-10(16-9)11(19)12-17-13(20)21-18-12/h1-5,16H,(H,17,18,20)",C13H7N3O3FI,399,3.0,5.1,5.82,3.58,-120,3.149467870758116,1
Oc1ncc(c(n1)[C@H](/C=C/C1=NN=CCN1)O)C(=O)O	No_2_383,29/000000140,"InChI=1S/C11H11N5O4/c17-7(1-2-8-12-3-4-14-16-8)9-6(10(18)19)5-13-11(20)15-9/h1-2,4-5,7,17H,3H2,(H,12,16)(H,18,19)(H,13,15,20)/b2-1+/t7-/m0/s1",C11H11N5O4,277,-0.06,5.1,6.31,5.24,-150,4.581601833343763,0
OCc1ccc(cc1)CC(=O)CNC/C=C/c1c(F)ccc(c1)F	No_5_5,16/000000050,"InChI=1S/C19H19F2NO2/c20-17-7-8-19(21)16(11-17)2-1-9-22-12-18(24)10-14-3-5-15(13-23)6-4-14/h1-8,11,22-23H,9-10,12-13H2/b2-1+",C19H19NO2F2,331,2.82,5.09,4.94,5.09,0,2.439087102632552,1
OC(=O)CNCC(=O)C1=CC(=C[C@H]1C(=O)O)C(=O)C(=C)c1c(F)ccc(c1)F	No_5_203,1/000000017,"InChI=1S/C19H15F2NO6/c1-9(12-6-11(20)2-3-15(12)21)18(26)10-4-13(14(5-10)19(27)28)16(23)7-22-8-17(24)25/h2-6,14,22H,1,7-8H2,(H,24,25)(H,27,28)/t14-/m1/s1",C19H15NO6F2,391,0.68,5.09,5.58,6.45,-150,3.7759943078897145,1
OCCc1cccc(c1F)c1ccc([nH]1)C(=O)c1nc(=O)o[nH]1	No_5_514,23/000000451,"InChI=1S/C15H12FN3O4/c16-12-8(6-7-20)2-1-3-9(12)10-4-5-11(17-10)13(21)14-18-15(22)23-19-14/h1-5,17,20H,6-7H2,(H,18,19,22)",C15H12N3O4F,317,1.28,5.09,6.36,5.09,-120,3.112934802559633,1
OC(=O)C#Cc1c(I)nc(cc1)[C@@H](c1coc(c1)CO)N	No_6_222,26/000000076,"InChI=1S/C14H11IN2O4/c15-14-8(2-4-12(19)20)1-3-11(17-14)13(16)9-5-10(6-18)21-7-9/h1,3,5,7,13,18H,6,16H2,(H,19,20)/t13-/m1/s1",C14H11N2O4I,398,0.79,5.09,3.59,22.5,-150,4.058727858460282,0
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1ccc(c(c1)CNCC#CCC)Cl	No_5_333,23/000000406,"InChI=1S/C19H17ClN4O3/c1-2-3-4-9-21-11-13-10-12(5-6-14(13)20)15-7-8-16(22-15)17(25)18-23-19(26)27-24-18/h5-8,10,21-22H,2,9,11H2,1H3,(H,23,24,26)",C19H17N4O3Cl,384,2.81,5.08,4.98,4.94,-140,3.307677010789071,1
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1ccc(c(c1)NC(=O)N)/C=C/C	No_5_401,23/000000428,"InChI=1S/C17H15N5O4/c1-2-3-9-4-5-10(8-13(9)20-16(18)24)11-6-7-12(19-11)14(23)15-21-17(25)26-22-15/h2-8,19H,1H3,(H3,18,20,24)(H,21,22,25)/b3-2+",C17H15N5O4,353,0.98,5.08,5.8,6.45,-140,3.223064052161236,1
OC(=O)[C@H]1C=C(OC(=C1)CCCc1cnc(cc1)I)C(=O)OCCN	No_4_442,2/000000002,"InChI=1S/C17H19IN2O5/c18-15-5-4-11(10-20-15)2-1-3-13-8-12(16(21)22)9-14(25-13)17(23)24-7-6-19/h4-5,8-10,12H,1-3,6-7,19H2,(H,21,22)/t12-/m1/s1",C17H19N2O5I,458,1.89,5.07,3.67,23.7,-170,3.8963006807223746,1
Oc1ncc(c(n1)CCCc1ccc2c(c1)cccn2)C(=O)O	No_2_683,29/000000220,"InChI=1S/C17H15N3O3/c21-16(22)13-10-19-17(23)20-15(13)5-1-3-11-6-7-14-12(9-11)4-2-8-18-14/h2,4,6-10H,1,3,5H2,(H,21,22)(H,19,20,23)",C17H15N3O3,309,2.14,5.06,8.25,5.21,-80,2.5559383743724347,1
OC(=O)C1=Cc2c(C1)ccc(c2)C#CCCCN	No_6_185,26/000000048,"InChI=1S/C15H15NO2/c16-7-3-1-2-4-11-5-6-12-9-14(15(17)18)10-13(12)8-11/h5-6,8,10H,1,3,7,9,16H2,(H,17,18)",C15H15NO2,241,1.86,5.06,6.17,16.8,-40,2.8703946115122765,1
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1ccc(c(c1)/C=C/C)C	No_5_429,23/000000434,"InChI=1S/C17H15N3O3/c1-3-4-11-9-12(6-5-10(11)2)13-7-8-14(18-13)15(21)16-19-17(22)23-20-16/h3-9,18H,1-2H3,(H,19,20,22)/b4-3+",C17H15N3O3,309,2.83,5.05,5.29,5.09,-200,3.1420181161690994,1
c1cnc(c(c1F)CCBr)C/C=C/[C@@H](CN)c1nc(N)c2c(n1)[nH]nc2	No_5_149,21/000000040,"InChI=1S/C17H19BrFN7/c18-6-4-11-13(19)5-7-22-14(11)3-1-2-10(8-20)16-24-15(21)12-9-23-26-17(12)25-16/h1-2,5,7,9-10H,3-4,6,8,20H2,(H3,21,23,24,25,26)/b2-1+/t10-/m0/s1",C17H19N7FBr,420,2.26,5.04,5.24,24.8,-190,4.180479130029589,0
OC(=O)C#Cc1c(I)nc(cc1)[C@@H](c1coc(c1)C(=O)O)N	No_6_87,26/000000034,"InChI=1S/C14H9IN2O5/c15-13-7(2-4-11(18)19)1-3-9(17-13)12(16)8-5-10(14(20)21)22-6-8/h1,3,5-6,12H,16H2,(H,18,19)(H,20,21)/t12-/m1/s1",C14H9N2O5I,412,1.22,5.04,3.58,24.7,-150,3.9709064281061153,1
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1ccc(c(c1)NC(=O)N)I	No_5_595,23/000000475,"InChI=1S/C14H10IN5O4/c15-7-2-1-6(5-10(7)18-13(16)22)8-3-4-9(17-8)11(21)12-19-14(23)24-20-12/h1-5,17H,(H3,16,18,22)(H,19,20,23)",C14H10N5O4I,439,1.22,5.04,6.65,3.58,-120,3.1729643768947255,1
OCC#CCNCc1c(Br)ccc(c1)c1[nH]c(cc1)C(=O)c1nc(=O)o[nH]1	No_5_250,23/000000392,"InChI=1S/C18H15BrN4O4/c19-13-4-3-11(9-12(13)10-20-7-1-2-8-24)14-5-6-15(21-14)16(25)17-22-18(26)27-23-17/h3-6,9,20-21,24H,7-8,10H2,(H,22,23,26)",C18H15N4O4Br,431,1.7,5.03,5.6,4.94,-120,3.3598248629369225,1
OCc1ncc(cc1Br)/C=C/[C@H](CCCN)c1noc(=O)[nH]1	No_4_616,13/000000053,"InChI=1S/C14H17BrN4O3/c15-11-6-9(7-17-12(11)8-20)3-4-10(2-1-5-16)13-18-14(21)22-19-13/h3-4,6-7,10,20H,1-2,5,8,16H2,(H,18,19,21)/b4-3+/t10-/m0/s1",C14H17N4O3Br,369,0.9,5.02,9.45,3.7,-150,4.051984740761203,0
O=c1o[nH]c(n1)C(=O)c1ccc([nH]1)c1ccc(c(c1)C(=O)C)C	No_5_670,23/000000497,"InChI=1S/C16H13N3O4/c1-8-3-4-10(7-11(8)9(2)20)12-5-6-13(17-12)14(21)15-18-16(22)23-19-15/h3-7,17H,1-2H3,(H,18,19,22)",C16H13N3O4,311,1.84,5.0,5.86,5.09,-200,2.938693138358449,1
Oc1ccc(cc1CC#CC)c1[nH]c(cc1)C(=O)c1nc(=O)o[nH]1	No_5_199,23/000000375,"InChI=1S/C17H13N3O4/c1-2-3-4-11-9-10(5-8-14(11)21)12-6-7-13(18-12)15(22)16-19-17(23)24-20-16/h5-9,18,21H,4H2,1H3,(H,19,20,23)",C17H13N3O4,323,2.07,4.99,7.06,5.09,-140,3.3423389125873033,1
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1cccc(c1)N(CC=C)C(=O)N	No_5_223,23/000000386,"InChI=1S/C17H15N5O4/c1-2-8-22(16(18)24)11-5-3-4-10(9-11)12-6-7-13(19-12)14(23)15-20-17(25)26-21-15/h2-7,9,19H,1,8H2,(H2,18,24)(H,20,21,25)",C17H15N5O4,353,0.9,4.98,9.32,4.94,-120,3.198717582192849,1
Oc1ncc(c(n1)[C@H](c1cnc2c(c1)cc[nH]2)O)C(=O)O	No_2_729,29/000000228,"InChI=1S/C13H10N4O4/c18-10(7-3-6-1-2-14-11(6)15-4-7)9-8(12(19)20)5-16-13(21)17-9/h1-5,10,18H,(H,14,15)(H,19,20)(H,16,17,21)/t10-/m0/s1",C13H10N4O4,286,0.15,4.98,6.88,18.0,-190,3.5526108373749956,1
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1cccc(c1)OCCCCCl	No_5_625,23/000000487,"InChI=1S/C17H16ClN3O4/c18-8-1-2-9-24-12-5-3-4-11(10-12)13-6-7-14(19-13)15(22)16-20-17(23)25-21-16/h3-7,10,19H,1-2,8-9H2,(H,20,21,23)",C17H16N3O4Cl,361,3.17,4.97,6.19,4.94,-120,2.901633928484335,1
OC(=O)[C@H](CBr)c1nc(N)c2c(n1)[nH]nc2	No_1_690,21/000000009,"InChI=1S/C8H8BrN5O2/c9-1-3(8(15)16)6-12-5(10)4-2-11-14-7(4)13-6/h2-3H,1H2,(H,15,16)(H3,10,11,12,13,14)/t3-/m1/s1",C8H8N5O2Br,286,0.9,4.96,4.5,17.3,-190,3.7393945532606976,1
OC(=O)/C(=C\c1cnc(c(c1)Br)CO)/[C@@H]1C=CC(=O)N1	No_4_526,13/000000052,"InChI=1S/C13H11BrN2O4/c14-9-4-7(5-15-11(9)6-17)3-8(13(19)20)10-1-2-12(18)16-10/h1-5,10,17H,6H2,(H,16,18)(H,19,20)/b8-3-/t10-/m0/s1",C13H11N2O4Br,339,-0.02,4.96,6.52,2.47,-150,3.983647677499608,1
Oc1cc(C(=O)OC)cc(c1)CC(=O)CNC/C=C/c1cc(F)ccc1F	No_4_397,16/000000030,"InChI=1S/C20H19F2NO4/c1-27-20(26)15-7-13(8-17(24)11-15)9-18(25)12-23-6-2-3-14-10-16(21)4-5-19(14)22/h2-5,7-8,10-11,23-24H,6,9,12H2,1H3/b3-2+",C20H19NO4F2,375,3.16,4.96,5.08,5.08,-80,2.6486078079918673,1
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1ccc(c(c1)CF)CCC	No_5_677,23/000000504,"InChI=1S/C17H16FN3O3/c1-2-3-10-4-5-11(8-12(10)9-18)13-6-7-14(19-13)15(22)16-20-17(23)24-21-16/h4-8,19H,2-3,9H2,1H3,(H,20,21,23)",C17H16N3O3F,329,2.93,4.96,5.65,5.09,-140,3.145788686342959,1
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1ccc(c(c1)NC(=O)N)Br	No_5_221,23/000000384,"InChI=1S/C14H10BrN5O4/c15-7-2-1-6(5-10(7)18-13(16)22)8-3-4-9(17-8)11(21)12-19-14(23)24-20-12/h1-5,17H,(H3,16,18,22)(H,19,20,23)",C14H10N5O4Br,392,0.95,4.96,6.95,3.58,-120,3.059554043944093,1
Oc1ncc(cc1CC/C(=C/c1ccc(cc1)CO)/C)N1C=NOC1	No_5_272,11/000000002,"InChI=1S/C19H21N3O3/c1-14(8-15-3-5-16(11-23)6-4-15)2-7-17-9-18(10-20-19(17)24)22-12-21-25-13-22/h3-6,8-10,12,23H,2,7,11,13H2,1H3,(H,20,24)/b14-8+",C19H21N3O3,339,3.39,4.95,4.9,19.1,-140,3.442578159253565,1
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1cccc(c1)I	No_3_418,23/000000057,"InChI=1S/C13H8IN3O3/c14-8-3-1-2-7(6-8)9-4-5-10(15-9)11(18)12-16-13(19)20-17-12/h1-6,15H,(H,16,17,19)",C13H8N3O3I,381,2.84,4.95,5.8,3.58,-120,3.044442111180911,1
N[C@@H](N[C@H](CCCC(=C)c1nnc([nH]1)C(=O)O)C(=O)C1=COCC=C1)N	No_6_383,2/000000010,"InChI=1S/C16H22N6O4/c1-9(13-20-14(15(24)25)22-21-13)4-2-6-11(19-16(17)18)12(23)10-5-3-7-26-8-10/h3,5,8,11,16,19H,1-2,4,6-7,17-18H2,(H,24,25)(H,20,21,22)/t11-/m1/s1",C16H20N6O4,360,1.04,4.95,4.41,6.45,-150,4.647311406536865,0
Oc1cc(c2n[nH]nc2)cc(c1)CCCCCCCC	No_1_132,28/000000154,"InChI=1S/C16H23N3O/c1-2-3-4-5-6-7-8-13-9-14(11-15(20)10-13)16-12-17-19-18-16/h9-12,20H,2-8H2,1H3,(H,17,18,19)",C16H23N3O,273,5.24,4.94,1.99,17.4,-140,2.415203859051914,1
OC(=O)c1cc(ccc1CF)c1[nH]c(cc1)C(=O)c1nc(=O)o[nH]1	No_5_111,23/000000357,"InChI=1S/C15H10FN3O5/c16-6-8-2-1-7(5-9(8)14(21)22)10-3-4-11(17-10)12(20)13-18-15(23)24-19-13/h1-5,17H,6H2,(H,21,22)(H,18,19,23)",C15H10N3O5F,331,1.71,4.94,5.51,5.09,-120,3.136115008352819,1
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1ccc(c(c1)C=C)CF	No_5_112,23/000000358,"InChI=1S/C16H12FN3O3/c1-2-9-7-10(3-4-11(9)8-17)12-5-6-13(18-12)14(21)15-19-16(22)23-20-15/h2-7,18H,1,8H2,(H,19,20,22)",C16H12N3O3F,313,2.61,4.93,6.09,5.09,-120,3.3715298321454323,1
Oc1ccc(cc1I)c1ccc([nH]1)C(=O)c1nc(=O)o[nH]1	No_5_258,23/000000396,"InChI=1S/C13H8IN3O4/c14-7-5-6(1-4-10(7)18)8-2-3-9(15-8)11(19)12-16-13(20)21-17-12/h1-5,15,18H,(H,16,17,20)",C13H8N3O4I,397,2.43,4.93,5.95,3.58,-120,3.1716240637176982,1
C1=C(CN)[C@H](NC1=O)/C=C/c1cnc(c(c1)Br)CC[NH3+]	No_5_309,13/000000141,"InChI=1S/C14H17BrN4O/c15-11-5-9(8-18-13(11)3-4-16)1-2-12-10(7-17)6-14(20)19-12/h1-2,5-6,8,12H,3-4,7,16-17H2,(H,19,20)/p+1/b2-1+/t12-/m1/s1",C14H18N4OBr,338,-0.38,4.92,6.04,3.85,-150,4.618056778398708,0
Oc1ccc(cc1C/C(=C\C)/C)c1[nH]c(cc1)C(=O)c1nc(=O)o[nH]1	No_4_367,23/000000180,"InChI=1S/C18H17N3O4/c1-3-10(2)8-12-9-11(4-7-15(12)22)13-5-6-14(19-13)16(23)17-20-18(24)25-21-17/h3-7,9,19,22H,8H2,1-2H3,(H,20,21,24)/b10-3-",C18H17N3O4,339,2.19,4.92,8.06,4.94,-200,3.2796285988140053,1
OC(=O)C#Cc1c(I)nc(cc1)[C@@H](c1coc(c1)C(=O)C)N	No_6_572,26/000000137,"InChI=1S/C15H11IN2O4/c1-8(19)12-6-10(7-22-12)14(17)11-4-2-9(15(16)18-11)3-5-13(20)21/h2,4,6-7,14H,17H2,1H3,(H,20,21)/t14-/m1/s1",C15H11N2O4I,410,1.45,4.92,4.1,24.1,-170,4.017067197336885,0
Oc1ncc(c(n1)CCCc1ccccc1)C(=O)O	No_2_330,29/000000128,"InChI=1S/C14H14N2O3/c17-13(18)11-9-15-14(19)16-12(11)8-4-7-10-5-2-1-3-6-10/h1-3,5-6,9H,4,7-8H2,(H,17,18)(H,15,16,19)",C14H14N2O3,258,2.04,4.91,6.55,3.85,0,2.3570874050629786,1
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1ccc(c(c1)OCC)F	No_5_572,23/000000468,"InChI=1S/C15H12FN3O4/c1-2-22-12-7-8(3-4-9(12)16)10-5-6-11(17-10)13(20)14-18-15(21)23-19-14/h3-7,17H,2H2,1H3,(H,18,19,21)",C15H12N3O4F,317,2.27,4.9,6.08,5.09,-140,2.89063586764839,1
OC(=O)Cc1cc(OCCC[C@H]2NC(=O)NC2)cc(c1)Br	No_2_439,22/000000068,"InChI=1S/C14H17BrN2O4/c15-10-4-9(6-13(18)19)5-12(7-10)21-3-1-2-11-8-16-14(20)17-11/h4-5,7,11H,1-3,6,8H2,(H,18,19)(H2,16,17,20)/t11-/m1/s1",C14H17N2O4Br,357,1.85,4.9,5.56,5.09,-150,3.125912271534058,1
