SMILES;Name;InChI;Formula;MW;LogP;pKd;Structure;Synthesize;Chemical
Oc1ccnc(c1)[C@@H](CCO)C#Cc1cc(F)ccc1F	No_3_508;1/000000011;InChI=1S/C16H13F2NO2/c17-13-3-4-15(18)12(9-13)2-1-11(6-8-20)16-10-14(21)5-7-19-16/h3-5,7,9-11,20H,6,8H2,(H,19,21)/t11-/m1/s1;C16H13NO2F2;289;2.63;4.23;9.04;19.40;-150
Oc1ccnc(c1)[C@@H](CCO)C#Cc1cc(F)ccc1F	No_3_505;1/000000008;InChI=1S/C16H13F2NO2/c17-13-3-4-15(18)12(9-13)2-1-11(6-8-20)16-10-14(21)5-7-19-16/h3-5,7,9-11,20H,6,8H2,(H,19,21)/t11-/m1/s1;C16H13NO2F2;289;2.63;4.54;9.40;19.40;-150
Oc1ccnc(c1)[C@@H](CCO)C#Cc1cc(F)ccc1F	No_3_154;1/000000005;InChI=1S/C16H13F2NO2/c17-13-3-4-15(18)12(9-13)2-1-11(6-8-20)16-10-14(21)5-7-19-16/h3-5,7,9-11,20H,6,8H2,(H,19,21)/t11-/m1/s1;C16H13NO2F2;289;2.63;4.19;9.11;19.40;-150
Oc1ccnc(c1)[C@@H](CCO)C#Cc1cc(F)ccc1F	No_4_60;1/000000014;InChI=1S/C16H13F2NO2/c17-13-3-4-15(18)12(9-13)2-1-11(6-8-20)16-10-14(21)5-7-19-16/h3-5,7,9-11,20H,6,8H2,(H,19,21)/t11-/m1/s1;C16H13NO2F2;289;2.63;4.23;9.46;19.40;-150
OC(=O)COC(=O)C/C=C/[C@@H](C1=CCC=C1)N	No_5_260;1/000000024;InChI=1S/C12H15NO4/c13-10(9-4-1-2-5-9)6-3-7-12(16)17-8-11(14)15/h1,3-6,10H,2,7-8,13H2,(H,14,15)/b6-3+/t10-/m0/s1;C12H15NO4;237;-0.24;4.68;7.16;2.22;-150
Oc1ccnc(c1)[C@@H](CCO)C#Cc1cc(F)ccc1F	No_3_153;1/000000004;InChI=1S/C16H13F2NO2/c17-13-3-4-15(18)12(9-13)2-1-11(6-8-20)16-10-14(21)5-7-19-16/h3-5,7,9-11,20H,6,8H2,(H,19,21)/t11-/m1/s1;C16H13NO2F2;289;2.63;4.16;9.58;19.40;-150
OCC/C=C(\[C@@H]1C=CNN1)/COCc1cc(F)ccc1F	No_5_115;1/000000016;InChI=1S/C15H18F2N2O2/c16-13-3-4-14(17)12(8-13)10-21-9-11(2-1-7-20)15-5-6-18-19-15/h2-6,8,15,18-20H,1,7,9-10H2/b11-2-/t15-/m0/s1;C15H18N2O2F2;296;2.09;4.34;6.98;3.58;-150
OC(=O)c1[nH]c(cc1)C#CCC1=C[C@@H](C=C1)CC	No_3_672;1/000000015;InChI=1S/C15H15NO2/c1-2-11-6-7-12(10-11)4-3-5-13-8-9-14(16-13)15(17)18/h6-11,16H,2,4H2,1H3,(H,17,18)/t11-/m1/s1;C15H15NO2;241;2.36;4.02;5.94;21.00;-170
Oc1ccnc(c1)[C@@H](CCO)C#Cc1cc(F)ccc1F	No_3_155;1/000000006;InChI=1S/C16H13F2NO2/c17-13-3-4-15(18)12(9-13)2-1-11(6-8-20)16-10-14(21)5-7-19-16/h3-5,7,9-11,20H,6,8H2,(H,19,21)/t11-/m1/s1;C16H13NO2F2;289;2.63;4.21;9.68;19.40;-150
Oc1c(C(=O)OCCC)ccc(c1)C/C(=C\C)/CO	No_4_83;1/000000025;InChI=1S/C15H20O4/c1-3-7-19-15(18)13-6-5-12(9-14(13)17)8-11(4-2)10-16/h4-6,9,16-17H,3,7-8,10H2,1-2H3/b11-4+;C15H20O4;264;2.12;4.08;4.81;2.22;-80
O[C@H](CCN)c1onc(n1)/C=C(/c1cc(F)ccc1F)\C(=O)O	No_6_104;1/000000022;InChI=1S/C14H13F2N3O4/c15-7-1-2-10(16)8(5-7)9(14(21)22)6-12-18-13(23-19-12)11(20)3-4-17/h1-2,5-6,11,20H,3-4,17H2,(H,21,22)/b9-6-/t11-/m1/s1;C14H12N3O4F2;324;0.72;4.20;2.49;4.94;-150
OC(=O)[C@@H]1C=C(C=C1C(=O)Cc1nc[nH]n1)C(=O)C(=C)c1c(F)ccc(c1)F	No_5_345;1/000000020;InChI=1S/C19H13F2N3O4/c1-9(12-6-11(20)2-3-15(12)21)18(26)10-4-13(14(5-10)19(27)28)16(25)7-17-22-8-23-24-17/h2-6,8,14H,1,7H2,(H,27,28)(H,22,23,24)/t14-/m1/s1;C19H13N3O4F2;385;1.78;5.11;5.98;4.94;-190
Oc1ccnc(c1)[C@@H](CCO)C#Cc1cc(F)ccc1F	No_3_150;1/000000001;InChI=1S/C16H13F2NO2/c17-13-3-4-15(18)12(9-13)2-1-11(6-8-20)16-10-14(21)5-7-19-16/h3-5,7,9-11,20H,6,8H2,(H,19,21)/t11-/m1/s1;C16H13NO2F2;289;2.63;4.16;9.58;19.40;-150
Oc1c(C(=O)OCCC)ccc(c1)C/C(=C\C)/CO	No_4_84;1/000000026;InChI=1S/C15H20O4/c1-3-7-19-15(18)13-6-5-12(9-14(13)17)8-11(4-2)10-16/h4-6,9,16-17H,3,7-8,10H2,1-2H3/b11-4+;C15H20O4;264;2.12;4.07;4.70;2.22;-80
OC(=O)COC(=O)C/C=C/[C@@H](C1=CCC=C1)N	No_5_259;1/000000023;InChI=1S/C12H15NO4/c13-10(9-4-1-2-5-9)6-3-7-12(16)17-8-11(14)15/h1,3-6,10H,2,7-8,13H2,(H,14,15)/b6-3+/t10-/m0/s1;C12H15NO4;237;-0.24;4.40;6.72;2.22;-150
OC(=O)[C@@H]1C=C(C=C1C(=O)Cc1nc[nH]n1)C(=O)C(=C)c1c(F)ccc(c1)F	No_5_344;1/000000019;InChI=1S/C19H13F2N3O4/c1-9(12-6-11(20)2-3-15(12)21)18(26)10-4-13(14(5-10)19(27)28)16(25)7-17-22-8-23-24-17/h2-6,8,14H,1,7H2,(H,27,28)(H,22,23,24)/t14-/m1/s1;C19H13N3O4F2;385;1.78;5.11;5.98;4.94;-190
OC(=O)[C@H](CC1=COC=CC1)NC/C=C/c1cc(F)ccc1F	No_3_171;1/000000007;InChI=1S/C17H17F2NO3/c18-14-5-6-15(19)13(10-14)4-1-7-20-16(17(21)22)9-12-3-2-8-23-11-12/h1-2,4-6,8,10-11,16,20H,3,7,9H2,(H,21,22)/b4-1+/t16-/m0/s1;C17H17NO3F2;321;2.60;4.61;3.36;5.09;-150
Oc1ccnc(c1)[C@@H](CCO)C#Cc1cc(F)ccc1F	No_4_43;1/000000012;InChI=1S/C16H13F2NO2/c17-13-3-4-15(18)12(9-13)2-1-11(6-8-20)16-10-14(21)5-7-19-16/h3-5,7,9-11,20H,6,8H2,(H,19,21)/t11-/m1/s1;C16H13NO2F2;289;2.63;4.54;9.40;19.40;-150
OCC/C=C(\[C@@H]1C=CNN1)/COCc1cc(F)ccc1F	No_6_38;1/000000021;InChI=1S/C15H18F2N2O2/c16-13-3-4-14(17)12(8-13)10-21-9-11(2-1-7-20)15-5-6-18-19-15/h2-6,8,15,18-20H,1,7,9-10H2/b11-2-/t15-/m0/s1;C15H18N2O2F2;296;2.09;4.34;6.98;3.58;-150
Oc1ccnc(c1)[C@@H](CCO)C#Cc1cc(F)ccc1F	No_3_152;1/000000003;InChI=1S/C16H13F2NO2/c17-13-3-4-15(18)12(9-13)2-1-11(6-8-20)16-10-14(21)5-7-19-16/h3-5,7,9-11,20H,6,8H2,(H,19,21)/t11-/m1/s1;C16H13NO2F2;289;2.63;4.16;9.58;19.40;-150
Oc1ccnc(c1)[C@@H](CCO)C#Cc1cc(F)ccc1F	No_3_506;1/000000009;InChI=1S/C16H13F2NO2/c17-13-3-4-15(18)12(9-13)2-1-11(6-8-20)16-10-14(21)5-7-19-16/h3-5,7,9-11,20H,6,8H2,(H,19,21)/t11-/m1/s1;C16H13NO2F2;289;2.63;4.16;9.58;19.40;-150
Oc1ccnc(c1)[C@@H](CCO)C#Cc1cc(F)ccc1F	No_3_151;1/000000002;InChI=1S/C16H13F2NO2/c17-13-3-4-15(18)12(9-13)2-1-11(6-8-20)16-10-14(21)5-7-19-16/h3-5,7,9-11,20H,6,8H2,(H,19,21)/t11-/m1/s1;C16H13NO2F2;289;2.63;4.35;9.37;19.40;-150
OC(=O)CNCC(=O)C1=CC(=C[C@H]1C(=O)O)C(=O)C(=C)c1c(F)ccc(c1)F	No_5_276;1/000000018;InChI=1S/C19H15F2NO6/c1-9(12-6-11(20)2-3-15(12)21)18(26)10-4-13(14(5-10)19(27)28)16(23)7-22-8-17(24)25/h2-6,14,22H,1,7-8H2,(H,24,25)(H,27,28)/t14-/m1/s1;C19H15NO6F2;391;0.68;5.05;5.83;6.45;-150
Oc1ccnc(c1)[C@@H](CCO)C#Cc1cc(F)ccc1F	No_4_51;1/000000013;InChI=1S/C16H13F2NO2/c17-13-3-4-15(18)12(9-13)2-1-11(6-8-20)16-10-14(21)5-7-19-16/h3-5,7,9-11,20H,6,8H2,(H,19,21)/t11-/m1/s1;C16H13NO2F2;289;2.63;4.35;9.37;19.40;-150
OC(=O)CNCC(=O)C1=CC(=C[C@H]1C(=O)O)C(=O)C(=C)c1c(F)ccc(c1)F	No_5_203;1/000000017;InChI=1S/C19H15F2NO6/c1-9(12-6-11(20)2-3-15(12)21)18(26)10-4-13(14(5-10)19(27)28)16(23)7-22-8-17(24)25/h2-6,14,22H,1,7-8H2,(H,24,25)(H,27,28)/t14-/m1/s1;C19H15NO6F2;391;0.68;5.09;5.58;6.45;-150
Oc1ccnc(c1)[C@@H](CCO)C#Cc1cc(F)ccc1F	No_3_507;1/000000010;InChI=1S/C16H13F2NO2/c17-13-3-4-15(18)12(9-13)2-1-11(6-8-20)16-10-14(21)5-7-19-16/h3-5,7,9-11,20H,6,8H2,(H,19,21)/t11-/m1/s1;C16H13NO2F2;289;2.63;4.23;9.46;19.40;-150
N[C@H](N[C@H](CCCC(=C)c1coc(c1)CO)C(=O)C1=COCC=C1)N	No_6_1;2/000000005;InChI=1S/C18H25N3O4/c1-12(14-8-15(9-22)25-11-14)4-2-6-16(21-18(19)20)17(23)13-5-3-7-24-10-13/h3,5,8,10-11,16,18,21-22H,1-2,4,6-7,9,19-20H2/t16-/m1/s1;C18H23N3O4;345;0.18;4.51;5.05;5.08;-150
N[C@H](N[C@H](CCCC(=C)c1coc(c1)CO)C(=O)C1=COCC=C1)N	No_6_289;2/000000008;InChI=1S/C18H25N3O4/c1-12(14-8-15(9-22)25-11-14)4-2-6-16(21-18(19)20)17(23)13-5-3-7-24-10-13/h3,5,8,10-11,16,18,21-22H,1-2,4,6-7,9,19-20H2/t16-/m1/s1;C18H23N3O4;345;0.18;4.51;5.06;5.08;-150
OC(=O)[C@H]1C=C(OC(=C1)CCCc1cnc(c(c1)N)I)C(=O)OCC	No_5_348;2/000000011;InChI=1S/C17H19IN2O5/c1-2-24-17(23)14-8-11(16(21)22)7-12(25-14)5-3-4-10-6-13(19)15(18)20-9-10/h6-9,11H,2-5,19H2,1H3,(H,21,22)/t11-/m1/s1;C17H19N2O5I;458;2.28;4.50;4.92;23.70;-170
OC(=O)[C@H]1C=C(OC(=C1)CCCc1cnc(c(c1)O)I)C(=O)OCCN	No_5_495;2/000000014;InChI=1S/C17H19IN2O6/c18-15-13(21)6-10(9-20-15)2-1-3-12-7-11(16(22)23)8-14(26-12)17(24)25-5-4-19/h6-9,11,21H,1-5,19H2,(H,22,23)/t11-/m1/s1;C17H19N2O6I;474;1.49;5.05;4.59;24.90;-170
O[C@@H](Cc1cnc(cc1)I)CC1=CCC=C(O1)C(=O)OCCCO	No_4_444;2/000000004;InChI=1S/C17H20INO5/c18-16-6-5-12(11-19-16)9-13(21)10-14-3-1-4-15(24-14)17(22)23-8-2-7-20/h3-6,11,13,20-21H,1-2,7-10H2/t13-/m0/s1;C17H20NO5I;445;1.95;4.59;-0.23;5.24;-170
OC(=O)[C@H]1C=C(OC(=C1)CCCc1cnc(c(c1)C)I)C(=O)OCCN	No_5_516;2/000000016;InChI=1S/C18H21IN2O5/c1-11-7-12(10-21-16(11)19)3-2-4-14-8-13(17(22)23)9-15(26-14)18(24)25-6-5-20/h7-10,13H,2-6,20H2,1H3,(H,22,23)/t13-/m1/s1;C18H21N2O5I;472;2.12;5.20;4.96;24.30;-190
OC(=O)[C@H]1C=C(OC(=C1)CCCc1cnc(c(c1)O)I)C(=O)OCCN	No_5_496;2/000000015;InChI=1S/C17H19IN2O6/c18-15-13(21)6-10(9-20-15)2-1-3-12-7-11(16(22)23)8-14(26-12)17(24)25-5-4-19/h6-9,11,21H,1-5,19H2,(H,22,23)/t11-/m1/s1;C17H19N2O6I;474;1.49;5.05;4.59;24.90;-170
N[C@H](N[C@H](CCCC(=C)c1coc(c1)CO)C(=O)C1=COCC=C1)N	No_6_287;2/000000006;InChI=1S/C18H25N3O4/c1-12(14-8-15(9-22)25-11-14)4-2-6-16(21-18(19)20)17(23)13-5-3-7-24-10-13/h3,5,8,10-11,16,18,21-22H,1-2,4,6-7,9,19-20H2/t16-/m1/s1;C18H23N3O4;345;0.18;4.51;5.06;5.08;-150
OC(=O)[C@H]1C=C(OC(=C1)CCCc1cnc(c(c1)C)I)C(=O)OCCN	No_5_577;2/000000019;InChI=1S/C18H21IN2O5/c1-11-7-12(10-21-16(11)19)3-2-4-14-8-13(17(22)23)9-15(26-14)18(24)25-6-5-20/h7-10,13H,2-6,20H2,1H3,(H,22,23)/t13-/m1/s1;C18H21N2O5I;472;2.12;5.21;5.23;24.30;-170
N[C@H](N[C@H](CCCC(=C)c1coc(c1)CO)C(=O)C1=COCC=C1)N	No_5_56;2/000000001;InChI=1S/C18H25N3O4/c1-12(14-8-15(9-22)25-11-14)4-2-6-16(21-18(19)20)17(23)13-5-3-7-24-10-13/h3,5,8,10-11,16,18,21-22H,1-2,4,6-7,9,19-20H2/t16-/m1/s1;C18H23N3O4;345;0.18;4.51;5.05;5.08;-150
OC(=O)[C@H]1C=C(OC(=C1)CCCc1cnc(c(c1)O)I)C(=O)OCCN	No_5_493;2/000000012;InChI=1S/C17H19IN2O6/c18-15-13(21)6-10(9-20-15)2-1-3-12-7-11(16(22)23)8-14(26-12)17(24)25-5-4-19/h6-9,11,21H,1-5,19H2,(H,22,23)/t11-/m1/s1;C17H19N2O6I;474;1.49;5.12;4.74;24.90;-170
N[C@H](N[C@H](CCCC(=C)c1coc(c1)CO)C(=O)C1=COCC=C1)N	No_6_288;2/000000007;InChI=1S/C18H25N3O4/c1-12(14-8-15(9-22)25-11-14)4-2-6-16(21-18(19)20)17(23)13-5-3-7-24-10-13/h3,5,8,10-11,16,18,21-22H,1-2,4,6-7,9,19-20H2/t16-/m1/s1;C18H23N3O4;345;0.18;4.55;5.48;5.08;-150
OC(=O)[C@H]1C=C(OC(=C1)CCCc1cnc(cc1)I)C(=O)OCCN	No_4_442;2/000000002;InChI=1S/C17H19IN2O5/c18-15-5-4-11(10-20-15)2-1-3-13-8-12(16(21)22)9-14(25-13)17(23)24-7-6-19/h4-5,8-10,12H,1-3,6-7,19H2,(H,21,22)/t12-/m1/s1;C17H19N2O5I;458;1.89;5.07;3.67;23.70;-170
OC(=O)[C@H]1C=C(OC(=C1)CCCc1cnc(cc1)I)C(=O)OCCN	No_4_443;2/000000003;InChI=1S/C17H19IN2O5/c18-15-5-4-11(10-20-15)2-1-3-13-8-12(16(21)22)9-14(25-13)17(23)24-7-6-19/h4-5,8-10,12H,1-3,6-7,19H2,(H,21,22)/t12-/m1/s1;C17H19N2O5I;458;1.89;4.60;3.66;23.70;-150
N[C@@H](N[C@H](CCCC(=C)c1coc(c1)CO)C(=O)C1=COCC=C1)N	No_6_290;2/000000009;InChI=1S/C18H25N3O4/c1-12(14-8-15(9-22)25-11-14)4-2-6-16(21-18(19)20)17(23)13-5-3-7-24-10-13/h3,5,8,10-11,16,18,21-22H,1-2,4,6-7,9,19-20H2/t16-/m1/s1;C18H23N3O4;345;0.18;4.53;5.22;5.08;-150
OC(=O)[C@H]1C=C(OC(=C1)CCCc1cnc(c(c1)C)I)C(=O)OCCN	No_5_518;2/000000018;InChI=1S/C18H21IN2O5/c1-11-7-12(10-21-16(11)19)3-2-4-14-8-13(17(22)23)9-15(26-14)18(24)25-6-5-20/h7-10,13H,2-6,20H2,1H3,(H,22,23)/t13-/m1/s1;C18H21N2O5I;472;2.12;5.20;4.96;24.30;-190
OC(=O)[C@H]1C=C(OC(=C1)CCCc1cnc(c(c1)O)I)C(=O)OCCN	No_5_494;2/000000013;InChI=1S/C17H19IN2O6/c18-15-13(21)6-10(9-20-15)2-1-3-12-7-11(16(22)23)8-14(26-12)17(24)25-5-4-19/h6-9,11,21H,1-5,19H2,(H,22,23)/t11-/m1/s1;C17H19N2O6I;474;1.49;5.05;4.59;24.90;-170
OC(=O)[C@H]1C=C(OC(=C1)CCCc1cnc(c(c1)C)I)C(=O)OCCN	No_5_517;2/000000017;InChI=1S/C18H21IN2O5/c1-11-7-12(10-21-16(11)19)3-2-4-14-8-13(17(22)23)9-15(26-14)18(24)25-6-5-20/h7-10,13H,2-6,20H2,1H3,(H,22,23)/t13-/m1/s1;C18H21N2O5I;472;2.12;5.20;4.96;24.30;-190
N[C@@H](N[C@H](CCCC(=C)c1nnc([nH]1)C(=O)O)C(=O)C1=COCC=C1)N	No_6_383;2/000000010;InChI=1S/C16H22N6O4/c1-9(13-20-14(15(24)25)22-21-13)4-2-6-11(19-16(17)18)12(23)10-5-3-7-26-8-10/h3,5,8,11,16,19H,1-2,4,6-7,17-18H2,(H,24,25)(H,20,21,22)/t11-/m1/s1;C16H20N6O4;360;1.04;4.95;4.41;6.45;-150
OC(=O)Cc1c(O)noc1C(=C)CCOC	No_7_521;3/000000209;InChI=1S/C10H13NO5/c1-6(3-4-15-2)9-7(5-8(12)13)10(14)11-16-9/h1,3-5H2,2H3,(H,11,14)(H,12,13);C10H13NO5;227;0.32;4.11;1.93;4.83;-60
OC(=O)Cc1c(O)noc1CCCC	No_7_624;3/000000234;InChI=1S/C9H13NO4/c1-2-3-4-7-6(5-8(11)12)9(13)10-14-7/h2-5H2,1H3,(H,10,13)(H,11,12);C9H13NO4;199;1.21;4.04;0.94;2.48;-20
OC(=O)Cc1c(O)noc1CCC	No_7_628;3/000000238;InChI=1S/C8H11NO4/c1-2-3-6-5(4-7(10)11)8(12)9-13-6/h2-4H2,1H3,(H,9,12)(H,10,11);C8H11NO4;185;0.86;4.03;1.76;3.33;-20
OC(=O)Cc1c(O)noc1C(=C)C	No_7_453;3/000000189;InChI=1S/C8H9NO4/c1-4(2)7-5(3-6(10)11)8(12)9-13-7/h1,3H2,2H3,(H,9,12)(H,10,11);C8H9NO4;183;0.68;4.16;2.34;3.33;-20
OC(=O)Cc1c(O)noc1C(=O)CC=C	No_7_470;3/000000192;InChI=1S/C9H9NO5/c1-2-3-6(11)8-5(4-7(12)13)9(14)10-15-8/h2H,1,3-4H2,(H,10,14)(H,12,13);C9H9NO5;211;0.29;4.09;1.99;2.35;-20
OC(=O)Cc1c(O)noc1[C@@H](CC)O	No_5_646;3/000000043;InChI=1S/C8H11NO5/c1-2-5(10)7-4(3-6(11)12)8(13)9-14-7/h5,10H,2-3H2,1H3,(H,9,13)(H,11,12)/t5-/m1/s1;C8H11NO5;201;0.09;4.04;2.15;2.35;-190
c1ccc(c(c1)Cl)C(=O)Oc1cc(cnc1CN)c1c[nH]cc1	No_3_117;3/000000115;InChI=1S/C17H14ClN3O2/c18-14-4-2-1-3-13(14)17(22)23-16-7-12(10-21-15(16)8-19)11-5-6-20-9-11/h1-7,9-10,20H,8,19H2;C17H14N3O2Cl;327;2.76;4.21;5.87;19.70;-120
OC(=O)Cc1c(O)noc1C(=O)CC=C	No_7_473;3/000000195;InChI=1S/C9H9NO5/c1-2-3-6(11)8-5(4-7(12)13)9(14)10-15-8/h2H,1,3-4H2,(H,10,14)(H,12,13);C9H9NO5;211;0.29;4.00;1.44;2.35;-20
OC(=O)Cc1c(O)noc1C(=O)Cc1onc(c1)O	No_7_271;3/000000170;InChI=1S/C10H8N2O7/c13-6(1-4-2-7(14)11-18-4)9-5(3-8(15)16)10(17)12-19-9/h2H,1,3H2,(H,11,14)(H,12,17)(H,15,16);C10H8N2O7;268;0.04;4.17;1.16;2.35;-60
OC(=O)Cc1c(O)noc1C(=O)CCNCC	No_6_155;3/000000062;InChI=1S/C10H14N2O5/c1-2-11-4-3-7(13)9-6(5-8(14)15)10(16)12-17-9/h11H,2-5H2,1H3,(H,12,16)(H,14,15);C10H14N2O5;242;-0.27;4.08;0.94;2.35;-60
OC(=O)Cc1c(O)noc1[C@](CCl)(O)F	No_7_536;3/000000214;InChI=1S/C7H7ClFNO5/c8-2-7(9,14)5-3(1-4(11)12)6(13)10-15-5/h14H,1-2H2,(H,10,13)(H,11,12)/t7-/m0/s1;C7H7NO5FCl;239;0.03;4.22;1.83;4.83;-170
Oc1cc(Br)ccc1C(=O)Cc1cccc(c1)C1=CN=CCN1	No_3_79;3/000000114;InChI=1S/C18H15BrN2O2/c19-14-4-5-15(18(23)10-14)17(22)9-12-2-1-3-13(8-12)16-11-20-6-7-21-16/h1-6,8,10-11,21,23H,7,9H2;C18H15N2O2Br;371;3.46;4.42;3.43;4.94;-160
OC(=O)Cc1c(O)noc1C(=O)C[C@@H](CC)N	No_6_568;3/000000103;InChI=1S/C10H14N2O5/c1-2-5(11)3-7(13)9-6(4-8(14)15)10(16)12-17-9/h5H,2-4,11H2,1H3,(H,12,16)(H,14,15)/t5-/m1/s1;C10H14N2O5;242;-0.27;4.76;2.04;2.35;-190
OCc1ccccc1C#Cc1cccc(c1)c1cn[nH]c1	No_2_702;3/000000124;InChI=1S/C18H14N2O/c21-13-17-6-2-1-5-15(17)9-8-14-4-3-7-16(10-14)18-11-19-20-12-18/h1-7,10-12,21H,13H2,(H,19,20);C18H14N2O;274;4.44;4.21;4.09;18.60;-129
OC(=O)Cc1c(O)noc1C(=C)CC(=O)C	No_7_146;3/000000136;InChI=1S/C10H11NO5/c1-5(3-6(2)12)9-7(4-8(13)14)10(15)11-16-9/h1,3-4H2,2H3,(H,11,15)(H,13,14);C10H11NO5;225;0.15;4.37;1.95;4.83;-60
OC(=O)Cc1c(O)noc1C(=O)CC=C	No_7_222;3/000000155;InChI=1S/C9H9NO5/c1-2-3-6(11)8-5(4-7(12)13)9(14)10-15-8/h2H,1,3-4H2,(H,10,14)(H,12,13);C9H9NO5;211;0.29;4.09;1.91;2.35;-20
OC(=O)Cc1c(O)noc1Cc1nonc1	No_7_558;3/000000222;InChI=1S/C8H7N3O5/c12-7(13)2-5-6(15-11-8(5)14)1-4-3-9-16-10-4/h3H,1-2H2,(H,11,14)(H,12,13);C8H7N3O5;225;0.78;4.25;1.31;22.20;-40
OC(=O)Cc1c(O)noc1CCCC	No_7_623;3/000000233;InChI=1S/C9H13NO4/c1-2-3-4-7-6(5-8(11)12)9(13)10-14-7/h2-5H2,1H3,(H,10,13)(H,11,12);C9H13NO4;199;1.21;4.06;1.16;2.48;-20
OC(=O)Cc1c(O)noc1C(=O)CC=C	No_7_229;3/000000162;InChI=1S/C9H9NO5/c1-2-3-6(11)8-5(4-7(12)13)9(14)10-15-8/h2H,1,3-4H2,(H,10,14)(H,12,13);C9H9NO5;211;0.29;4.07;1.63;2.35;-20
OC(=O)Cc1c(O)noc1C(=O)Cc1[nH]ccc1	No_7_277;3/000000173;InChI=1S/C11H10N2O5/c14-8(4-6-2-1-3-12-6)10-7(5-9(15)16)11(17)13-18-10/h1-3,12H,4-5H2,(H,13,17)(H,15,16);C11H10N2O5;250;0.20;4.38;1.27;2.35;-60
OC(=O)Cc1c(O)noc1CC1=CCC=C1	No_7_641;3/000000244;InChI=1S/C11H11NO4/c13-10(14)6-8-9(16-12-11(8)15)5-7-3-1-2-4-7/h1,3-4H,2,5-6H2,(H,12,15)(H,13,14);C11H11NO4;221;0.69;4.20;1.39;18.80;-60
OC(=O)Cc1ccc(cc1O)C(=O)Oc1c(Cl)ncc(c1)NCC	No_5_167;3/000000252;InChI=1S/C16H15ClN2O5/c1-2-18-11-7-13(15(17)19-8-11)24-16(23)10-4-3-9(6-14(21)22)12(20)5-10/h3-5,7-8,18,20H,2,6H2,1H3,(H,21,22);C16H15N2O5Cl;350;2.07;4.40;5.85;6.17;-20
OC(=O)Cc1ccc(cc1O)C(=O)Oc1c(Cl)ncc(c1)NCC	No_5_169;3/000000254;InChI=1S/C16H15ClN2O5/c1-2-18-11-7-13(15(17)19-8-11)24-16(23)10-4-3-9(6-14(21)22)12(20)5-10/h3-5,7-8,18,20H,2,6H2,1H3,(H,21,22);C16H15N2O5Cl;350;2.07;4.47;6.53;6.17;-20
OC(=O)Cc1c(O)noc1C[C@@H]1OCC1	No_7_479;3/000000197;InChI=1S/C9H11NO5/c11-8(12)4-6-7(15-10-9(6)13)3-5-1-2-14-5/h5H,1-4H2,(H,10,13)(H,11,12)/t5-/m1/s1;C9H11NO5;213;0.07;4.02;1.91;2.48;-190
OC(=O)Cc1c(O)noc1[C@H](CO)C	No_7_83;3/000000131;InChI=1S/C8H11NO5/c1-4(3-10)7-5(2-6(11)12)8(13)9-14-7/h4,10H,2-3H2,1H3,(H,9,13)(H,11,12)/t4-/m0/s1;C8H11NO5;201;-0.34;4.04;1.88;4.69;-170
OC(=O)Cc1c(O)noc1CCC[NH3+]	No_7_318;3/000000180;InChI=1S/C8H12N2O4/c9-3-1-2-6-5(4-7(11)12)8(13)10-14-6/h1-4,9H2,(H,10,13)(H,11,12)/p+1;C8H13N2O4;201;-0.34;4.12;1.96;2.48;-20
OC(=O)Cc1c(O)noc1C(=O)Cc1n[nH]cn1	No_4_115;3/000000005;InChI=1S/C9H8N4O5/c14-5(2-6-10-3-11-12-6)8-4(1-7(15)16)9(17)13-18-8/h3H,1-2H2,(H,13,17)(H,15,16)(H,10,11,12);C9H8N4O5;252;-0.37;4.16;1.24;2.35;-60
OC(=O)Cc1c(O)noc1C(=C)C	No_7_157;3/000000141;InChI=1S/C8H9NO4/c1-4(2)7-5(3-6(10)11)8(12)9-13-7/h1,3H2,2H3,(H,9,12)(H,10,11);C8H9NO4;183;0.68;4.12;2.54;3.33;-20
OC(=O)Cc1c(O)noc1Cc1nonc1	No_7_552;3/000000217;InChI=1S/C8H7N3O5/c12-7(13)2-5-6(15-11-8(5)14)1-4-3-9-16-10-4/h3H,1-2H2,(H,11,14)(H,12,13);C8H7N3O5;225;0.78;4.32;1.56;22.20;-40
OC(=O)Cc1c(O)noc1[C@@H](CC)O	No_6_445;3/000000081;InChI=1S/C8H11NO5/c1-2-5(10)7-4(3-6(11)12)8(13)9-14-7/h5,10H,2-3H2,1H3,(H,9,13)(H,11,12)/t5-/m1/s1;C8H11NO5;201;0.09;4.04;1.45;2.35;-190
OC(=O)Cc1c(O)noc1C(=C)[C@@H]1OCC1	No_7_424;3/000000186;InChI=1S/C10H11NO5/c1-5(7-2-3-15-7)9-6(4-8(12)13)10(14)11-16-9/h7H,1-4H2,(H,11,14)(H,12,13)/t7-/m1/s1;C10H11NO5;225;0.41;4.30;1.82;6.20;-170
OC(=O)Cc1c(O)noc1[C@@H](CCCO)CF	No_4_543;3/000000011;InChI=1S/C10H14FNO5/c11-5-6(2-1-3-13)9-7(4-8(14)15)10(16)12-17-9/h6,13H,1-5H2,(H,12,16)(H,14,15)/t6-/m0/s1;C10H14NO5F;247;0.58;4.12;1.86;19.70;-190
OC(=O)Cc1c(O)noc1CCC[NH3+]	No_7_313;3/000000179;InChI=1S/C8H12N2O4/c9-3-1-2-6-5(4-7(11)12)8(13)10-14-6/h1-4,9H2,(H,10,13)(H,11,12)/p+1;C8H13N2O4;201;-0.34;4.14;1.00;2.48;0
