SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary
Oc1cc(cc(c1O)c1oncc1)C(=O)CF	No_1_398,3/000000136,"InChI=1S/C11H8FNO4/c12-5-9(15)6-3-7(10-1-2-13-17-10)11(16)8(14)4-6/h1-4,14,16H,5H2",C11H8NO4F,237,1.83,4.36,1.51,3.58,-120,2.986215518010768,1
Sc1ccc2c(c1C(=O)Nc1ncc(cc1Cl)Cl)NCC(=O)N2C	No_3_583,18/000000034,"InChI=1S/C15H12Cl2N4O2S/c1-21-9-2-3-10(24)12(13(9)18-6-11(21)22)15(23)20-14-8(17)4-7(16)5-19-14/h2-5,18,24H,6H2,1H3,(H,19,20,23)",C15H12N4O2SCl2,382,2.6,4.36,9.26,3.58,-100,2.978330006787221,1
Oc1c(O)cc(cc1C(C)(F)F)C(=O)CO	No_1_537,3/000000162,"InChI=1S/C10H10F2O4/c1-10(11,12)6-2-5(8(15)4-13)3-7(14)9(6)16/h2-3,13-14,16H,4H2,1H3",C10H10O4F2,232,0.68,4.36,2.36,16.0,-170,2.7444070119336974,1
SCC(=O)OCCCNC(=O)C#Cc1cncc(c1O)O	No_1_112,1/000000114,"InChI=1S/C13H14N2O5S/c16-10-7-14-6-9(13(10)19)2-3-11(17)15-4-1-5-20-12(18)8-21/h6-7,16,21H,1,4-5,8H2,(H,14,19)(H,15,17)",C13H14N2O5S,310,0.56,4.36,5.98,22.5,-30,3.246246538204053,1
Oc1c(N(=O)=O)c(Br)cc(c1)c1nnn[nH]1	No_2_487,3/000000005,"InChI=1S/C7H4BrN5O3/c8-4-1-3(7-9-11-12-10-7)2-5(14)6(4)13(15)16/h1-2,14H,(H,9,10,11,12)",C7H4N5O3Br,286,1.45,4.35,4.13,20.0,-120,3.1290177061175637,1
OC(=O)Cc1ncc(c(c1C#CC(=O)N[C@H](CCl)C)O)O	No_2_371,1/000000512,"InChI=1S/C13H13ClN2O5/c1-7(5-14)16-11(18)3-2-8-9(4-12(19)20)15-6-10(17)13(8)21/h6-7,17H,4-5H2,1H3,(H,15,21)(H,16,18)(H,19,20)/t7-/m0/s1",C13H13N2O5Cl,312,0.76,4.35,7.79,21.7,-200,3.8918326803625165,1
Oc1c(O)cc(cc1/C=C\C)C(=O)N	No_1_421,3/000000139,"InChI=1S/C10H11NO3/c1-2-3-6-4-7(10(11)14)5-8(12)9(6)13/h2-5,12-13H,1H3,(H2,11,14)/b3-2-",C10H11NO3,193,0.93,4.34,2.6,11.8,-20,2.5959180077295603,1
SCCNC(=O)C#Cc1c(C#C)ncc(c1O)O	No_2_180,1/000000411,"InChI=1S/C12H10N2O3S/c1-2-9-8(12(17)10(15)7-14-9)3-4-11(16)13-5-6-18/h1,7,15,18H,5-6H2,(H,13,16)(H,14,17)",C12H10N2O3S,262,1.28,4.34,6.28,21.3,0,3.808081360057848,1
Oc1c(O)cc(c(c1)CS)C(=O)CCNN	No_1_374,3/000000135,"InChI=1S/C10H14N2O3S/c11-12-2-1-8(13)7-4-10(15)9(14)3-6(7)5-16/h3-4,12,14-16H,1-2,5,11H2",C10H14N2O3S,242,0.25,4.34,3.17,2.35,-20,3.077898028121141,1
S[C@@]1(C=C(C1)/C=C/c1ccc(cc1)O)c1nnn[nH]1	No_3_518,8/000000004,"InChI=1S/C13H12N4OS/c18-11-5-3-9(4-6-11)1-2-10-7-13(19,8-10)12-14-16-17-15-12/h1-7,18-19H,8H2,(H,14,15,16,17)/b2-1+/t13-/m1/s1",C13H12N4OS,272,1.6,4.34,3.23,21.6,-190,3.919516117007978,1
Oc1c(N/C=C/CO)cc(c(c1)Br)c1ncc(cc1)I	No_2_785,28/000000019,"InChI=1S/C14H12BrIN2O2/c15-11-7-14(20)13(17-4-1-5-19)6-10(11)12-3-2-9(16)8-18-12/h1-4,6-8,17,19-20H,5H2/b4-1+",C14H12N2O2BrI,447,3.63,4.33,4.25,15.8,-160,3.1003828283584713,1
Sc1nc(c[nH]1)c1ccc(cc1CS)COCc1noc(=O)[nH]1	No_3_165,27/000000001,"InChI=1S/C14H14N4O3S2/c19-14-17-12(18-21-14)6-20-5-8-1-2-10(9(3-8)7-22)11-4-15-13(23)16-11/h1-4,22H,5-7H2,(H2,15,16,23)(H,17,18,19)",C14H14N4O3S2,350,2.37,4.33,2.96,3.72,-160,3.7970887240227844,1
Oc1cc(C(=O)OC(=O)CCN)cc(c1O)c1nnc[nH]1	No_1_138,3/000000090,"InChI=1S/C12H12N4O5/c13-2-1-9(18)21-12(20)6-3-7(10(19)8(17)4-6)11-14-5-15-16-11/h3-5,17,19H,1-2,13H2,(H,14,15,16)",C12H12N4O5,292,1.05,4.33,1.72,21.4,-180,3.2560510474878726,1
Oc1c(NC(=O)c2cccc3c2NCC(=O)N3)cc(c(c1)C)CCl	No_2_357,18/000000009,"InChI=1S/C17H16ClN3O3/c1-9-5-14(22)13(6-10(9)7-18)21-17(24)11-3-2-4-12-16(11)19-8-15(23)20-12/h2-6,19,22H,7-8H2,1H3,(H,20,23)(H,21,24)",C17H16N3O3Cl,345,1.64,4.33,6.89,4.94,-100,2.728744629477964,1
C#CCc1cccc(c1)c1cc(O)cnc1CO	No_4_210,1/000000251,"InChI=1S/C15H13NO2/c1-2-4-11-5-3-6-12(7-11)14-8-13(18)9-16-15(14)10-17/h1,3,5-9,17-18H,4,10H2",C15H13NO2,239,1.9,4.32,6.52,13.4,-160,2.713392801557525,1
C#CCc1cc(ccc1/C=C\CO)c1cncc(c1)O	No_3_629,1/000000071,"InChI=1S/C17H15NO2/c1-2-4-14-9-15(7-6-13(14)5-3-8-19)16-10-17(20)12-18-11-16/h1,3,5-7,9-12,19-20H,4,8H2/b5-3-",C17H15NO2,265,2.41,4.32,5.04,15.6,-160,2.914970856120183,1
Oc1cnc(c(c1O)C#CC(=O)NCC)CBr	No_1_365,1/000000181,"InChI=1S/C11H11BrN2O3/c1-2-13-10(16)4-3-7-8(5-12)14-6-9(15)11(7)17/h6,15H,2,5H2,1H3,(H,13,16)(H,14,17)",C11H11N2O3Br,299,1.34,4.32,5.88,17.1,-20,3.476087317626509,1
Oc1c(O)c(S)cc(c1)C(=O)C/C=C\C	No_1_450,3/000000142,"InChI=1S/C11H12O3S/c1-2-3-4-8(12)7-5-9(13)11(14)10(15)6-7/h2-3,5-6,13-15H,4H2,1H3/b3-2-",C11H12O3S,224,2.18,4.32,0.77,2.22,-60,3.2091085034193014,1
Oc1ccccc1[C@@H](C#Cc1c(n[nH]c1N)C(=O)O)O	No_3_334,30/000000015,"InChI=1S/C13H11N3O4/c14-12-8(11(13(19)20)15-16-12)5-6-10(18)7-3-1-2-4-9(7)17/h1-4,10,17-18H,(H,19,20)(H3,14,15,16)/t10-/m1/s1",C13H10N3O4,272,0.5,4.32,5.65,2.35,-150,3.4443072579191885,1
Oc1c(N/C=C/CCON)cc(c(c1)Br)c1ncc(cc1)I	No_2_798,28/000000023,"InChI=1S/C15H15BrIN3O2/c16-12-8-15(21)14(19-5-1-2-6-22-18)7-11(12)13-4-3-10(17)9-20-13/h1,3-5,7-9,19,21H,2,6,18H2/b5-1+",C15H15N3O2BrI,476,3.28,4.32,5.95,17.8,-160,3.240511694655739,1
Oc1c(C#CC(=O)N[C@H](CCC(=O)C)C=C)cncc1O	No_2_430,1/000000527,"InChI=1S/C15H16N2O4/c1-3-12(6-4-10(2)18)17-14(20)7-5-11-8-16-9-13(19)15(11)21/h3,8-9,12,19H,1,4,6H2,2H3,(H,16,21)(H,17,20)/t12-/m0/s1",C15H16N2O4,288,0.9,4.32,6.14,21.0,-200,3.9293151124041596,1
N1C=C[C@@H](C=C1)/C=C/Cc1cc(F)c2c(c1)cnn2C(=O)O	No_3_421,22/000000010,"InChI=1S/C16H14FN3O2/c17-14-9-12(3-1-2-11-4-6-18-7-5-11)8-13-10-19-20(15(13)14)16(21)22/h1-2,4-11,18H,3H2,(H,21,22)/b2-1+",C16H13N3O2F,298,2.9,4.31,2.97,4.94,-190,3.7494596209230213,1
Oc1cc(C(=O)NC2=NCCO2)cc(c1O)S	No_1_465,3/000000149,"InChI=1S/C10H10N2O4S/c13-6-3-5(4-7(17)8(6)14)9(15)12-10-11-1-2-16-10/h3-4,13-14,17H,1-2H2,(H,11,12,15)",C10H10N2O4S,254,1.03,4.31,0.18,2.22,-60,3.227677711136791,1
Oc1c(O)cc(cc1C1=CCC=C1)C(=O)CSC	No_1_209,3/000000103,"InChI=1S/C14H14O3S/c1-18-8-13(16)10-6-11(9-4-2-3-5-9)14(17)12(15)7-10/h2,4-7,15,17H,3,8H2,1H3",C14H14O3S,262,2.41,4.31,1.61,3.58,-160,3.040533272145762,1
SCc1oc(=O)cc(c1C(=O)O)c1ncn[nH]1	No_2_287,12/000000003,"InChI=1S/C9H7N3O4S/c13-6-1-4(8-10-3-11-12-8)7(9(14)15)5(2-17)16-6/h1,3,17H,2H2,(H,14,15)(H,10,11,12)",C9H6N3O4S,252,-0.33,4.3,5.77,24.5,-120,3.3318361399420287,1
Oc1c(O)cc(cc1C1=CCC=C1)C(=O)C[NH2+]C	No_1_320,3/000000117,"InChI=1S/C14H15NO3/c1-15-8-13(17)10-6-11(9-4-2-3-5-9)14(18)12(16)7-10/h2,4-7,15-16,18H,3,8H2,1H3/p+1",C14H16NO3,246,1.19,4.3,1.08,3.58,-140,3.847866502914992,1
OC(=O)[C@@H](n1ncc(c1)N(=O)=O)C#Cc1ccc(cc1)O	No_3_184,27/000000008,"InChI=1S/C13H9N3O5/c17-11-4-1-9(2-5-11)3-6-12(13(18)19)15-8-10(7-14-15)16(20)21/h1-2,4-5,7-8,12,17H,(H,18,19)/t12-/m0/s1",C13H9N3O5,287,2.03,4.29,1.98,2.48,-150,3.3873588929430403,1
Oc1cc(C(=O)c2nnc([nH]2)S)c(cc1O)C	No_1_456,3/000000145,"InChI=1S/C10H9N3O3S/c1-4-2-6(14)7(15)3-5(4)8(16)9-11-10(17)13-12-9/h2-3,14-15H,1H3,(H2,11,12,13,17)",C10H9N3O3S,251,2.42,4.28,1.49,2.22,-60,3.2847575517402214,1
Oc1cncc(c1O)C#CC(=O)N[C@H](CCC(=O)C)CCl	No_2_287,1/000000466,"InChI=1S/C14H15ClN2O4/c1-9(18)2-4-11(6-15)17-13(20)5-3-10-7-16-8-12(19)14(10)21/h7-8,11,19H,2,4,6H2,1H3,(H,16,21)(H,17,20)/t11-/m1/s1",C14H15N2O4Cl,310,0.99,4.28,6.93,21.1,-200,3.8258260435782496,1
OC(=O)c1cncc(c1)NC(=O)C#Cc1cncc(c1O)O	No_1_218,1/000000136,"InChI=1S/C14H9N3O5/c18-11-7-16-4-8(13(11)20)1-2-12(19)17-10-3-9(14(21)22)5-15-6-10/h3-7,18H,(H,16,20)(H,17,19)(H,21,22)",C14H9N3O5,299,-0.05,4.27,6.14,21.0,0,3.0109803559257227,1
Oc1ccccc1[C@@H](C#Cc1c(n[nH]c1N)C=S)O	No_3_309,30/000000013,"InChI=1S/C13H11N3O2S/c14-13-8(10(7-19)15-16-13)5-6-12(18)9-3-1-2-4-11(9)17/h1-4,7,12,17-18H,(H3,14,15,16)/t12-/m1/s1",C13H11N3O2S,273,1.27,4.26,5.71,2.22,-150,3.8841900405686953,1
Oc1ccc(cc1c1n[nH]c(c1)C/C=C/CC)NCCNN	No_2_623,3/000000006,"InChI=1S/C16H23N5O/c1-2-3-4-5-13-11-15(21-20-13)14-10-12(6-7-16(14)22)18-8-9-19-17/h3-4,6-7,10-11,18-19,22H,2,5,8-9,17H2,1H3,(H,20,21)/b4-3+",C16H23N5O,301,2.13,4.26,0.63,20.6,-160,3.0659387418021407,1
OCC(=O)c1cc(O)c(c(c1)c1ocnc1)O	No_1_593,3/000000173,"InChI=1S/C11H9NO5/c13-4-9(15)6-1-7(10-3-12-5-17-10)11(16)8(14)2-6/h1-3,5,13-14,16H,4H2",C11H9NO5,235,-0.2,4.25,1.49,3.58,-120,2.802273783149884,1
Oc1cncc(c1)C#C[C@@H](CN)c1nncs1	No_2_429,1/000000029,"InChI=1S/C11H10N4OS/c12-4-9(11-15-14-7-17-11)2-1-8-3-10(16)6-13-5-8/h3,5-7,9,16H,4,12H2/t9-/m0/s1",C11H10N4OS,246,1.09,4.25,4.89,20.9,-150,3.9590324471084237,1
C#CCc1cc(c2cncc(c2)O)ccc1C(=O)CO	No_2_315,1/000000026,"InChI=1S/C16H13NO3/c1-2-3-12-6-11(4-5-15(12)16(20)10-18)13-7-14(19)9-17-8-13/h1,4-9,18-19H,3,10H2",C16H13NO3,267,1.42,4.25,5.66,16.2,-160,2.762341344841987,1
SCc1ncc(c(c1C#CC(=O)NCC(=C)C)O)O	No_2_228,1/000000438,"InChI=1S/C13H14N2O3S/c1-8(2)5-15-12(17)4-3-9-10(7-19)14-6-11(16)13(9)18/h6,16,19H,1,5,7H2,2H3,(H,14,18)(H,15,17)",C13H14N2O3S,278,0.95,4.25,6.53,20.1,-20,3.714032653931757,1
Oc1c(cnc(c1O)C=S)c1ccc(cc1)C(=C)CC(=O)N	No_4_268,1/000000255,"InChI=1S/C16H14N2O3S/c1-9(6-14(17)19)10-2-4-11(5-3-10)12-7-18-13(8-22)16(21)15(12)20/h2-5,7-8,21H,1,6H2,(H2,17,19)(H,18,20)",C16H14N2O3S,314,1.07,4.25,5.18,19.5,-160,3.1935672033406037,1
OCc1c(ccc(c1)CO)c1nc(=O)cc[nH]1	No_3_341,27/000000012,"InChI=1S/C12H12N2O3/c15-6-8-1-2-10(9(5-8)7-16)12-13-4-3-11(17)14-12/h1-5,15-16H,6-7H2,(H,13,14,17)",C12H12N2O3,232,0.31,4.25,4.74,15.5,-160,2.6867079279944015,1
Oc1c(O)c(S)cc(c1)C(=O)[C@H](CS)O	No_1_220,3/000000104,"InChI=1S/C9H10O4S2/c10-5-1-4(2-7(15)9(5)13)8(12)6(11)3-14/h1-2,6,10-11,13-15H,3H2/t6-/m0/s1",C9H10O4S2,246,1.17,4.24,0.89,2.22,-190,3.7967119293682448,1
Oc1cc(cc(c1O)c1nnc[nH]1)C(=O)CNC	No_1_523,3/000000154,"InChI=1S/C11H12N4O3/c1-12-4-9(17)6-2-7(10(18)8(16)3-6)11-13-5-14-15-11/h2-3,5,12,16,18H,4H2,1H3,(H,13,14,15)",C11H12N4O3,248,1.32,4.24,0.76,17.4,-140,3.2440911182996066,1
Oc1c(C#CC(=O)Nc2cnccc2)cncc1O	No_1_63,1/000000103,"InChI=1S/C13H9N3O3/c17-11-8-15-6-9(13(11)19)3-4-12(18)16-10-2-1-5-14-7-10/h1-2,5-8,17H,(H,15,19)(H,16,18)",C13H9N3O3,255,0.34,4.24,4.04,17.0,0,2.943666892242465,1
Oc1cncc(c1NC(=O)N)CC/C=C/N[C@@H]1C=CC1	No_4_609,1/000000311,"InChI=1S/C14H18N4O2/c15-14(20)18-13-10(8-16-9-12(13)19)4-1-2-7-17-11-5-3-6-11/h2-3,5,7-9,11,17,19H,1,4,6H2,(H3,15,16,18,20)/b7-2+/t11-/m1/s1",C14H18N4O2,274,-0.07,4.24,8.37,3.58,-150,3.95463067949761,1
SSc1c(cncc1O)c1cnc(cc1)/C=C/N(=O)=O	No_2_218,1/000000024,"InChI=1S/C12H9N3O3S2/c16-11-7-13-6-10(12(11)20-19)8-1-2-9(14-5-8)3-4-15(17)18/h1-7,16,19H/b4-3+",C12H9N3O3S2,307,1.94,4.24,6.23,20.0,-160,3.479403982204624,1
Oc1cnc(c(c1CS)c1nnc(s1)CC)CO	No_4_386,1/000000264,"InChI=1S/C11H13N3O2S2/c1-2-9-13-14-11(18-9)10-6(5-17)8(16)3-12-7(10)4-15/h3,15-17H,2,4-5H2,1H3",C11H13N3O2S2,283,1.31,4.24,8.81,20.4,-140,3.3251465029149916,1
OCc1ccc2c(c1)n(nc2)C(S)(F)F	No_3_497,22/000000015,"InChI=1S/C9H8F2N2OS/c10-9(11,15)13-8-3-6(5-14)1-2-7(8)4-12-13/h1-4,14-15H,5H2",C9H8N2OSF2,230,2.03,4.24,2.11,18.1,-190,2.998401786721365,1
Oc1c(cnn1CCO)c1c(c(O)cnc1CS)CO	No_4_272,1/000000258,"InChI=1S/C12H15N3O4S/c16-2-1-15-12(19)7(3-14-15)11-8(5-17)10(18)4-13-9(11)6-20/h3-4,16-20H,1-2,5-6H2",C12H15N3O4S,297,-0.18,4.23,10.14,20.3,-120,3.563747963223605,1
Oc1cc(cc(c1O)C(F)F)C(=O)C	No_1_599,3/000000179,"InChI=1S/C9H8F2O3/c1-4(12)5-2-6(9(10)11)8(14)7(13)3-5/h2-3,9,13-14H,1H3",C9H8O3F2,202,1.52,4.23,1.15,14.2,-170,2.611961354922908,1
Oc1c(O)cc(cc1c1sccn1)C(=O)CO	No_1_309,3/000000116,"InChI=1S/C11H9NO4S/c13-5-9(15)6-3-7(10(16)8(14)4-6)11-12-1-2-17-11/h1-4,13-14,16H,5H2",C11H9NO4S,251,0.12,4.23,2.4,18.1,-120,2.7169431775852377,1
Oc1c(C#CC(=O)Nc2ccccc2F)cnc(c1O)CO	No_2_321,1/000000491,"InChI=1S/C15H11FN2O4/c16-10-3-1-2-4-11(10)18-13(20)6-5-9-7-17-12(8-19)15(22)14(9)21/h1-4,7,19,22H,8H2,(H,17,21)(H,18,20)",C15H11N2O4F,302,1.03,4.23,4.03,20.9,0,2.9116512260392167,1
Oc1c(O)c(I)cc(c1)C(=O)CO	No_1_545,3/000000166,"InChI=1S/C8H7IO4/c9-5-1-4(7(12)3-10)2-6(11)8(5)13/h1-2,10-11,13H,3H2",C8H7O4I,294,1.08,4.23,1.01,2.22,0,2.6446827364341647,1
ONC(=O)CNc1ccc(c(c1)C#Cc1cscc1CN)O	No_2_251,3/000000023,"InChI=1S/C15H15N3O3S/c16-6-12-9-22-8-11(12)2-1-10-5-13(3-4-14(10)19)17-7-15(20)18-21/h3-5,8-9,17,19,21H,6-7,16H2,(H,18,20)",C15H15N3O3S,317,0.99,4.23,3.02,24.3,-40,3.093266781504375,1
OCC(=O)c1cc(/C=C/C)c(c(c1)O)O	No_1_331,3/000000121,"InChI=1S/C11H12O4/c1-2-3-7-4-8(10(14)6-12)5-9(13)11(7)15/h2-5,12-13,15H,6H2,1H3/b3-2+",C11H12O4,208,0.84,4.23,1.55,3.58,-20,2.7600015803423776,1
C#CCc1c(F)ccc(c1)c1cncc(c1CN)O	No_3_607,1/000000069,"InChI=1S/C15H13FN2O/c1-2-3-11-6-10(4-5-14(11)16)13-8-18-9-15(19)12(13)7-17/h1,4-6,8-9,19H,3,7,17H2",C15H13N2OF,256,1.9,4.23,6.82,16.3,-160,2.9339914689236473,1
Oc1cc(cc(c1O)CCCCCN)C(=O)CC(=C)C	No_1_129,3/000000086,"InChI=1S/C16H23NO3/c1-11(2)8-14(18)13-9-12(6-4-3-5-7-17)16(20)15(19)10-13/h9-10,19-20H,1,3-8,17H2,2H3",C16H23NO3,277,1.69,4.23,1.0,3.58,-20,2.6519978466734884,1
Oc1cc(C(=O)C=C)cc(c1O)S	No_1_205,3/000000102,"InChI=1S/C9H8O3S/c1-2-6(10)5-3-7(11)9(12)8(13)4-5/h2-4,11-13H,1H2",C9H8O3S,196,1.72,4.23,0.27,2.22,-20,3.1124954061174233,1
N[C@@H](Nc1c(O)cc(c(c1)CC)C(=O)CC(=O)C)N	No_3_529,3/000000075,"InChI=1S/C13H19N3O3/c1-3-8-5-10(16-13(14)15)12(19)6-9(8)11(18)4-7(2)17/h5-6,13,16,19H,3-4,14-15H2,1-2H3",C13H17N3O3,263,0.11,4.23,6.16,17.1,-100,2.909001251216825,1
O=Nc1c(O)cnc(c1c1conc1O)CO	No_2_662,1/000000034,"InChI=1S/C9H7N3O5/c13-2-5-7(4-3-17-12-9(4)15)8(11-16)6(14)1-10-5/h1,3,13-14H,2H2,(H,12,15)",C9H7N3O5,237,-0.32,4.22,5.62,18.8,-120,3.804758889532865,1
Oc1c(N/C=C/CCNN)cc(c(c1)Br)c1ncc(cc1)I	No_2_83,28/000000004,"InChI=1S/C15H16BrIN4O/c16-12-8-15(22)14(19-5-1-2-6-21-18)7-11(12)13-4-3-10(17)9-20-13/h1,3-5,7-9,19,21-22H,2,6,18H2/b5-1+",C15H16N4OBrI,475,3.5,4.22,2.13,18.0,-198,3.2736241016036303,1
Oc1cncc(c1CS)c1ccc(cc1)I	No_3_64,1/000000035,"InChI=1S/C12H10INOS/c13-9-3-1-8(2-4-9)10-5-14-6-12(15)11(10)7-16/h1-6,15-16H,7H2",C12H10NOSI,343,3.74,4.22,5.04,11.8,-160,2.7275792445791005,1
OCc1cscc1COC(=O)[C@H](c1cccc2c1[nH]cc2)Br	No_3_116,5/000000007,"InChI=1S/C16H14BrNO3S/c17-14(13-3-1-2-10-4-5-18-15(10)13)16(20)21-7-12-9-22-8-11(12)6-19/h1-5,8-9,14,18-19H,6-7H2/t14-/m0/s1",C16H14NO3SBr,380,2.63,4.21,7.13,3.58,-190,3.570180274259961,1
Oc1cc(cc(c1O)CCCC)C(=O)C	No_1_466,3/000000150,"InChI=1S/C12H16O3/c1-3-4-5-9-6-10(8(2)13)7-11(14)12(9)15/h6-7,14-15H,3-5H2,1-2H3",C12H16O3,208,2.25,4.21,2.1,2.22,-80,2.14049004188084,1
Oc1ccc(cc1c1cc(N)c(c(c1)Cl)C(=S)N)C(=O)COC	No_3_502,3/000000074,"InChI=1S/C16H15ClN2O3S/c1-22-7-14(21)8-2-3-13(20)10(4-8)9-5-11(17)15(16(19)23)12(18)6-9/h2-6,20H,7,18H2,1H3,(H2,19,23)",C16H15N2O3SCl,350,2.14,4.21,3.3,20.4,-180,2.578609251882023,1
Oc1c(C#CC(=O)N[C@H](CF)C)cncc1O	No_1_142,1/000000123,"InChI=1S/C11H11FN2O3/c1-7(4-12)14-10(16)3-2-8-5-13-6-9(15)11(8)17/h5-7,15H,4H2,1H3,(H,13,17)(H,14,16)/t7-/m0/s1",C11H11N2O3F,238,1.11,4.21,4.23,18.1,-170,3.9771579470742955,1
Oc1c(C#CC(=O)Nc2ccccc2F)cnc(c1O)CON	No_2_158,1/000000400,"InChI=1S/C15H12FN3O4/c16-10-3-1-2-4-11(10)19-13(20)6-5-9-7-18-12(8-23-17)15(22)14(9)21/h1-4,7,22H,8,17H2,(H,18,21)(H,19,20)",C15H12N3O4F,317,0.52,4.21,4.11,22.3,0,3.1007299172046032,1
SCCC#Cc1nn(cc1N(=O)=O)C(=O)O	No_3_306,25/000000026,"InChI=1S/C8H7N3O4S/c12-8(13)10-5-7(11(14)15)6(9-10)3-1-2-4-16/h5,16H,2,4H2,(H,12,13)",C8H7N3O4S,241,1.73,4.21,2.55,3.85,0,3.7052608188188154,1
Sc1c(ccc(c1)c1cccc(c1)C(=O)COC)/C=C/CN	No_3_203,3/000000066,"InChI=1S/C18H19NO2S/c1-21-12-17(20)16-5-2-4-14(10-16)15-8-7-13(6-3-9-19)18(22)11-15/h2-8,10-11,22H,9,12,19H2,1H3/b6-3+",C18H19NO2S,313,3.39,4.2,3.09,5.09,-200,2.6292375011073528,1
O=NC(=O)c1cc(O)c(c(c1)S)O	No_1_355,3/000000125,"InChI=1S/C7H5NO4S/c9-4-1-3(7(11)8-12)2-5(13)6(4)10/h1-2,9-10,13H",C7H5NO4S,199,1.15,4.2,0.54,14.3,-20,3.20402662783688,1
Oc1c(O)c(N(=O)=O)cc(c1)NCCCS	No_2_160,3/000000080,"InChI=1S/C9H12N2O4S/c12-8-5-6(10-2-1-3-16)4-7(9(8)13)11(14)15/h4-5,10,12-13,16H,1-3H2",C9H12N2O4S,244,1.78,4.2,1.05,2.35,-40,2.6516071515558455,1
Oc1c(c2cccc(c2)C(=O)NC(N)N)ccc(c1O)Br	No_3_619,3/000000076,"InChI=1S/C14H14BrN3O3/c15-10-5-4-9(11(19)12(10)20)7-2-1-3-8(6-7)13(21)18-14(16)17/h1-6,14,19-20H,16-17H2,(H,18,21)",C14H13N3O3Br,351,2.41,4.2,1.49,2.35,-180,2.485476818812735,1
c1nc(c(cc1Cl)Cl)NC(=O)c1cccc2c1NCC(=O)N2C	No_3_299,18/000000024,"InChI=1S/C15H12Cl2N4O2/c1-21-11-4-2-3-9(13(11)18-7-12(21)22)15(23)20-14-10(17)5-8(16)6-19-14/h2-6,18H,7H2,1H3,(H,19,20,23)",C15H12N4O2Cl2,350,2.22,4.19,6.76,3.58,-100,2.5821416960507566,1
OCc1ccc(c(c1)CO)c1ncnc(c1)CC	No_4_709,27/000000024,"InChI=1S/C14H16N2O2/c1-2-12-6-14(16-9-15-12)13-4-3-10(7-17)5-11(13)8-18/h3-6,9,17-18H,2,7-8H2,1H3",C14H16N2O2,244,0.7,4.19,4.67,11.2,-180,2.418678774408205,1
Oc1cccc(c1CC(=O)N(=O)=O)O[P@](=O)(C)O	No_3_12,30/000000004,"InChI=1S/C9H10NO7P/c1-18(15,16)17-8-4-2-3-7(11)6(8)5-9(12)10(13)14/h2-4,11H,5H2,1H3,(H,15,16)",C9H10NO7P,275,0.51,4.19,6.58,4.81,-20,3.6499682514120924,1
Oc1cncc(c1)c1ccc(c(c1F)F)CC#CCO	No_1_95,1/000000552,"InChI=1S/C15H11F2NO2/c16-14-10(3-1-2-6-19)4-5-13(15(14)17)11-7-12(20)9-18-8-11/h4-5,7-9,19-20H,3,6H2",C15H11NO2F2,275,2.29,4.18,2.23,2.22,-160,2.8504671690178114,1
OC(=O)n1nc(c(c1)N(=O)=O)CCc1sc2c(c1)cn[nH]2	No_3_693,25/000000053,"InChI=1S/C11H9N5O4S/c17-11(18)15-5-9(16(19)20)8(14-15)2-1-7-3-6-4-12-13-10(6)21-7/h3-5H,1-2H2,(H,12,13)(H,17,18)",C11H9N5O4S,307,1.37,4.18,5.51,3.85,0,3.50270437662513,1
Oc1cc(c2nnn[nH]2)cc(c1I)Br	No_2_129,3/000000001,"InChI=1S/C7H4BrIN4O/c8-4-1-3(2-5(14)6(4)9)7-10-12-13-11-7/h1-2,14H,(H,10,11,12,13)",C7H4N4OBrI,367,2.62,4.18,3.52,16.5,-120,3.285301887467286,1
Oc1cc(C(=O)c2ncco2)cc(c1O)CC	No_1_580,3/000000171,"InChI=1S/C12H11NO4/c1-2-7-5-8(6-9(14)10(7)15)11(16)12-13-3-4-17-12/h3-6,14-15H,2H2,1H3",C12H11NO4,233,1.09,4.17,1.14,3.58,-80,2.7820878584363005,1
Oc1c(N)c(Br)cc(c1)C(=O)C[C@H](CCl)N(=O)=O	No_4_235,3/000000041,"InChI=1S/C10H10BrClN2O4/c11-7-1-5(2-9(16)10(7)13)8(15)3-6(4-12)14(17)18/h1-2,6,16H,3-4,13H2/t6-/m1/s1",C10H10N2O4ClBr,337,2.11,4.17,1.46,2.22,-170,3.6842360091862325,1
Oc1c(NC(=O)c2cccc3c2NCC(=O)N3)ccc(c1)CN	No_3_10,18/000000020,"InChI=1S/C16H16N4O3/c17-7-9-4-5-11(13(21)6-9)20-16(23)10-2-1-3-12-15(10)18-8-14(22)19-12/h1-6,18,21H,7-8,17H2,(H,19,22)(H,20,23)",C16H16N4O3,312,0.07,4.17,7.02,3.58,-80,2.5357419031513473,1
C#C[C@@H](CC(=O)c1ccc(c(c1)O)O)N	No_1_324,3/000000119,"InChI=1S/C11H11NO3/c1-2-8(12)6-10(14)7-3-4-9(13)11(15)5-7/h1,3-5,8,13,15H,6,12H2/t8-/m0/s1",C11H11NO3,205,0.48,4.17,-0.08,2.22,-190,3.180446958954045,1
