SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical
Oc1cc(I)c(cc1[S@@](=O)c1cccc(c1)COC(=O)C)O	No_1_274,12/000000164,"InChI=1S/C15H13IO5S/c1-9(17)21-8-10-3-2-4-11(5-10)22(20)15-7-13(18)12(16)6-14(15)19/h2-7,18-19H,8H2,1H3/t22-/m0/s1",C15H13O5SI,432,2.37,4.5,3.72,18.5,-20
Oc1cc(I)c(cc1[S@@](=O)c1ccccc1)O	No_1_12,12/000000047,"InChI=1S/C12H9IO3S/c13-9-6-11(15)12(7-10(9)14)17(16)8-4-2-1-3-5-8/h1-7,14-15H/t17-/m0/s1",C12H9O3SI,360,2.44,4.5,3.11,13.3,0
Oc1cc(cc(c1)I)/C=C/[C@@H](c1oc(=O)[nH]n1)O	No_3_427,12/000000029,"InChI=1S/C11H9IN2O4/c12-7-3-6(4-8(15)5-7)1-2-9(16)10-13-14-11(17)18-10/h1-5,9,15-16H,(H,14,17)/b2-1+/t9-/m0/s1",C11H9N2O4I,360,2.4,4.5,3.56,2.22,-150
SSc1ccc(c(c1O)I)C(=C)N(=O)=O	No_1_2,24/000000008,"InChI=1S/C8H6INO3S2/c1-4(10(12)13)5-2-3-6(15-14)8(11)7(5)9/h2-3,11,14H,1H2",C8H6NO3S2I,355,4.05,4.49,4.02,2.35,0
OC(=O)c1scc(n1)C(=O)c1cc[nH]c1	No_2_538,3/000000004,"InChI=1S/C9H6N2O3S/c12-7(5-1-2-10-3-5)6-4-15-8(11-6)9(13)14/h1-4,10H,(H,13,14)",C9H6N2O3S,222,0.4,4.49,5.58,2.22,0
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)[C@@H](CO)CN2)O	No_1_442,12/000000248,"InChI=1S/C15H14INO4S/c16-11-4-14(20)15(5-13(11)19)22(21)9-1-2-12-10(3-9)8(7-18)6-17-12/h1-5,8,17-20H,6-7H2/t8-,22+/m1/s1",C15H14NO4SI,431,1.1,4.48,3.1,18.1,-190
Oc1ccc(cc1)c1c[nH]c(c1)CNC(=O)CCc1cnccc1	No_3_314,25/000000018,"InChI=1S/C19H19N3O2/c23-18-6-4-15(5-7-18)16-10-17(21-12-16)13-22-19(24)8-3-14-2-1-9-20-11-14/h1-2,4-7,9-12,21,23H,3,8,13H2,(H,22,24)",C19H19N3O2,321,2.13,4.48,3.58,4.94,-160
OC(=O)/C(=C\c1ccc(c(c1)F)C(=O)O)/C=C(\C[NH3+])/N(=O)=O	No_1_167,16/000000030,"InChI=1S/C13H11FN2O6/c14-11-4-7(1-2-10(11)13(19)20)3-8(12(17)18)5-9(6-15)16(21)22/h1-5H,6,15H2,(H,17,18)(H,19,20)/p+1/b8-3-,9-5+",C13H12N2O6F,311,1.21,4.48,5.93,4.94,-60
Oc1cc(I)c(cc1[S@@](=O)c1ccc(cc1)CC=C)O	No_1_557,12/000000306,"InChI=1S/C15H13IO3S/c1-2-3-10-4-6-11(7-5-10)20(19)15-9-13(17)12(16)8-14(15)18/h2,4-9,17-18H,1,3H2/t20-/m0/s1",C15H13O3SI,400,3.1,4.48,4.2,16.1,0
NC(=O)Nc1ccc(cc1Cl)[C@@H](Cc1ccnn2c1nnc2)N=O	No_4_434,11/000000069,"InChI=1S/C14H12ClN7O2/c15-10-5-8(1-2-11(10)19-14(16)23)12(21-24)6-9-3-4-18-22-7-17-20-13(9)22/h1-5,7,12H,6H2,(H3,16,19,23)/t12-/m1/s1",C14H11N7O2Cl,344,1.41,4.48,5.01,4.94,-190
Oc1c(I)cc(c(c1)[S@@](=O)c1ccc2c(c1)[C@H](F)CN2)O	No_1_201,12/000000128,"InChI=1S/C14H11FINO3S/c15-9-6-17-11-2-1-7(3-8(9)11)21(20)14-5-12(18)10(16)4-13(14)19/h1-5,9,17-19H,6H2/t9-,21+/m1/s1",C14H11NO3SFI,419,2.08,4.48,3.41,19.0,-190
C#CCOc1cc(ncc1)C[C@@H]([NH3+])C(=O)/C=C/C1=CCON1	No_5_383,18/000000025,"InChI=1S/C16H17N3O3/c1-2-8-21-14-5-7-18-13(10-14)11-15(17)16(20)4-3-12-6-9-22-19-12/h1,3-7,10,15,19H,8-9,11,17H2/p+1/b4-3+/t15-/m1/s1",C16H18N3O3,300,0.61,4.47,4.17,5.08,-150
Oc1cc(C#C[C@H](CC2=CCC=C(O2)CCC)O)c(cc1CO)N	No_5_236,8/000000034,"InChI=1S/C19H23NO4/c1-2-4-16-5-3-6-17(24-16)11-15(22)8-7-13-10-19(23)14(12-21)9-18(13)20/h5-6,9-10,15,21-23H,2-4,11-12,20H2,1H3/t15-/m1/s1",C19H23NO4,329,1.83,4.47,3.1,5.21,-170
Oc1c(I)cc(c(c1)[S@@](=O)c1ccc(c(c1)Cl)O)O	No_1_48,12/000000062,"InChI=1S/C12H8ClIO4S/c13-7-3-6(1-2-9(7)15)19(18)12-5-10(16)8(14)4-11(12)17/h1-5,15-17H/t19-/m0/s1",C12H8O4SClI,410,2.66,4.47,3.0,16.2,0
O=Nc1c2c([nH]/c(=[NH]/CF)/[nH]2)ccc1CC	No_5_303,29/000000140,"InChI=1S/C10H12FN4O/c1-2-6-3-4-7-9(8(6)15-16)14-10(13-7)12-5-11/h3-4,12-14H,2,5H2,1H3/b12-10-",C10H11N4OF,222,1.43,4.47,4.8,17.0,-60
Oc1c(N(=O)=O)ccc2c1[nH]c(=[NH2])[nH]2	No_5_63,29/000000087,"InChI=1S/C7H7N4O3/c8-7-9-3-1-2-4(11(13)14)6(12)5(3)10-7/h1-2,9-10,12H,8H2",C7H6N4O3,194,0.24,4.46,4.75,14.7,-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1O)CCN=C2)O	No_1_93,12/000000074,"InChI=1S/C15H12INO4S/c16-10-5-12(19)14(6-11(10)18)22(21)13-2-1-8-7-17-4-3-9(8)15(13)20/h1-2,5-7,18-20H,3-4H2/t22-/m0/s1",C15H12NO4SI,429,1.79,4.46,3.95,19.7,-80
OCc1c(S)c(/C=C/C)cc(c1)N(=O)=O	No_3_641,10/000000090,"InChI=1S/C10H11NO3S/c1-2-3-7-4-9(11(13)14)5-8(6-12)10(7)15/h2-5,12,15H,6H2,1H3/b3-2+",C10H11NO3S,225,2.31,4.46,4.0,2.47,-20
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)C[C@H](N2)CO)O	No_1_349,12/000000215,"InChI=1S/C15H14INO4S/c16-11-5-14(20)15(6-13(11)19)22(21)10-1-2-12-8(4-10)3-9(7-18)17-12/h1-2,4-6,9,17-20H,3,7H2/t9-,22-/m0/s1",C15H14NO4SI,431,1.26,4.46,4.12,18.1,-190
Oc1cc(I)c(cc1[S@@](=O)c1cccc(c1)C1=NOCN1)O	No_1_558,12/000000307,"InChI=1S/C14H11IN2O4S/c15-10-5-12(19)13(6-11(10)18)22(20)9-3-1-2-8(4-9)14-16-7-21-17-14/h1-6,18-19H,7H2,(H,16,17)/t22-/m0/s1",C14H11N2O4SI,430,2.88,4.46,4.01,19.6,-120
C#Cc1c(C(=O)c2nn(cc2Br)C(=O)O)c[nH]c1	No_4_545,3/000000042,"InChI=1S/C11H6BrN3O3/c1-2-6-3-13-4-7(6)10(16)9-8(12)5-15(14-9)11(17)18/h1,3-5,13H,(H,17,18)",C11H5N3O3Br,307,1.01,4.45,7.02,2.22,0
Oc1cc(C2=CCON2)c(cc1CC#CC/C=C/C)CO	No_3_154,12/000000022,"InChI=1S/C17H19NO3/c1-2-3-4-5-6-7-13-10-14(12-19)15(11-17(13)20)16-8-9-21-18-16/h2-3,8,10-11,18-20H,4,7,9,12H2,1H3/b3-2+",C17H19NO3,285,2.78,4.45,3.47,3.58,-160
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)[C@@H](NC2)C[NH3+])O	No_1_142,12/000000094,"InChI=1S/C15H15IN2O3S/c16-11-4-14(20)15(5-13(11)19)22(21)9-2-1-8-7-18-12(6-17)10(8)3-9/h1-5,12,18-20H,6-7,17H2/p+1/t12-,22-/m0/s1",C15H16N2O3SI,431,0.97,4.45,5.07,18.3,-190
NC(=O)Nc1ccc(cc1Cl)[C@@H](Cc1ncnc2c1[nH]nc2)N=O	No_4_394,11/000000068,"InChI=1S/C14H12ClN7O2/c15-8-3-7(1-2-9(8)20-14(16)23)10(22-24)4-11-13-12(5-19-21-13)18-6-17-11/h1-3,5-6,10H,4H2,(H,19,21)(H3,16,20,23)/t10-/m1/s1",C14H11N7O2Cl,344,0.28,4.44,5.36,4.94,-190
OCc1cc(/C=C/CNC)c(c(c1)c1sc(=N)[nH]c1)S	No_2_497,10/000000048,"InChI=1S/C14H17N3OS2/c1-16-4-2-3-10-5-9(8-18)6-11(13(10)19)12-7-17-14(15)20-12/h2-3,5-7,16,18-19H,4,8H2,1H3,(H2,15,17)/b3-2+",C14H17N3OS2,307,2.45,4.44,3.02,20.7,-160
OCC(=O)[C@H](Cc1[nH]c2c(c1)c(ccc2)CBr)NCNN	No_4_187,19/000000001,"InChI=1S/C14H19BrN4O2/c15-6-9-2-1-3-12-11(9)4-10(19-12)5-13(14(21)7-20)17-8-18-16/h1-4,13,17-20H,5-8,16H2/t13-/m0/s1",C14H19N4O2Br,355,0.51,4.43,6.61,2.48,-190
Oc1c(O)c(F)cc(c1)CCc1c(Cl)ccc(c1C(=O)O)CO	No_4_562,11/000000017,"InChI=1S/C16H14ClFO5/c17-11-4-2-9(7-19)14(16(22)23)10(11)3-1-8-5-12(18)15(21)13(20)6-8/h2,4-6,19-21H,1,3,7H2,(H,22,23)",C16H13O5FCl,339,2.28,4.43,7.67,3.7,0
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)[C@@H](CCl)CN2)O	No_1_427,12/000000243,"InChI=1S/C15H13ClINO3S/c16-6-8-7-18-12-2-1-9(3-10(8)12)22(21)15-5-13(19)11(17)4-14(15)20/h1-5,8,18-20H,6-7H2/t8-,22-/m0/s1",C15H13NO3SClI,449,2.57,4.43,3.66,18.6,-190
Sc1c(O)ccc(c1)[S@](=O)c1cc(O)c(cc1O)I	No_1_53,12/000000064,"InChI=1S/C12H9IO4S2/c13-7-4-10(16)12(5-9(7)15)19(17)6-1-2-8(14)11(18)3-6/h1-5,14-16,18H/t19-/m0/s1",C12H9O4S2I,408,2.42,4.43,3.02,17.0,0
OC(=O)/C(=C\c1ccc(c(c1)OC)C(=O)O)/C=C/N(=O)=O	No_1_38,16/000000025,"InChI=1S/C13H11NO7/c1-21-11-7-8(2-3-10(11)13(17)18)6-9(12(15)16)4-5-14(19)20/h2-7H,1H3,(H,15,16)(H,17,18)/b5-4+,9-6-",C13H11NO7,293,1.52,4.43,6.56,2.22,-50
Oc1cc(cc2c1CC(=C)N2)CC(=O)OCC/C=C/CC(=O)CO	No_4_239,12/000000009,"InChI=1S/C18H21NO5/c1-12-7-15-16(19-12)8-13(9-17(15)22)10-18(23)24-6-4-2-3-5-14(21)11-20/h2-3,8-9,19-20,22H,1,4-7,10-11H2/b3-2+",C18H21NO5,331,1.1,4.43,8.23,21.4,-40
Oc1cc([S@](=O)c2cc(O)c(cc2O)I)cc2c1C=NCC2	No_1_595,12/000000320,"InChI=1S/C15H12INO4S/c16-11-5-14(20)15(6-13(11)19)22(21)9-3-8-1-2-17-7-10(8)12(18)4-9/h3-7,18-20H,1-2H2/t22-/m0/s1",C15H12NO4SI,429,1.79,4.43,4.63,19.7,-80
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)N(NC2)CC)O	No_1_493,12/000000272,"InChI=1S/C15H15IN2O3S/c1-2-18-12-5-10(4-3-9(12)8-17-18)22(21)15-7-13(19)11(16)6-14(15)20/h3-7,17,19-20H,2,8H2,1H3/t22-/m0/s1",C15H15N2O3SI,430,2.09,4.42,4.61,18.3,-60
OC(=O)/C(=C\c1ccc(c(c1)N=O)C(=O)O)/C=C/N(=O)=O	No_1_46,16/000000028,"InChI=1S/C12H8N2O7/c15-11(16)8(3-4-14(20)21)5-7-1-2-9(12(17)18)10(6-7)13-19/h1-6H,(H,15,16)(H,17,18)/b4-3+,8-5-",C12H8N2O7,292,1.15,4.41,6.29,3.85,-30
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(C=S)cc(=O)o2)O	No_1_521,12/000000287,"InChI=1S/C16H9IO5S2/c17-11-5-13(19)15(6-12(11)18)24(21)9-1-2-14-10(4-9)8(7-23)3-16(20)22-14/h1-7,18-19H/t24-/m0/s1",C16H9O5S2I,472,2.06,4.41,4.79,24.2,-80
C#CCCc1c(O)ccc(c1)[S@](=O)c1cc(O)c(cc1O)I	No_1_189,12/000000126,"InChI=1S/C16H13IO4S/c1-2-3-4-10-7-11(5-6-13(10)18)22(21)16-9-14(19)12(17)8-15(16)20/h1,5-9,18-20H,3-4H2/t22-/m0/s1",C16H13O4SI,428,2.52,4.4,3.46,19.7,0
OCc1cc(N)c(cc1O)C#C[C@H](CC1=CCC=C(O1)C=C)O	No_5_410,8/000000047,"InChI=1S/C18H19NO4/c1-2-15-4-3-5-16(23-15)10-14(21)7-6-12-9-18(22)13(11-20)8-17(12)19/h2,4-5,8-9,14,20-22H,1,3,10-11,19H2/t14-/m1/s1",C18H19NO4,313,1.51,4.4,3.74,3.7,-150
[nH]1cc(c(c1)C(=O)c1nn(cc1Br)C(=O)O)C[N@@H+](CC)C	No_4_283,3/000000024,"InChI=1S/C13H15BrN4O3/c1-3-17(2)6-8-4-15-5-9(8)12(19)11-10(14)7-18(16-11)13(20)21/h4-5,7,15H,3,6H2,1-2H3,(H,20,21)/p+1",C13H15N4O3Br,355,0.69,4.39,8.44,5.09,-80
OC(=O)/C(=C(/CO)\c1ccc(cc1O)C(=O)O)/C=C/N(=O)=O	No_1_728,16/000000036,"InChI=1S/C13H11NO8/c15-6-10(9(13(19)20)3-4-14(21)22)8-2-1-7(12(17)18)5-11(8)16/h1-5,15-16H,6H2,(H,17,18)(H,19,20)/b4-3+,10-9-",C13H11NO8,309,0.31,4.39,7.42,3.58,-60
ON[C@@H](CCC[NH2+]CC#C)C#Cc1cc(S)ccc1I	No_4_127,8/000000050,"InChI=1S/C15H17IN2OS/c1-2-9-17-10-3-4-13(18-19)6-5-12-11-14(20)7-8-15(12)16/h1,7-8,11,13,17-20H,3-4,9-10H2/p+1/t13-/m0/s1",C15H18N2OSI,401,4.29,4.39,2.7,21.6,-189
Oc1cc(ncc1CCl)C[C@@H]([NH3+])C(=O)/C=C/C1=CCON1	No_5_230,18/000000018,"InChI=1S/C14H16ClN3O3/c15-7-9-8-17-11(6-14(9)20)5-12(16)13(19)2-1-10-3-4-21-18-10/h1-3,6,8,12,18H,4-5,7,16H2,(H,17,20)/p+1/b2-1+/t12-/m1/s1",C14H17N3O3Cl,310,0.48,4.39,4.83,6.17,-150
OC(=O)c1c2c(c(cc1CCNCN)O)CCC2	No_3_241,12/000000026,"InChI=1S/C13H18N2O3/c14-7-15-5-4-8-6-11(16)9-2-1-3-10(9)12(8)13(17)18/h6,15-16H,1-5,7,14H2,(H,17,18)",C13H18N2O3,250,0.52,4.39,3.57,14.4,-80
Sc1c(/C=C/C=C)ccc(c1c1cc(O)c(c(c1)O)CS)C(=O)O	No_3_79,10/000000073,"InChI=1S/C18H16O4S2/c1-2-3-4-10-5-6-12(18(21)22)16(17(10)24)11-7-14(19)13(9-23)15(20)8-11/h2-8,19-20,23-24H,1,9H2,(H,21,22)/b4-3+",C18H15O4S2,359,3.86,4.39,6.09,21.6,-180
SSc1ccc(c(c1O)I)[C@H](C=C)N	No_1_30,24/000000013,"InChI=1S/C9H10INOS2/c1-2-6(11)5-3-4-7(14-13)9(12)8(5)10/h2-4,6,12-13H,1,11H2/t6-/m0/s1",C9H10NOS2I,339,2.92,4.38,4.48,14.5,-150
OCc1c(C(=O)c2nn(cc2Br)C(=O)O)c[nH]c1	No_4_442,3/000000030,"InChI=1S/C10H8BrN3O4/c11-7-3-14(10(17)18)13-8(7)9(16)6-2-12-1-5(6)4-15/h1-3,12,15H,4H2,(H,17,18)",C10H7N3O4Br,313,-0.3,4.38,7.66,2.22,0
Sc1c(/C=C\N)cc(cc1N(=O)=O)N(=O)=O	No_3_246,10/000000080,"InChI=1S/C8H7N3O4S/c9-2-1-5-3-6(10(12)13)4-7(8(5)16)11(14)15/h1-4,16H,9H2/b2-1-",C8H7N3O4S,241,1.95,4.38,4.93,2.61,0
Oc1c(C#Cc2ccccc2)c(ncc1CC(=C)C)CO	No_5_232,20/000000010,"InChI=1S/C18H17NO2/c1-13(2)10-15-11-19-17(12-20)16(18(15)21)9-8-14-6-4-3-5-7-14/h3-7,11,20H,1,10,12H2,2H3,(H,19,21)",C18H17NO2,279,2.75,4.37,2.31,16.2,-80
OC(=O)/C(=C\c1ccc(c(c1)F)C(=O)O)/C=C/N(=O)=O	No_1_14,16/000000008,"InChI=1S/C12H8FNO6/c13-10-6-7(1-2-9(10)12(17)18)5-8(11(15)16)3-4-14(19)20/h1-6H,(H,15,16)(H,17,18)/b4-3+,8-5-",C12H8NO6F,281,1.77,4.37,5.26,3.58,0
O=Nc1c2c([nH]c(=[NH2])[nH]2)ccc1N(=O)=O	No_5_262,29/000000132,"InChI=1S/C7H6N5O3/c8-7-9-3-1-2-4(12(14)15)6(11-13)5(3)10-7/h1-2,9-10H,8H2",C7H5N5O3,207,0.18,4.37,5.45,17.7,-40
C=CCC(=O)c1c(C(=O)c2ncc([nH]2)N(=O)=O)c[nH]c1	No_4_200,3/000000020,"InChI=1S/C12H10N4O4/c1-2-3-9(17)7-4-13-5-8(7)11(18)12-14-6-10(15-12)16(19)20/h2,4-6,13H,1,3H2,(H,14,15)",C12H10N4O4,274,0.5,4.37,7.32,3.58,0
Sc1ccc(cc1/C=C/[C@H]1C=NN=CN1)N(=O)=O	No_3_229,10/000000079,"InChI=1S/C11H10N4O2S/c16-15(17)10-3-4-11(18)8(5-10)1-2-9-6-13-14-7-12-9/h1-7,9,18H,(H,12,14)/b2-1+/t9-/m0/s1",C11H10N4O2S,262,3.28,4.36,6.05,2.35,-150
O=C([C@@H](Cc1noc(c1)C[NH3+])Cl)/C=C/C1=CCON1	No_5_556,18/000000035,"InChI=1S/C12H14ClN3O3/c13-11(6-9-5-10(7-14)19-16-9)12(17)2-1-8-3-4-18-15-8/h1-3,5,11,15H,4,6-7,14H2/p+1/b2-1+/t11-/m1/s1",C12H15N3O3Cl,284,0.47,4.36,4.84,3.72,-150
N1OCC=C1/C=C/C(=O)[C@@H](Cc1[nH]c(cc1)/C=C/C(=O)C)[NH3+]	No_5_507,18/000000031,"InChI=1S/C16H19N3O3/c1-11(20)2-3-12-4-5-14(18-12)10-15(17)16(21)7-6-13-8-9-22-19-13/h2-8,15,18-19H,9-10,17H2,1H3/p+1/b3-2+,7-6+/t15-/m1/s1",C16H20N3O3,302,0.52,4.36,3.53,5.08,-170
c1ccc(cc1C(=C)c1onc(n1)C(=S)N)c1[nH]ncc1Br	No_4_233,27/000000041,"InChI=1S/C14H10BrN5OS/c1-7(14-18-13(12(16)22)20-21-14)8-3-2-4-9(5-8)11-10(15)6-17-19-11/h2-6H,1H2,(H2,16,22)(H,17,19)",C14H10N5OSBr,376,3.49,4.36,3.06,3.58,-129
Oc1cc(C(=O)Oc2ccccc2)cc(c1S)O	No_4_257,29/000000033,"InChI=1S/C13H10O4S/c14-10-6-8(7-11(15)12(10)18)13(16)17-9-4-2-1-3-5-9/h1-7,14-15,18H",C13H10O4S,262,3.09,4.36,1.35,14.1,-40
OC(=O)/C(=C(/C)\c1ccc(cc1)C(=O)O)/C=C/N(=O)=O	No_1_18,16/000000010,"InChI=1S/C13H11NO6/c1-8(11(13(17)18)6-7-14(19)20)9-2-4-10(5-3-9)12(15)16/h2-7H,1H3,(H,15,16)(H,17,18)/b7-6+,11-8-",C13H11NO6,277,1.75,4.36,6.44,3.58,-20
SSc1ccc(c(c1O)I)C(=O)[C@@](C/C=C/C)(CO)O	No_1_324,24/000000027,"InChI=1S/C13H15IO4S2/c1-2-3-6-13(18,7-15)12(17)8-4-5-9(20-19)11(16)10(8)14/h2-5,15-16,18-19H,6-7H2,1H3/b3-2+/t13-/m1/s1",C13H15O4S2I,426,2.29,4.35,4.49,3.7,-170
Oc1cc(cc(c1)I)/C=C/[C@@H](CS(=O)(=O)C)O	No_3_376,12/000000028,"InChI=1S/C11H13IO4S/c1-17(15,16)7-10(13)3-2-8-4-9(12)6-11(14)5-8/h2-6,10,13-14H,7H2,1H3/b3-2+/t10-/m0/s1",C11H13O4SI,368,2.39,4.35,2.85,2.22,-170
Sc1ccc(c(c1)C#C[C@H](CCC[NH3+])S(=O)(=O)O)I	No_4_411,8/000000052,"InChI=1S/C12H14INO3S2/c13-12-6-4-10(18)8-9(12)3-5-11(2-1-7-14)19(15,16)17/h4,6,8,11,18H,1-2,7,14H2,(H,15,16,17)/p+1/t11-/m0/s1",C12H15NO3S2I,412,2.46,4.34,4.75,21.1,-161
Oc1c(I)cc(c(c1)[S@@](=O)c1cc(O)cc(c1)Cl)O	No_1_49,12/000000063,"InChI=1S/C12H8ClIO4S/c13-6-1-7(15)3-8(2-6)19(18)12-5-10(16)9(14)4-11(12)17/h1-5,15-17H/t19-/m0/s1",C12H8O4SClI,410,2.66,4.34,3.54,16.2,0
Oc1ccc2c(c1C#C/C=C\C(=O)CO)occc2=O	No_2_152,12/000000002,"InChI=1S/C15H10O5/c16-9-10(17)3-1-2-4-11-13(18)6-5-12-14(19)7-8-20-15(11)12/h1,3,5-8,16,18H,9H2/b3-1-",C15H10O5,270,1.01,4.34,7.44,21.0,-80
O=Nc1ccc2c(c1N(=O)=O)[nH]/c(=[NH]\CCl)/[nH]2	No_5_41,29/000000074,"InChI=1S/C8H7ClN5O3/c9-3-10-8-11-4-1-2-5(13-15)7(14(16)17)6(4)12-8/h1-2,10-12H,3H2/b10-8-",C8H6N5O3Cl,255,0.98,4.34,5.04,20.0,-40
Oc1c(c(Cl)cc(c1)P(=O)(O)O)/C=C/Cc1ccc2c(c1)cn[nH]2	No_5_233,8/000000032,"InChI=1S/C16H14ClN2O4P/c17-14-7-12(24(21,22)23)8-16(20)13(14)3-1-2-10-4-5-15-11(6-10)9-18-19-15/h1,3-9,20H,2H2,(H,18,19)(H2,21,22,23)/b3-1+",C16H14N2O4PCl,364,2.9,4.33,3.27,6.17,-100
Oc1c(I)cc(c(c1)[S@@](=O)c1cc(O)cc(c1)Br)O	No_1_40,12/000000057,"InChI=1S/C12H8BrIO4S/c13-6-1-7(15)3-8(2-6)19(18)12-5-10(16)9(14)4-11(12)17/h1-5,15-17H/t19-/m0/s1",C12H8O4SBrI,455,2.84,4.33,3.87,16.2,0
Oc1c(I)cc(c(c1)[S@@](=O)c1ccccc1O)O	No_1_34,12/000000054,"InChI=1S/C12H9IO4S/c13-7-5-10(16)12(6-9(7)15)18(17)11-4-2-1-3-8(11)14/h1-6,14-16H/t18-/m0/s1",C12H9O4SI,376,2.04,4.33,3.36,14.5,0
OCC(=O)Nc1ccc(cc1Cl)C[C@H](/C=C/CO)S	No_4_595,11/000000072,"InChI=1S/C13H16ClNO3S/c14-11-7-9(6-10(19)2-1-5-16)3-4-12(11)15-13(18)8-17/h1-4,7,10,16-17,19H,5-6,8H2,(H,15,18)/b2-1+/t10-/m0/s1",C13H16NO3SCl,301,1.15,4.33,7.32,3.58,-150
OC(=O)c1ncc(c(c1OCC)O)OCC=C	No_4_175,20/000000001,"InChI=1S/C11H13NO5/c1-3-5-17-7-6-12-8(11(14)15)10(9(7)13)16-4-2/h3,6H,1,4-5H2,2H3,(H,12,13)(H,14,15)",C11H13NO5,239,0.94,4.32,1.19,14.6,-60
Oc1c(I)cc(c(c1)[S@@](=O)c1ccc(c(c1)CF)O)O	No_1_317,12/000000197,"InChI=1S/C13H10FIO4S/c14-6-7-3-8(1-2-10(7)16)20(19)13-5-11(17)9(15)4-12(13)18/h1-5,16-18H,6H2/t20-/m0/s1",C13H10O4SFI,408,2.36,4.32,2.76,17.8,0
NC(=O)Nc1ccc(cc1Cl)CCCCCN(=O)=O	No_4_107,11/000000064,"InChI=1S/C12H16ClN3O3/c13-10-8-9(4-2-1-3-7-16(18)19)5-6-11(10)15-12(14)17/h5-6,8H,1-4,7H2,(H3,14,15,17)",C12H15N3O3Cl,284,2.12,4.32,5.81,2.22,0
c1ncccc1CCC(=O)NCc1[nH]cc(c1)c1nc[nH]c1C=C	No_4_189,25/000000021,"InChI=1S/C18H19N5O/c1-2-16-18(23-12-22-16)14-8-15(20-10-14)11-21-17(24)6-5-13-4-3-7-19-9-13/h2-4,7-10,12,20H,1,5-6,11H2,(H,21,24)(H,22,23)",C18H19N5O,321,1.32,4.32,3.27,24.1,-120
OC(=O)/C(=C\c1ccc(c(c1)O)C(=O)O)/C=C/N(=O)=O	No_1_22,16/000000013,"InChI=1S/C12H9NO7/c14-10-6-7(1-2-9(10)12(17)18)5-8(11(15)16)3-4-13(19)20/h1-6,14H,(H,15,16)(H,17,18)/b4-3+,8-5-",C12H9NO7,279,1.2,4.32,5.5,3.58,0
Oc1c(I)cc(c(c1)[S@@](=O)c1cnccc1O)O	No_1_36,12/000000056,"InChI=1S/C11H8INO4S/c12-6-3-9(16)10(4-8(6)15)18(17)11-5-13-2-1-7(11)14/h1-5,15-16H,(H,13,14)/t18-/m1/s1",C11H8NO4SI,377,0.79,4.31,3.38,15.1,0
O=Nc1c2c([nH]/c(=[NH]/CC#CC)/[nH]2)ccc1CC	No_5_260,29/000000131,"InChI=1S/C13H15N4O/c1-3-5-8-14-13-15-10-7-6-9(4-2)11(17-18)12(10)16-13/h6-7,14-16H,4,8H2,1-2H3/b14-13-",C13H14N4O,242,1.81,4.31,5.15,18.9,-160
SSc1ccc(c(c1O)I)/C=C\C/C=C/c1n[nH]cc1	No_1_526,24/000000062,"InChI=1S/C14H13IN2OS2/c15-13-10(6-7-12(20-19)14(13)18)4-2-1-3-5-11-8-9-16-17-11/h2-9,18-19H,1H2,(H,16,17)/b4-2-,5-3+",C14H13N2OS2I,416,4.96,4.31,0.35,5.39,-60
SSc1ccc(c(c1O)I)C(=C)[C@H](CCl)N	No_1_686,24/000000078,"InChI=1S/C10H11ClINOS2/c1-5(7(13)4-11)6-2-3-8(16-15)10(14)9(6)12/h2-3,7,14-15H,1,4,13H2/t7-/m0/s1",C10H11NOS2ClI,387,3.74,4.31,5.48,2.35,-150
Oc1cc(I)c(cc1[S@@](=O)c1cccc(c1)c1nc[nH]n1)O	No_1_154,12/000000103,"InChI=1S/C14H10IN3O3S/c15-10-5-12(20)13(6-11(10)19)22(21)9-3-1-2-8(4-9)14-16-7-17-18-14/h1-7,19-20H,(H,16,17,18)/t22-/m0/s1",C14H10N3O3SI,427,2.62,4.31,4.27,21.4,-120
SSc1ccc(c(c1O)I)/C=C\C/C=C/c1cn[nH]c1	No_1_585,24/000000066,"InChI=1S/C14H13IN2OS2/c15-13-11(6-7-12(20-19)14(13)18)5-3-1-2-4-10-8-16-17-9-10/h2-9,18-19H,1H2,(H,16,17)/b4-2+,5-3-",C14H13N2OS2I,416,4.96,4.3,0.23,3.85,-60
O=Nc1ccc2c(c1N(=O)=O)[nH]/c(=[NH]\CCF)/[nH]2	No_5_45,29/000000076,"InChI=1S/C9H9FN5O3/c10-3-4-11-9-12-5-1-2-6(14-16)8(15(17)18)7(5)13-9/h1-2,11-13H,3-4H2/b11-9-",C9H8N5O3F,253,1.2,4.3,4.96,21.6,-60
OCc1cc(S)c(cc1N(=O)=O)/C=C\N	No_3_731,10/000000092,"InChI=1S/C9H10N2O3S/c10-2-1-6-3-8(11(13)14)7(5-12)4-9(6)15/h1-4,12,15H,5,10H2/b2-1-",C9H10N2O3S,226,1.25,4.3,5.84,2.47,0
