SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary,Dataset
OC/C=C/c1cc(=O)c(c([nH]1)c1nnco1)CO	No_3_649,15/000000323,"InChI=1S/C11H11N3O4/c15-3-1-2-7-4-9(17)8(5-16)10(13-7)11-14-12-6-18-11/h1-2,4,6,15-16H,3,5H2,(H,13,17)/b2-1+",C11H11N3O4,249,0.23,4.14,2.92,23.2,-120,3.5544407653584305,1,DRUGLIKE_MAY
Oc1cccc2c1nc([nH]2)C(=O)O	No_1_6,1/000000193,"InChI=1S/C8H6N2O3/c11-5-3-1-2-4-6(5)10-7(9-4)8(12)13/h1-3,11H,(H,9,10)(H,12,13)",C8H5N2O3,177,0.1,4.14,3.82,13.0,-40,2.394224365393441,1,DRUGLIKE_MAY
OCc1nc(ccc1)c1[nH]cnc1/C=C/CC	No_1_239,13/000000017,"InChI=1S/C13H15N3O/c1-2-3-6-11-13(15-9-14-11)12-7-4-5-10(8-17)16-12/h3-7,9,17H,2,8H2,1H3,(H,14,15)/b6-3+",C13H15N3O,229,1.44,4.14,2.13,14.9,-180,3.0154150904747787,1,DRUGLIKE_MAY
OC(=O)c1cc(c([nH]1)CN)C(=O)C[C@@H]1N(CC=C)CC1	No_3_190,5/000000081,"InChI=1S/C14H19N3O3/c1-2-4-17-5-3-9(17)6-13(18)10-7-11(14(19)20)16-12(10)8-15/h2,7,9,16H,1,3-6,8,15H2,(H,19,20)/t9-/m1/s1",C14H19N3O3,277,-0.18,4.14,5.16,3.7,-150,3.644988376800306,1,DRUGLIKE_MAY
OC(=O)CCNC(=O)c1cccc(c1)CC=C	No_1_409,27/000000003,"InChI=1S/C13H15NO3/c1-2-4-10-5-3-6-11(9-10)13(17)14-8-7-12(15)16/h2-3,5-6,9H,1,4,7-8H2,(H,14,17)(H,15,16)",C13H15NO3,233,1.63,4.13,5.79,3.58,0,1.883554961545956,1,DRUGLIKE_MAY
OC(=O)c1cc2c([nH]1)c(=O)[nH]cc2C#CCCCCl	No_1_374,14/000000022,"InChI=1S/C13H11ClN2O3/c14-5-3-1-2-4-8-7-15-12(17)11-9(8)6-10(16-11)13(18)19/h6-7,16H,1,3,5H2,(H,15,17)(H,18,19)",C13H11N2O3Cl,278,1.67,4.13,3.5,24.1,-40,3.1957673760354037,1,DRUGLIKE_MAY
OCc1nnc(o1)c1c(C=C)c(=O)cc([nH]1)CC	No_3_41,15/000000249,"InChI=1S/C12H13N3O3/c1-3-7-5-9(17)8(4-2)11(13-7)12-15-14-10(6-16)18-12/h4-5,16H,2-3,6H2,1H3,(H,13,17)",C12H13N3O3,247,1.44,4.13,6.55,22.6,-140,3.285158810607298,1,DRUGLIKE_MAY
OCc1nc(ccc1)c1[nH]cnc1/C=C/CCO	No_1_621,13/000000032,"InChI=1S/C13H15N3O2/c17-7-2-1-5-11-13(15-9-14-11)12-6-3-4-10(8-18)16-12/h1,3-6,9,17-18H,2,7-8H2,(H,14,15)/b5-1+",C13H15N3O2,245,0.3,4.13,2.73,16.1,-160,3.068953887530376,1,DRUGLIKE_MAY
Oc1cccc(c1)/C(=C\c1ncn[nH]1)/C(=O)O	No_4_674,5/000000053,"InChI=1S/C11H9N3O3/c15-8-3-1-2-7(4-8)9(11(16)17)5-10-12-6-13-14-10/h1-6,15H,(H,16,17)(H,12,13,14)/b9-5+",C11H9N3O3,231,1.29,4.13,5.23,3.85,0,2.8188290818405566,1,DRUGLIKE_MAY
Oc1cccc2c1nc([nH]2)[C@@H](CC=C)O	No_2_257,1/000000191,"InChI=1S/C11H12N2O2/c1-2-4-9(15)11-12-7-5-3-6-8(14)10(7)13-11/h2-3,5-6,9,14-15H,1,4H2,(H,12,13)/t9-/m1/s1",C11H12N2O2,204,0.99,4.13,1.04,12.7,-190,3.2452944314815175,1,DRUGLIKE_MAY
