SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary
OCc1oc(cc1c1n[nH]c(=O)cc1)CC(=O)OCC	No_2_141,15/000000083,"InChI=1S/C13H14N2O5/c1-2-19-13(18)6-8-5-9(11(7-16)20-8)10-3-4-12(17)15-14-10/h3-5,16H,2,6-7H2,1H3,(H,15,17)",C13H14N2O5,278,0.15,4.19,3.22,23.6,-140,2.9037501360507783,1
OC[C@@H]1NC(=O)NC(=C1C(=O)O)C/C=C/c1nnc([nH]1)C	No_5_614,30/000000010,"InChI=1S/C12H15N5O4/c1-6-13-9(17-16-6)4-2-3-7-10(11(19)20)8(5-18)15-12(21)14-7/h2,4,8,18H,3,5H2,1H3,(H,19,20)(H,13,16,17)(H2,14,15,21)/b4-2+/t8-/m0/s1",C12H15N5O4,293,-0.18,4.19,7.83,5.09,-170,4.1539058425451625,0
OCc1ccc2c(c1)C=C/C/2=C\C1=NNC(=O)[C@H]1Br	No_2_606,17/000000030,"InChI=1S/C14H11BrN2O2/c15-13-12(16-17-14(13)19)6-10-3-2-9-5-8(7-18)1-4-11(9)10/h1-6,13,18H,7H2,(H,17,19)/b10-6+/t13-/m0/s1",C14H11N2O2Br,319,1.81,4.19,8.29,19.5,-190,3.877046886238748,1
O[C@H](c1ccc(cc1)Nc1cccc(c1)CCl)C#CCC(=O)O	No_5_338,13/000000012,"InChI=1S/C18H16ClNO3/c19-12-13-3-1-4-16(11-13)20-15-9-7-14(8-10-15)17(21)5-2-6-18(22)23/h1,3-4,7-11,17,20-21H,6,12H2,(H,22,23)/t17-/m0/s1",C18H15NO3Cl,328,2.21,4.18,5.48,19.3,-170,3.023630299514495,1
Oc1ccc(c2c1CC=C2)C(=O)C/C=C\c1nnc([nH]1)CN	No_2_101,14/000000002,"InChI=1S/C16H16N4O2/c17-9-16-18-15(19-20-16)6-2-5-13(21)12-7-8-14(22)11-4-1-3-10(11)12/h1-3,6-8,22H,4-5,9,17H2,(H,18,19,20)/b6-2-",C16H16N4O2,296,2.09,4.17,5.77,3.7,-40,3.7293717088351084,1
OC(=O)[C@@H](C1=C(C(=O)O)C(=O)CO1)c1nnc(o1)C(=C)CCCl	No_5_131,1/000000023,"InChI=1S/C13H11ClN2O7/c1-5(2-3-14)10-15-16-11(23-10)8(13(20)21)9-7(12(18)19)6(17)4-22-9/h8H,1-4H2,(H,18,19)(H,20,21)/t8-/m0/s1",C13H11N2O7Cl,342,0.71,4.17,7.63,5.09,-150,4.209026466721976,0
OCc1ncoc1c1n[nH]c(=O)c(c1)CCBr	No_5_704,15/000000156,"InChI=1S/C10H10BrN3O3/c11-2-1-6-3-7(13-14-10(6)16)9-8(4-15)12-5-17-9/h3,5,15H,1-2,4H2,(H,14,16)",C10H10N3O3Br,300,0.6,4.17,2.03,22.1,-140,3.324404081840556,1
C(=C\c1cc2oc(=O)ccc2c(c1)CN)/c1nc(c[nH]1)CCC	No_4_42,6/000000017,"InChI=1S/C18H19N3O2/c1-2-3-14-11-20-17(21-14)6-4-12-8-13(10-19)15-5-7-18(22)23-16(15)9-12/h4-9,11H,2-3,10,19H2,1H3,(H,20,21)/b6-4+",C18H19N3O2,309,2.22,4.16,4.34,3.58,-100,3.0616712415053025,1
OCC1=C[C@@H](CC=C1)C(=O)c1cccc(c1/C=C\C)O	No_6_244,19/000000034,"InChI=1S/C17H18O3/c1-2-5-14-15(8-4-9-16(14)19)17(20)13-7-3-6-12(10-13)11-18/h2-6,8-10,13,18-19H,7,11H2,1H3/b5-2-/t13-/m1/s1",C17H18O3,270,1.82,4.16,7.12,3.58,-170,3.8021771080690385,1
OC(=O)/C(=C\c1cc(Cl)cnc1C(=O)[C@H]1C=C(C=CC1)CO)/C	No_5_308,19/000000014,"InChI=1S/C17H16ClNO4/c1-10(17(22)23)5-13-7-14(18)8-19-15(13)16(21)12-4-2-3-11(6-12)9-20/h2-3,5-8,12,20H,4,9H2,1H3,(H,22,23)/b10-5-/t12-/m1/s1",C17H16NO4Cl,333,0.89,4.16,6.88,3.72,-170,3.8777043823547306,1
Oc1noc(c1C[NH2+]C)C/C=C(/CO)\C1=CC[C@H](O1)C(=O)CBr	No_7_686,4/000000106,"InChI=1S/C15H19BrN2O5/c1-17-7-10-13(23-18-15(10)21)3-2-9(8-19)12-4-5-14(22-12)11(20)6-16/h2,4,14,17,19H,3,5-8H2,1H3,(H,18,21)/p+1/b9-2-/t14-/m0/s1",C15H20N2O5Br,388,0.64,4.16,8.14,6.45,-170,5.199190680431654,0
Oc1ncc(cc1)Nc1c(O)ccc(c1)[C@H](CC[NH3+])O	No_5_400,13/000000015,"InChI=1S/C14H17N3O3/c15-6-5-12(18)9-1-3-13(19)11(7-9)17-10-2-4-14(20)16-8-10/h1-4,7-8,12,17-19H,5-6,15H2,(H,16,20)/p+1/t12-/m0/s1",C14H18N3O3,276,0.77,4.16,6.63,14.0,-150,3.6331402948822253,1
OC/C(=C/c1nnnn1CCl)/c1nnc(o1)C(=O)NCCC	No_5_105,29/000000005,"InChI=1S/C11H14ClN7O3/c1-2-3-13-9(21)11-16-15-10(22-11)7(5-20)4-8-14-17-18-19(8)6-12/h4,20H,2-3,5-6H2,1H3,(H,13,21)/b7-4-",C11H14N7O3Cl,327,-0.12,4.15,3.8,3.87,-20,3.5367054911817943,1
OC(=O)[C@H]1OC(=CC1)/C(=C\Cc1onc(c1CC(=O)N)O)/CF	No_5_601,4/000000019,"InChI=1S/C14H15FN2O6/c15-6-7(9-3-4-11(22-9)14(20)21)1-2-10-8(5-12(16)18)13(19)17-23-10/h1,3,11H,2,4-6H2,(H2,16,18)(H,17,19)(H,20,21)/b7-1-/t11-/m0/s1",C14H15N2O6F,326,0.12,4.15,8.92,5.35,-150,4.424983503233851,0
Oc1cc(ccc1C/C=C(/C[NH3+])\C1=CC[C@H](O1)CO)CN	No_7_290,4/000000080,"InChI=1S/C16H22N2O3/c17-8-11-1-2-12(15(20)7-11)3-4-13(9-18)16-6-5-14(10-19)21-16/h1-2,4,6-7,14,19-20H,3,5,8-10,17-18H2/p+1/b13-4-/t14-/m0/s1",C16H23N2O3,291,0.21,4.15,8.97,4.94,-150,4.188013184180733,0
OC(=O)[C@@H](C1=C(C(=O)CO1)CN)c1nnc(o1)/C=C/CCCC	No_5_652,1/000000038,"InChI=1S/C15H19N3O5/c1-2-3-4-5-6-11-17-18-14(23-11)12(15(20)21)13-9(7-16)10(19)8-22-13/h5-6,12H,2-4,7-8,16H2,1H3,(H,20,21)/b6-5+/t12-/m0/s1",C15H19N3O5,321,0.76,4.15,7.06,5.09,-170,4.078374815047039,0
O[C@H](c1ccc(cc1)Nc1cccc(c1)CCl)C#CCCOC	No_5_346,13/000000013,"InChI=1S/C19H20ClNO2/c1-23-12-3-2-7-19(22)16-8-10-17(11-9-16)21-18-6-4-5-15(13-18)14-20/h4-6,8-11,13,19,21-22H,3,12,14H2,1H3/t19-/m0/s1",C19H20NO2Cl,329,3.05,4.15,5.01,17.7,-170,2.918801585151934,1
OCc1occ(c1c1n[nH]c(=O)cc1)COCCl	No_4_279,15/000000285,"InChI=1S/C11H11ClN2O4/c12-6-17-4-7-5-18-9(3-15)11(7)8-1-2-10(16)14-13-8/h1-2,5,15H,3-4,6H2,(H,14,16)",C11H11N2O4Cl,270,-0.0,4.15,4.83,21.9,-120,3.3087176884353537,1
OC(=O)[C@@H](C1=C(C(=O)CO1)CN)c1nnc(o1)/C=C/CCC	No_4_622,1/000000013,"InChI=1S/C14H17N3O5/c1-2-3-4-5-10-16-17-13(22-10)11(14(19)20)12-8(6-15)9(18)7-21-12/h4-5,11H,2-3,6-7,15H2,1H3,(H,19,20)/b5-4+/t11-/m0/s1",C14H17N3O5,307,0.41,4.14,6.32,5.09,-170,4.163630211208259,0
OC(=O)C1=CCC=C(N1)CCCOc1cc(Cl)cc(c1)Cl	No_6_293,10/000000013,"InChI=1S/C15H15Cl2NO3/c16-10-7-11(17)9-13(8-10)21-6-2-4-12-3-1-5-14(18-12)15(19)20/h3,5,7-9,18H,1-2,4,6H2,(H,19,20)",C15H15NO3Cl2,327,4.32,4.14,2.53,2.35,-72,2.9707304522444247,1
Brc1oc(c(c1)CC[C@@H](Cc1c(Cl)nc[nH]1)[NH3+])C(=O)N	No_3_99,6/000000018,"InChI=1S/C12H14BrClN4O2/c13-9-3-6(10(20-9)12(16)19)1-2-7(15)4-8-11(14)18-5-17-8/h3,5,7H,1-2,4,15H2,(H2,16,19)(H,17,18)/p+1/t7-/m0/s1",C12H15N4O2ClBr,362,0.77,4.14,7.89,3.72,-150,4.469229775401706,0
OC(=O)[C@@H](C1=CC(=O)CO1)c1nnc(o1)/C(=C\CO)/CCCl	No_5_81,1/000000022,"InChI=1S/C13H13ClN2O6/c14-3-1-7(2-4-17)11-15-16-12(22-11)10(13(19)20)9-5-8(18)6-21-9/h2,5,10,17H,1,3-4,6H2,(H,19,20)/b7-2-/t10-/m0/s1",C13H13N2O6Cl,328,0.46,4.13,7.42,6.77,-150,4.382449378925788,0
C1=C/C(=C\c2nnn[nH]2)/c2c1ccc(c2)[C@H](CBr)[NH3+]	No_1_313,17/000000008,"InChI=1S/C13H12BrN5/c14-7-12(15)10-4-2-8-1-3-9(11(8)5-10)6-13-16-18-19-17-13/h1-6,12H,7,15H2,(H,16,17,18,19)/p+1/b9-6+/t12-/m0/s1",C13H13N5Br,319,1.87,4.13,5.99,21.9,-190,4.554445441017303,0
O[C@@H](CC#CCn1cnc(c1)CBr)c1ncn(n1)C(=O)N	No_6_382,30/000000007,"InChI=1S/C12H13BrN6O2/c13-5-9-6-18(7-15-9)4-2-1-3-10(20)11-16-8-19(17-11)12(14)21/h6-8,10,20H,3-5H2,(H2,14,21)/t10-/m0/s1",C12H13N6O2Br,353,-0.09,4.13,4.58,4.94,-150,4.3205044488482685,0
Oc1noc(c1)C/C=C(/C[NH3+])\C1=C(C)C[C@H](O1)C(=O)CBr	No_7_480,4/000000099,"InChI=1S/C14H17BrN2O4/c1-8-4-12(11(18)6-15)20-14(8)9(7-16)2-3-10-5-13(19)17-21-10/h2,5,12H,3-4,6-7,16H2,1H3,(H,17,19)/p+1/b9-2-/t12-/m0/s1",C14H18N2O4Br,358,0.99,4.13,8.21,3.72,-170,5.032131571988133,0
Oc1ccc(cc1C#C[C@H]1NOCC1)Cl	No_1_271,22/000000001,"InChI=1S/C11H10ClNO2/c12-9-2-4-11(14)8(7-9)1-3-10-5-6-15-13-10/h2,4,7,10,13-14H,5-6H2/t10-/m1/s1",C11H10NO2Cl,223,3.2,4.13,3.51,14.1,-150,3.8555793024245277,1
Oc1ccc2c(c1)C(=O)N[C@H]2CC#Cc1[nH]ccc1CN	No_3_425,3/000000006,"InChI=1S/C16H15N3O2/c17-9-10-6-7-18-14(10)2-1-3-15-12-5-4-11(20)8-13(12)16(21)19-15/h4-8,15,18,20H,3,9,17H2,(H,19,21)/t15-/m0/s1",C16H15N3O2,281,1.19,4.13,5.36,6.45,-190,3.8453582298130673,1
OCC1=C(CC1)[C@H](CCc1cccc(c1)Cl)N	No_5_353,22/000000003,"InChI=1S/C14H18ClNO/c15-12-3-1-2-10(8-12)4-7-14(16)13-6-5-11(13)9-17/h1-3,8,14,17H,4-7,9,16H2/t14-/m0/s1",C14H18NOCl,251,1.43,4.13,5.83,2.22,-150,3.126027345067608,1
OC/C(=C/c1nnn[nH]1)/c1nnc(o1)CCCCC	No_5_603,29/000000015,"InChI=1S/C11H16N6O2/c1-2-3-4-5-10-14-15-11(19-10)8(7-18)6-9-12-16-17-13-9/h6,18H,2-5,7H2,1H3,(H,12,13,16,17)/b8-6-",C11H16N6O2,264,1.04,4.12,5.32,6.77,-20,3.4844688036643774,1
C(=C\c1cccc2c1cccc2)/NCc1nc(n[nH]1)C[NH3+]	No_3_327,10/000000023,"InChI=1S/C16H17N5/c17-10-15-19-16(21-20-15)11-18-9-8-13-6-3-5-12-4-1-2-7-14(12)13/h1-9,18H,10-11,17H2,(H,19,20,21)/p+1/b9-8+",C16H18N5,280,2.6,4.12,1.29,3.58,-80,3.1904602457423437,1
Oc1ccccc1C(=O)O[C@H]1C=C(C=C(C1)CC=C)CO	No_5_135,19/000000012,"InChI=1S/C17H18O4/c1-2-5-12-8-13(11-18)10-14(9-12)21-17(20)15-6-3-4-7-16(15)19/h2-4,6-8,10,14,18-19H,1,5,9,11H2/t14-/m1/s1",C17H18O4,286,1.87,4.12,4.27,5.09,-150,3.5996877604519195,1
OC/C(=C/c1nnn[nH]1)/c1nnc(o1)CC[C@@H]1C=CCCC1	No_5_358,29/000000010,"InChI=1S/C14H18N6O2/c21-9-11(8-12-15-19-20-16-12)14-18-17-13(22-14)7-6-10-4-2-1-3-5-10/h2,4,8,10,21H,1,3,5-7,9H2,(H,15,16,19,20)/b11-8-/t10-/m1/s1",C14H18N6O2,302,1.19,4.11,5.15,5.09,-150,4.266661694378305,0
N[C@H](Nc1ccc2c(c1)C=C/C/2=C\C1=NN(C(=O)C1)C)N	No_2_229,17/000000028,"InChI=1S/C15H17N5O/c1-20-14(21)8-12(19-20)7-10-3-2-9-6-11(18-15(16)17)4-5-13(9)10/h2-7,15,18H,8,16-17H2,1H3/b10-7+",C15H15N5O,281,0.68,4.11,7.41,22.1,-60,3.506815980275716,1
c1nc(oc1C(=O)c1ccc(c(c1)I)I)C1=CCNN1	No_1_608,10/000000051,"InChI=1S/C13H9I2N3O2/c14-8-2-1-7(5-9(8)15)12(19)11-6-16-13(20-11)10-3-4-17-18-10/h1-3,5-6,17-18H,4H2",C13H9N3O2I2,493,4.31,4.11,8.41,3.58,-143,3.589178953286175,1
OCc1occc1c1n[nH]c(=O)c(c1)CC	No_2_14,15/000000081,"InChI=1S/C11H12N2O3/c1-2-7-5-9(12-13-11(7)15)8-3-4-16-10(8)6-14/h3-5,14H,2,6H2,1H3,(H,13,15)",C11H12N2O3,220,0.36,4.11,2.69,19.0,-140,2.8882992445791,1
OCc1occ(c1c1n[nH]c(=O)cc1)/C=C/C	No_2_22,15/000000082,"InChI=1S/C12H12N2O3/c1-2-3-8-7-17-10(6-15)12(8)9-4-5-11(16)14-13-9/h2-5,7,15H,6H2,1H3,(H,14,16)/b3-2+",C12H12N2O3,232,0.71,4.11,3.74,20.6,-140,3.2745492741482476,1
OCc1nc(oc1c1n[nH]c(=O)c(c1)COC)C=C	No_6_84,15/000000186,"InChI=1S/C12H13N3O4/c1-3-10-13-9(5-16)11(19-10)8-4-7(6-18-2)12(17)15-14-8/h3-4,16H,1,5-6H2,2H3,(H,15,17)",C12H13N3O4,263,-0.33,4.11,2.65,23.8,-160,3.43862891449694,1
OC[C@H](CCNCC#CC1=CCc2c1cccc2)CN	No_2_183,21/000000001,"InChI=1S/C17H22N2O/c18-12-14(13-20)9-11-19-10-3-5-16-8-7-15-4-1-2-6-17(15)16/h1-2,4,6,8,14,19-20H,7,9-13,18H2/t14-/m1/s1",C17H22N2O,270,1.55,4.11,8.66,17.2,-190,3.626136903446074,1
O[C@@H](CC#CCn1cncc1)c1ncn(n1)C(=O)NCCl	No_6_89,30/000000003,"InChI=1S/C12H13ClN6O2/c13-7-15-12(21)19-9-16-11(17-19)10(20)3-1-2-5-18-6-4-14-8-18/h4,6,8-10,20H,3,5,7H2,(H,15,21)/t10-/m0/s1",C12H13N6O2Cl,308,-0.29,4.11,1.92,3.58,-150,4.21728438365922,0
Oc1cc(ccc1C/C=C(/CF)\C1=CC[C@H](O1)CO)CC	No_7_255,4/000000077,"InChI=1S/C17H21FO3/c1-2-12-3-4-13(16(20)9-12)5-6-14(10-18)17-8-7-15(11-19)21-17/h3-4,6,8-9,15,19-20H,2,5,7,10-11H2,1H3/b14-6-/t15-/m0/s1",C17H21O3F,292,2.77,4.1,8.85,4.94,-170,3.8002974084310592,1
Oc1c(Br)ccc(c1)C[C@@H](c1ncnc(n1)CO)O	No_6_6,23/000000004,"InChI=1S/C12H12BrN3O3/c13-8-2-1-7(3-9(8)18)4-10(19)12-15-6-14-11(5-17)16-12/h1-3,6,10,17-19H,4-5H2/t10-/m0/s1",C12H12N3O3Br,326,-0.18,4.1,5.7,5.21,-150,3.4064010710476493,1
OCCNC/C(=C\CCN)/Cc1cccc(c1)I	No_4_245,10/000000017,"InChI=1S/C14H21IN2O/c15-14-5-1-3-12(10-14)9-13(4-2-6-16)11-17-7-8-18/h1,3-5,10,17-18H,2,6-9,11,16H2/b13-4-",C14H21N2OI,360,1.55,4.1,4.5,3.58,0,2.886399136399154,1
OC(=O)[C@@H](/C=C/c1ccc(cc1N)I)c1cnoc1	No_4_317,13/000000005,"InChI=1S/C13H11IN2O3/c14-10-3-1-8(12(15)5-10)2-4-11(13(17)18)9-6-16-19-7-9/h1-7,11H,15H2,(H,17,18)/b4-2+/t11-/m0/s1",C13H11N2O3I,370,2.61,4.1,6.97,2.35,-150,3.805363625474355,1
OCc1nc(oc1c1n[nH]c(=O)cc1)/C=C/CCNC	No_5_602,15/000000146,"InChI=1S/C13H16N4O3/c1-14-7-3-2-4-12-15-10(8-18)13(20-12)9-5-6-11(19)17-16-9/h2,4-6,14,18H,3,7-8H2,1H3,(H,17,19)/b4-2+",C13H16N4O3,276,-0.2,4.1,4.22,24.6,-140,3.336717414824636,1
OCC1=C[C@@H](CC(=C1)CN)NC(=C)CCN(CCC)CF	No_6_753,19/000000038,"InChI=1S/C16H28FN3O/c1-3-5-20(12-17)6-4-13(2)19-16-8-14(10-18)7-15(9-16)11-21/h7,9,16,19,21H,2-6,8,10-12,18H2,1H3/t16-/m1/s1",C16H28N3OF,297,0.3,4.1,5.59,5.09,-200,4.45932812371227,0
OCc1ccc(c2c1nco2)/C=C/[C@H](c1nonc1)C(=O)O	No_2_492,11/000000003,"InChI=1S/C14H11N3O5/c18-6-9-2-1-8(13-12(9)15-7-21-13)3-4-10(14(19)20)11-5-16-22-17-11/h1-5,7,10,18H,6H2,(H,19,20)/b4-3+/t10-/m1/s1",C14H11N3O5,301,1.1,4.1,6.24,25.0,-190,4.181556098435786,0
OCc1nc(oc1c1n[nH]c(=O)c(c1)CC)COCCC	No_6_118,15/000000188,"InChI=1S/C14H19N3O4/c1-3-5-20-8-12-15-11(7-18)13(21-12)10-6-9(4-2)14(19)17-16-10/h6,18H,3-5,7-8H2,1-2H3,(H,17,19)",C14H19N3O4,293,0.41,4.1,4.42,24.0,-200,3.0742081575899274,1
C(=C\1/C=Cc2c1ccc(c2)C[NH3+])/C1=NN(C(=O)C1)CCNC	No_2_651,17/000000031,"InChI=1S/C17H20N4O/c1-19-6-7-21-17(22)10-15(20-21)9-14-4-3-13-8-12(11-18)2-5-16(13)14/h2-5,8-9,19H,6-7,10-11,18H2,1H3/p+1/b14-9+",C17H21N4O,297,0.71,4.09,5.25,21.2,-60,3.8859013791647783,1
OC/C(=C/Cc1onc(c1)O)/C1=CC[C@H](O1)C(=O)CBr	No_7_4,4/000000050,"InChI=1S/C13H14BrNO5/c14-6-10(17)12-4-3-11(19-12)8(7-16)1-2-9-5-13(18)15-20-9/h1,3,5,12,16H,2,4,6-7H2,(H,15,18)/b8-1-/t12-/m0/s1",C13H14NO5Br,344,1.21,4.09,8.39,3.58,-150,4.605103206970137,0
OCc1ncc2n(c1)c(nn2)C(=C)CN	No_3_44,29/000000002,"InChI=1S/C9H11N5O/c1-6(2-10)9-13-12-8-3-11-7(5-15)4-14(8)9/h3-4,15H,1-2,5,10H2",C9H11N5O,205,-0.01,4.09,1.36,20.8,-40,3.4641408111116085,1
OC(=O)C1=C(NC(=O)N[C@H]1CO)C/C=C/c1nnc([nH]1)CC	No_5_464,30/000000008,"InChI=1S/C13H17N5O4/c1-2-9-16-10(18-17-9)5-3-4-7-11(12(20)21)8(6-19)15-13(22)14-7/h3,5,8,19H,2,4,6H2,1H3,(H,20,21)(H2,14,15,22)(H,16,17,18)/b5-3+/t8-/m0/s1",C13H17N5O4,307,0.07,4.09,8.26,5.09,-170,4.104187083843821,0
Oc1noc(c1CC)C/C=C(/CF)\C1=CC[C@H](O1)CO	No_6_462,4/000000042,"InChI=1S/C14H18FNO4/c1-2-11-13(20-16-14(11)18)5-3-9(7-15)12-6-4-10(8-17)19-12/h3,6,10,17H,2,4-5,7-8H2,1H3,(H,16,18)/b9-3-/t10-/m0/s1",C14H18NO4F,283,1.75,4.09,7.58,4.94,-170,4.524704031145961,0
OCc1ncc2n(c1)c(nn2)C(=O)NCBr	No_5_354,29/000000009,"InChI=1S/C8H8BrN5O2/c9-4-11-8(16)7-13-12-6-1-10-5(3-15)2-14(6)7/h1-2,15H,3-4H2,(H,11,16)",C8H8N5O2Br,286,0.58,4.09,0.48,23.1,-60,3.4400315522714084,1
NCc1nnc([nH]1)[C@@](c1ccc2c(c1Cl)nco2)(C=C)F	No_4_339,3/000000001,"InChI=1S/C13H11ClFN5O/c1-2-13(15,12-18-9(5-16)19-20-12)7-3-4-8-11(10(7)14)17-6-21-8/h2-4,6H,1,5,16H2,(H,18,19,20)/t13-/m0/s1",C13H11N5OFCl,307,2.88,4.09,4.31,24.0,-197,4.3368992337244086,0
Oc1noc(c1CCF)C/C=C(\C1=CC[C@H](O1)CO)/C(=O)O	No_7_390,4/000000089,"InChI=1S/C14H16FNO6/c15-6-5-9-12(22-16-13(9)18)4-2-10(14(19)20)11-3-1-8(7-17)21-11/h2-3,8,17H,1,4-7H2,(H,16,18)(H,19,20)/b10-2+/t8-/m0/s1",C14H15NO6F,312,0.8,4.09,9.22,5.21,-150,4.441715457109898,0
Oc1cccc(c1OC(=O)CN)C(=O)[C@H]1C=C(C=CC1)CO	No_4_275,19/000000004,"InChI=1S/C16H17NO5/c17-8-14(20)22-16-12(5-2-6-13(16)19)15(21)11-4-1-3-10(7-11)9-18/h1-3,5-7,11,18-19H,4,8-9,17H2/t11-/m1/s1",C16H17NO5,303,-0.33,4.08,7.41,5.09,-150,3.6649462263406694,1
OC(=O)c1c(ncn1CC/C=C/C1CCCC1)C(=O)N	No_2_543,1/000000046,"InChI=1S/C14H19N3O3/c15-13(18)11-12(14(19)20)17(9-16-11)8-4-3-7-10-5-1-2-6-10/h3,7,9-10H,1-2,4-6,8H2,(H2,15,18)(H,19,20)/b7-3+",C14H19N3O3,277,1.11,4.08,1.9,2.35,-150,2.943585026160669,1
OCc1nc(oc1c1n[nH]c(=O)cc1)C[NH2+]CBr	No_5_597,15/000000144,"InChI=1S/C10H11BrN4O3/c11-5-12-3-9-13-7(4-16)10(18-9)6-1-2-8(17)15-14-6/h1-2,12,16H,3-5H2,(H,15,17)/p+1",C10H12N4O3Br,316,-0.21,4.08,1.67,23.5,-120,4.077002756308657,0
OCNC/C=C\c1n[nH]nc1C1=CCOC1=O	No_4_32,9/000000003,"InChI=1S/C10H12N4O3/c15-6-11-4-1-2-8-9(13-14-12-8)7-3-5-17-10(7)16/h1-3,11,15H,4-6H2,(H,12,13,14)/b2-1-",C10H12N4O3,236,0.68,4.08,5.32,21.8,-80,3.9096562207730523,1
OCc1nc(oc1c1n[nH]c(=O)cc1)C=C	No_4_619,15/000000079,"InChI=1S/C10H9N3O3/c1-2-9-11-7(5-14)10(16-9)6-3-4-8(15)13-12-6/h2-4,14H,1,5H2,(H,13,15)",C10H9N3O3,219,0.05,4.08,1.82,21.4,-120,3.3963453984252547,1
OC(=O)C1=CCC(=CO1)[C@H](Cc1ccc(cc1F)F)N	No_2_316,28/000000008,"InChI=1S/C14H13F2NO3/c15-10-3-1-8(11(16)6-10)5-12(17)9-2-4-13(14(18)19)20-7-9/h1,3-4,6-7,12H,2,5,17H2,(H,18,19)/t12-/m0/s1",C14H13NO3F2,281,1.85,4.08,4.27,3.85,-150,3.590751733443663,1
OC(=O)[C@@H](/C(=C\C)/c1nnco1)Cl	No_3_75,2/000000003,"InChI=1S/C7H7ClN2O3/c1-2-4(5(8)7(11)12)6-10-9-3-13-6/h2-3,5H,1H3,(H,11,12)/b4-2+/t5-/m1/s1",C7H6N2O3Cl,201,0.92,4.08,5.83,2.22,-170,4.179957765983129,0
O[C@@H](c1ncc2n(c1)c(nn2)C(=O)O)F	No_3_375,29/000000003,"InChI=1S/C7H5FN4O3/c8-5(13)3-2-12-4(1-9-3)10-11-6(12)7(14)15/h1-2,5,13H,(H,14,15)/t5-/m0/s1",C7H4N4O3F,211,-0.02,4.07,2.35,23.3,-190,3.86955889141183,1
OCN[C@@]1(c2cnc[nH]2)C=C(C1)/C=C/c1oncc1	No_3_224,20/000000001,"InChI=1S/C13H14N4O2/c18-9-16-13(12-7-14-8-15-12)5-10(6-13)1-2-11-3-4-17-19-11/h1-5,7-8,16,18H,6,9H2,(H,14,15)/b2-1+/t13-/m0/s1",C13H14N4O2,258,-0.05,4.07,3.43,22.9,-190,4.477042923534785,0
c1c(Cl)cc(c(c1)Cl)C#C[C@@H](CCn1nccc1N)N	No_3_205,1/000000043,"InChI=1S/C14H14Cl2N4/c15-11-2-4-13(16)10(9-11)1-3-12(17)6-8-20-14(18)5-7-19-20/h2,4-5,7,9,12H,6,8,17-18H2/t12-/m0/s1",C14H14N4Cl2,308,3.57,4.07,6.45,5.08,-150,3.516931503673433,1
Oc1nc2c([nH]1)c(OCc1cccc3c1cccc3)ccc2	No_1_381,10/000000001,"InChI=1S/C18H14N2O2/c21-18-19-15-9-4-10-16(17(15)20-18)22-11-13-7-3-6-12-5-1-2-8-14(12)13/h1-10H,11H2,(H2,19,20,21)",C18H14N2O2,290,4.29,4.07,5.99,14.7,-125,2.2520409903228504,1
OCc1nc(oc1c1n[nH]c(=O)cc1)CC[NH2+]CCC	No_6_466,15/000000258,"InChI=1S/C13H18N4O3/c1-2-6-14-7-5-12-15-10(8-18)13(20-12)9-3-4-11(19)17-16-9/h3-4,14,18H,2,5-8H2,1H3,(H,17,19)/p+1",C13H19N4O3,279,-0.02,4.07,4.46,23.6,-140,4.000477738711275,0
Oc1noc(c1CCl)C/C=C(/CF)\C1=CC[C@H](O1)C(=O)CO	No_7_296,4/000000081,"InChI=1S/C14H15ClFNO5/c15-5-9-12(22-17-14(9)20)2-1-8(6-16)11-3-4-13(21-11)10(19)7-18/h1,3,13,18H,2,4-7H2,(H,17,20)/b8-1-/t13-/m0/s1",C14H15NO5FCl,331,1.12,4.07,8.19,3.7,-150,4.650964889644577,0
c1ccc(c2c1[C@@H](NC2=O)CC#Cc1[nH]ccc1CN)Br	No_3_181,3/000000005,"InChI=1S/C16H14BrN3O/c17-12-4-1-3-11-14(20-16(21)15(11)12)6-2-5-13-10(9-18)7-8-19-13/h1,3-4,7-8,14,19H,6,9,18H2,(H,20,21)/t14-/m0/s1",C16H14N3OBr,344,2.39,4.07,5.57,6.45,-190,3.9064936144284514,1
Oc1noc(c1C[NH2+]C)C/C=C\C1=CC[C@H](O1)C(=O)CBr	No_6_529,4/000000044,"InChI=1S/C14H17BrN2O4/c1-16-8-10-12(21-17-14(10)19)4-2-3-9-5-6-13(20-9)11(18)7-15/h2-3,5,13,16H,4,6-8H2,1H3,(H,17,19)/p+1/b3-2-/t13-/m0/s1",C14H18N2O4Br,358,1.53,4.06,7.0,6.45,-170,5.222543823033405,0
Oc1nc(cc(c1)I)CCc1cc(c[nH]1)C(=O)N(C)C	No_5_382,4/000000048,"InChI=1S/C14H16IN3O2/c1-18(2)14(20)9-5-11(16-8-9)3-4-12-6-10(15)7-13(19)17-12/h5-8,16H,3-4H2,1-2H3,(H,17,19)",C14H16N3O2I,385,2.44,4.06,4.5,5.09,-80,3.1711213897970314,1
