SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary
NC(=[NH2])Nc1c(C#CC(=O)OCC[NH2+]CCC)cccc1O	No_4_257,1/000000153,"InChI=1S/C15H21N4O3/c1-2-8-18-9-10-22-13(21)7-6-11-4-3-5-12(20)14(11)19-15(16)17/h3-5,18-20H,2,8-10,16-17H2,1H3/p+1",C15H21N4O3,305,1.44,4.47,4.69,21.5,-80,,0
C#C[C@H](CC(=O)O)Oc1ncc(c(c1)N)I	No_1_272,10/000000008,"InChI=1S/C10H9IN2O3/c1-2-6(3-10(14)15)16-9-4-8(12)7(11)5-13-9/h1,4-6H,3H2,(H2,12,13)(H,14,15)/t6-/m1/s1",C10H9N2O3I,332,1.57,4.46,7.19,3.58,-150,3.9304504729224323,1
Oc1cccc(c1NC(=O)N)C#CC(=O)O[C@H]1CN=CC1	No_2_336,1/000000029,"InChI=1S/C14H13N3O4/c15-14(20)17-13-9(2-1-3-11(13)18)4-5-12(19)21-10-6-7-16-8-10/h1-3,7,10,18H,6,8H2,(H3,15,17,20)/t10-/m1/s1",C14H13N3O4,287,0.58,4.46,7.72,23.0,-150,3.9649868478052444,1
OC(=O)c1c(ccc(c1)CC)c1[nH]cc(c(=O)c1)/C=C/CF	No_4_734,15/000000235,"InChI=1S/C17H16FNO3/c1-2-11-5-6-13(14(8-11)17(21)22)15-9-16(20)12(10-19-15)4-3-7-18/h3-6,8-10H,2,7H2,1H3,(H,19,20)(H,21,22)/b4-3+",C17H16NO3F,301,3.33,4.46,5.11,3.58,-200,2.9660007846773,1
OC(=O)c1cc(c([nH]1)CN)C(=O)CCCCBr	No_3_518,5/000000138,"InChI=1S/C11H15BrN2O3/c12-4-2-1-3-10(15)7-5-8(11(16)17)14-9(7)6-13/h5,14H,1-4,6,13H2,(H,16,17)",C11H15N2O3Br,303,0.99,4.46,4.44,2.35,0,2.9508756119408908,1
OC(=O)c1cc(c([nH]1)C=C)[C@H]([NH3+])c1ccccc1	No_2_609,5/000000029,"InChI=1S/C14H14N2O2/c1-2-11-10(8-12(16-11)14(17)18)13(15)9-6-4-3-5-7-9/h2-8,13,16H,1,15H2,(H,17,18)/p+1/t13-/m1/s1",C14H15N2O2,243,1.59,4.45,5.82,16.8,-150,3.7114292661420425,1
c1ccc(nc1CC(=O)Cc1ccc(c(c1)I)c1n[nH]cc1)C[NH3+]	No_5_654,15/000000102,"InChI=1S/C18H17IN4O/c19-17-9-12(4-5-16(17)18-6-7-21-23-18)8-15(24)10-13-2-1-3-14(11-20)22-13/h1-7,9H,8,10-11,20H2,(H,21,23)/p+1",C18H18N4OI,433,2.99,4.45,5.59,21.1,-120,3.476336482919784,1
c1cc(ccc1CC1=NCCN1)c1cc(=O)cc([nH]1)CN	No_4_651,15/000000203,"InChI=1S/C16H18N4O/c17-10-13-8-14(21)9-15(20-13)12-3-1-11(2-4-12)7-16-18-5-6-19-16/h1-4,8-9H,5-7,10,17H2,(H,18,19)(H,20,21)",C16H18N4O,282,1.0,4.45,4.02,3.58,-160,2.8742494211887912,1
Oc1ncc(nc1C(=C)Cc1c(F)ccc(c1)F)c1cn[nH]c1C	No_4_603,14/000000010,"InChI=1S/C17H14F2N4O/c1-9(5-11-6-12(18)3-4-14(11)19)16-17(24)20-8-15(22-16)13-7-21-23-10(13)2/h3-4,6-8H,1,5H2,2H3,(H,20,24)(H,21,23)",C17H14N4OF2,328,3.39,4.45,4.74,24.0,-140,3.089585731659364,1
OC(=O)Cc1nc(ccc1)c1[nH]cnc1/C=C/CO	No_1_452,13/000000024,"InChI=1S/C13H13N3O3/c17-6-2-5-10-13(15-8-14-10)11-4-1-3-9(16-11)7-12(18)19/h1-5,8,17H,6-7H2,(H,14,15)(H,18,19)/b5-2+",C13H13N3O3,259,0.38,4.44,2.52,18.3,-180,2.9909976614732354,1
OC(=O)/C=C/c1nc[nH]c1c1nc(ccc1)CO	No_1_142,13/000000014,"InChI=1S/C12H11N3O3/c16-6-8-2-1-3-10(15-8)12-9(13-7-14-12)4-5-11(17)18/h1-5,7,16H,6H2,(H,13,14)(H,17,18)/b5-4+",C12H11N3O3,245,0.24,4.44,2.95,17.7,-160,2.8899339780281146,1
Oc1[nH]nc(c1)[C@H](C(=O)Cc1ccc(c(c1)F)Cl)c1cnn[nH]1	No_2_119,25/000000001,"InChI=1S/C14H11ClFN5O2/c15-8-2-1-7(3-9(8)16)4-12(22)14(11-6-17-21-19-11)10-5-13(23)20-18-10/h1-3,5-6,14H,4H2,(H,17,19,21)(H2,18,20,23)/t14-/m0/s1",C14H11N5O2FCl,335,2.24,4.44,2.94,4.94,-150,4.013014678212718,0
Oc1cc(C(=O)OCC(=O)O)cc(c1)c1coc(c1)/C=C(/CC)\N	No_3_647,1/000000098,"InChI=1S/C17H17NO6/c1-2-13(18)7-15-6-12(8-23-15)10-3-11(5-14(19)4-10)17(22)24-9-16(20)21/h3-8,19H,2,9,18H2,1H3,(H,20,21)/b13-7-",C17H17NO6,331,1.75,4.44,3.15,3.58,-160,2.9945488879061024,1
OC(=O)c1cc(c([nH]1)CN)C(=O)C[C@@H]1N(CCC)CC1	No_3_698,5/000000170,"InChI=1S/C14H21N3O3/c1-2-4-17-5-3-9(17)6-13(18)10-7-11(14(19)20)16-12(10)8-15/h7,9,16H,2-6,8,15H2,1H3,(H,19,20)/t9-/m1/s1",C14H21N3O3,279,-0.01,4.43,6.23,3.7,-170,3.4791769082688386,1
OCCCCc1nnc(o1)c1cc(=O)cc([nH]1)CC=C	No_3_427,15/000000296,"InChI=1S/C14H17N3O3/c1-2-5-10-8-11(19)9-12(15-10)14-17-16-13(20-14)6-3-4-7-18/h2,8-9,18H,1,3-7H2,(H,15,19)",C14H17N3O3,275,2.06,4.43,4.16,23.8,-120,3.0789579006545953,1
c1ncc([nH]1)C(=O)c1c[nH]c(=O)c2c1cc[nH]2	No_1_311,10/000000002,"InChI=1S/C11H8N4O2/c16-10(8-4-12-5-15-8)7-3-14-11(17)9-6(7)1-2-13-9/h1-5,13H,(H,12,15)(H,14,17)",C11H8N4O2,228,-0.29,4.42,2.45,22.1,-40,2.9529237246976994,1
OCc1nc(ccc1)CC(=O)Cc1ccc(c(c1)I)c1n[nH]cc1	No_5_122,15/000000096,"InChI=1S/C18H16IN3O2/c19-17-9-12(4-5-16(17)18-6-7-20-22-18)8-15(24)10-13-2-1-3-14(11-23)21-13/h1-7,9,23H,8,10-11H2,(H,20,22)",C18H16N3O2I,433,3.05,4.42,5.44,20.9,-120,3.0302515330870072,1
C(=C)Cc1nnc(o1)c1cc(=O)cc([nH]1)C(=O)O	No_3_514,15/000000315,"InChI=1S/C11H9N3O4/c1-2-3-9-13-14-10(18-9)7-4-6(15)5-8(12-7)11(16)17/h2,4-5H,1,3H2,(H,12,15)(H,16,17)",C11H8N3O4,246,1.17,4.42,3.89,24.2,-120,3.085519425991915,1
O=c1cc(C(=O)O)[nH]c(c1)c1nnc(o1)CCCl	No_3_472,15/000000303,"InChI=1S/C10H8ClN3O4/c11-2-1-8-13-14-9(18-8)6-3-5(15)4-7(12-6)10(16)17/h3-4H,1-2H2,(H,12,15)(H,16,17)",C10H7N3O4Cl,268,1.33,4.42,4.07,24.3,-120,2.9633797336842225,1
OCc1c(c2nnc(o2)CCCO)[nH]ccc1=O	No_3_295,15/000000284,"InChI=1S/C11H13N3O4/c15-5-1-2-9-13-14-11(18-9)10-7(6-16)8(17)3-4-12-10/h3-4,15-16H,1-2,5-6H2,(H,12,17)",C11H13N3O4,251,0.14,4.42,6.5,22.2,-120,2.975560222372005,1
c1oc(nc1CN)c1nnc(n1CCl)/C=C/C[NH3+]	No_5_41,27/000000046,"InChI=1S/C10H13ClN6O/c11-6-17-8(2-1-3-12)15-16-9(17)10-14-7(4-13)5-18-10/h1-2,5H,3-4,6,12-13H2/p+1/b2-1+",C10H14N6OCl,269,0.74,4.41,5.79,24.5,-80,4.14240818617291,0
c1cc(ccc1C)c1cc(=O)cc([nH]1)CN	No_4_201,15/000000146,"InChI=1S/C13H14N2O/c1-9-2-4-10(5-3-9)13-7-12(16)6-11(8-14)15-13/h2-7H,8,14H2,1H3,(H,15,16)",C13H14N2O,214,1.74,4.4,2.79,2.22,-180,2.3234807830406403,1
OCc1[nH]c(cc1[C@H](C=C)Br)C(=O)O	No_3_176,5/000000080,"InChI=1S/C9H10BrNO3/c1-2-6(10)5-3-7(9(13)14)11-8(5)4-12/h2-3,6,11-12H,1,4H2,(H,13,14)/t6-/m0/s1",C9H10NO3Br,260,0.76,4.4,6.86,16.1,-150,3.9938410370688775,1
OC(=O)c1cc(c([nH]1)CN)C(=O)CCCCC1=CCOC1	No_3_589,5/000000154,"InChI=1S/C15H20N2O4/c16-8-13-11(7-12(17-13)15(19)20)14(18)4-2-1-3-10-5-6-21-9-10/h5,7,17H,1-4,6,8-9,16H2,(H,19,20)",C15H20N2O4,292,-0.24,4.4,6.8,3.7,0,3.289839709089274,1
OC(=O)c1c(O)cccc1C#CC(=O)OCCC1=CCCCO1	No_4_5,1/000000104,"InChI=1S/C17H16O6/c18-14-6-3-4-12(16(14)17(20)21)7-8-15(19)23-11-9-13-5-1-2-10-22-13/h3-6,18H,1-2,9-11H2,(H,20,21)",C17H16O6,316,2.8,4.39,6.19,3.58,0,3.2458365777075606,1
Oc1ccc(c(c1)C#CC(=O)OCCN1C=CCC1)CO	No_4_24,1/000000109,"InChI=1S/C16H17NO4/c18-12-14-3-5-15(19)11-13(14)4-6-16(20)21-10-9-17-7-1-2-8-17/h1,3,5,7,11,18-19H,2,8-10,12H2",C16H17NO4,287,2.24,4.39,5.9,19.8,0,3.2540051588937082,1
NCc1ccc(cc1)C(=O)NCCc1[nH]nnc1C=C	No_3_621,27/000000041,"InChI=1S/C14H17N5O/c1-2-12-13(18-19-17-12)7-8-16-14(20)11-5-3-10(9-15)4-6-11/h2-6H,1,7-9,15H2,(H,16,20)(H,17,18,19)",C14H17N5O,271,1.03,4.39,6.69,3.58,0,2.7695570909379956,1
OC(=O)C[C@H](NC(=O)c1cccc(c1)CCC)Br	No_3_72,27/000000022,"InChI=1S/C13H16BrNO3/c1-2-4-9-5-3-6-10(7-9)13(18)15-11(14)8-12(16)17/h3,5-7,11H,2,4,8H2,1H3,(H,15,18)(H,16,17)/t11-/m0/s1",C13H16NO3Br,314,2.59,4.39,6.39,3.58,-170,2.709196047931682,1
OC(=O)c1cc(=O)c(c([nH]1)c1nnc(o1)CC)C	No_2_315,15/000000080,"InChI=1S/C11H11N3O4/c1-3-8-13-14-10(18-8)9-5(2)7(15)4-6(12-9)11(16)17/h4H,3H2,1-2H3,(H,12,15)(H,16,17)",C11H11N3O4,249,1.58,4.38,4.17,23.2,-200,2.851707733684224,1
OC(=O)c1c(O)cccc1C#CC(=O)O[C@H](Cc1nocn1)C	No_4_642,1/000000190,"InChI=1S/C15H12N2O6/c1-9(7-12-16-8-22-17-12)23-13(19)6-5-10-3-2-4-11(18)14(10)15(20)21/h2-4,8-9,18H,7H2,1H3,(H,20,21)/t9-/m0/s1",C15H12N2O6,316,2.34,4.38,7.47,3.58,-170,3.780574334277807,1
C#CCC[C@@H](Cc1cccc(c1)C(=O)NCCC(=O)O)O	No_3_502,27/000000028,"InChI=1S/C16H19NO4/c1-2-3-7-14(18)11-12-5-4-6-13(10-12)16(21)17-9-8-15(19)20/h1,4-6,10,14,18H,3,7-9,11H2,(H,17,21)(H,19,20)/t14-/m0/s1",C16H19NO4,289,1.14,4.38,2.65,3.58,-200,2.6912697682746067,1
Oc1c(Cl)ccc(c1)OC(=O)c1c(I)ccc(c1)CC[C@H](C)O	No_2_623,5/000000180,"InChI=1S/C17H16ClIO4/c1-10(20)2-3-11-4-7-15(19)13(8-11)17(22)23-12-5-6-14(18)16(21)9-12/h4-10,20-21H,2-3H2,1H3/t10-/m0/s1",C17H16O4ClI,446,4.97,4.38,3.54,5.09,-197,2.8349461405964895,1
OC(=O)c1cc([nH]c1CC=C)[C@H](C(=O)O)Br	No_3_432,19/000000006,"InChI=1S/C10H10BrNO4/c1-2-3-6-5(9(13)14)4-7(12-6)8(11)10(15)16/h2,4,8,12H,1,3H2,(H,13,14)(H,15,16)/t8-/m1/s1",C10H10NO4Br,288,1.0,4.37,5.52,2.22,-150,3.85897242538857,1
c1nc([nH]n1)c1ccc(c(c1)CN)OC/C=C\C	No_2_519,21/000000005,"InChI=1S/C13H16N4O/c1-2-3-6-18-12-5-4-10(7-11(12)8-14)13-15-9-16-17-13/h2-5,7,9H,6,8,14H2,1H3,(H,15,16,17)/b3-2-",C13H16N4O,244,1.85,4.37,6.44,17.1,-140,2.692423710015584,1
OC(=O)c1cc(c([nH]1)CN)C(=O)CCCCC1=NCON1	No_3_538,5/000000140,"InChI=1S/C13H18N4O4/c14-6-10-8(5-9(16-10)13(19)20)11(18)3-1-2-4-12-15-7-21-17-12/h5,16H,1-4,6-7,14H2,(H,15,17)(H,19,20)",C13H18N4O4,294,-0.13,4.37,6.6,3.7,0,3.5767859933135258,1
OCc1c(C(=O)OCC)ccc(c1)c1cc(=O)cc[nH]1	No_4_298,15/000000159,"InChI=1S/C15H15NO4/c1-2-20-15(19)13-4-3-10(7-11(13)9-17)14-8-12(18)5-6-16-14/h3-8,17H,2,9H2,1H3,(H,16,18)",C15H15NO4,273,1.93,4.37,5.79,5.39,-180,2.456833377809021,1
OC(=O)c1cc(c([nH]1)CN)C(=O)CCCCc1noc(=O)[nH]1	No_3_446,5/000000129,"InChI=1S/C13H16N4O5/c14-6-9-7(5-8(15-9)12(19)20)10(18)3-1-2-4-11-16-13(21)22-17-11/h5,15H,1-4,6,14H2,(H,19,20)(H,16,17,21)",C13H16N4O5,308,-0.28,4.37,7.26,3.7,0,3.3966592966571234,1
OC(=O)c1[nH]cc(c1)CC#CC[C@@](CO)(c1nnc[nH]1)N	No_3_163,5/000000077,"InChI=1S/C13H15N5O3/c14-13(7-19,12-16-8-17-18-12)4-2-1-3-9-5-10(11(20)21)15-6-9/h5-6,8,15,19H,3-4,7,14H2,(H,20,21)(H,16,17,18)/t13-/m1/s1",C13H15N5O3,289,-0.05,4.37,4.5,7.03,-150,4.318044996436273,0
OCCCCOC(=O)C(=C)c1c[nH]c2c1ncc(n2)CN	No_3_443,28/000000011,"InChI=1S/C14H18N4O3/c1-9(14(20)21-5-3-2-4-19)11-8-17-13-12(11)16-7-10(6-15)18-13/h7-8,19H,1-6,15H2,(H,17,18)",C14H18N4O3,290,-0.01,4.37,2.34,19.4,-60,3.1199685226485965,1
C1=CCCN1CC(=O)c1[nH]c2c(c1)c(c[nH]c2=O)CCCCC	No_4_128,14/000000005,"InChI=1S/C18H23N3O2/c1-2-3-4-7-13-11-19-18(23)17-14(13)10-15(20-17)16(22)12-21-8-5-6-9-21/h5,8,10-11,20H,2-4,6-7,9,12H2,1H3,(H,19,23)",C18H23N3O2,313,2.12,4.36,1.36,24.2,-100,3.1417922205262823,1
Oc1cc(C#CC(=O)O[C@@H](CO)C(=O)O)cc(c1)C(=O)C	No_4_232,1/000000151,"InChI=1S/C14H12O7/c1-8(16)10-4-9(5-11(17)6-10)2-3-13(18)21-12(7-15)14(19)20/h4-6,12,15,17H,7H2,1H3,(H,19,20)/t12-/m0/s1",C14H12O7,292,0.83,4.36,3.73,5.09,-200,3.401686251791089,1
OCc1[nH]c(c2ccc(cc2)CC)cc(=O)c1CC=C	No_4_162,15/000000129,"InChI=1S/C17H19NO2/c1-3-5-14-16(11-19)18-15(10-17(14)20)13-8-6-12(4-2)7-9-13/h3,6-10,19H,1,4-5,11H2,2H3,(H,18,20)",C17H19NO2,269,2.64,4.36,3.97,5.09,-180,2.6554168942925376,1
OC/C=C/c1nc[nH]c1c1ncccc1	No_1_75,13/000000002,"InChI=1S/C11H11N3O/c15-7-3-5-10-11(14-8-13-10)9-4-1-2-6-12-9/h1-6,8,15H,7H2,(H,13,14)/b5-3+",C11H11N3O,201,0.87,4.36,2.53,13.7,-120,2.9309128390836374,1
Oc1cccc(c1NC(=O)C)C#CC(=O)OCC(F)F	No_1_689,1/000000004,"InChI=1S/C13H11F2NO4/c1-8(17)16-13-9(3-2-4-10(13)18)5-6-12(19)20-7-11(14)15/h2-4,11,18H,7H2,1H3,(H,16,17)",C13H11NO4F2,283,2.24,4.36,5.94,23.0,-170,2.961667077442719,1
Oc1ncc(cc1NC(=O)c1c(Cl)ccc(c1)Br)C(=O)N	No_4_678,27/000000099,"InChI=1S/C13H9BrClN3O3/c14-7-1-2-9(15)8(4-7)12(20)18-10-3-6(11(16)19)5-17-13(10)21/h1-5H,(H2,16,19)(H,17,21)(H,18,20)",C13H9N3O3ClBr,370,2.37,4.36,5.92,18.8,0,2.3167990860192127,1
OC(=O)c1cc(c([nH]1)C(=O)O)C(=O)CC=C	No_3_40,5/000000064,"InChI=1S/C10H9NO5/c1-2-3-7(12)5-4-6(9(13)14)11-8(5)10(15)16/h2,4,11H,1,3H2,(H,13,14)(H,15,16)",C10H8NO5,222,-0.17,4.35,3.39,2.48,0,2.9942682555681124,1
OC(=O)c1cnoc1C#CCCc1ccc(cc1)N	No_4_76,29/000000006,"InChI=1S/C14H12N2O3/c15-11-7-5-10(6-8-11)3-1-2-4-13-12(14(17)18)9-16-19-13/h5-9H,1,3,15H2,(H,17,18)",C14H12N2O3,256,2.06,4.35,4.21,3.85,0,2.8757848409604154,1
OC(=O)c1[nH]c(cc1CF)C(=O)O	No_3_101,5/000000066,"InChI=1S/C7H6FNO4/c8-2-3-1-4(6(10)11)9-5(3)7(12)13/h1,9H,2H2,(H,10,11)(H,12,13)",C7H6NO4F,187,0.32,4.35,3.78,17.1,0,2.897501288470364,1
Oc1nocc1[C@H](c1ccc(c(c1)F)Cl)/C=C\N	No_5_297,25/000000006,"InChI=1S/C12H10ClFN2O2/c13-10-2-1-7(5-11(10)14)8(3-4-15)9-6-18-16-12(9)17/h1-6,8H,15H2,(H,16,17)/b4-3-/t8-/m0/s1",C12H10N2O2FCl,268,2.94,4.35,5.79,19.6,-150,3.9549360353728122,1
c1nc([nH]n1)c1ccc(c(c1)CN)Oc1ccccc1F	No_3_558,21/000000017,"InChI=1S/C15H13FN4O/c16-12-3-1-2-4-14(12)21-13-6-5-10(7-11(13)8-17)15-18-9-19-20-15/h1-7,9H,8,17H2,(H,18,19,20)",C15H13N4OF,284,2.65,4.35,6.6,19.2,-120,2.3104907831055623,1
OCc1nnc(o1)c1c(C=C)c(=O)cc([nH]1)CI	No_3_728,15/000000324,"InChI=1S/C11H10IN3O3/c1-2-7-8(17)3-6(4-12)13-10(7)11-15-14-9(5-16)18-11/h2-3,16H,1,4-5H2,(H,13,17)",C11H10N3O3I,359,1.96,4.34,6.04,23.7,-120,3.6396175798380686,1
Oc1ncc(cc1NC(=O)c1cc(Cl)cc(c1)Br)C(=O)N	No_4_92,27/000000073,"InChI=1S/C13H9BrClN3O3/c14-8-1-6(2-9(15)4-8)12(20)18-10-3-7(11(16)19)5-17-13(10)21/h1-5H,(H2,16,19)(H,17,21)(H,18,20)",C13H9N3O3ClBr,370,2.37,4.34,4.92,18.8,0,2.454089774278323,1
OC(=O)c1c(ccc(c1)CC)c1[nH]cc(c(=O)c1)/C=C/CN	No_4_210,15/000000149,"InChI=1S/C17H18N2O3/c1-2-11-5-6-13(14(8-11)17(21)22)15-9-16(20)12(10-19-15)4-3-7-18/h3-6,8-10H,2,7,18H2,1H3,(H,19,20)(H,21,22)/b4-3+",C17H18N2O3,298,2.12,4.34,4.86,3.58,-200,2.839850973832407,1
c1ccc(cc1)c1cc(=O)cc([nH]1)CN	No_2_766,15/000000008,"InChI=1S/C12H12N2O/c13-8-10-6-11(15)7-12(14-10)9-4-2-1-3-5-9/h1-7H,8,13H2,(H,14,15)",C12H12N2O,200,1.52,4.34,3.73,2.22,-160,2.281288038303021,1
Oc1nccc(c1C#CC)COC(=O)c1cnc([nH]1)C(=O)O	No_3_193,5/000000010,"InChI=1S/C14H11N3O5/c1-2-3-9-8(4-5-15-12(9)18)7-22-14(21)10-6-16-11(17-10)13(19)20/h4-6H,7H2,1H3,(H,15,18)(H,16,17)(H,19,20)",C14H11N3O5,301,1.21,4.33,2.14,3.7,-20,3.3020946056104643,1
OCc1nnc(o1)c1c(C=C)c(=O)cc([nH]1)CCBr	No_3_182,15/000000277,"InChI=1S/C12H12BrN3O3/c1-2-8-9(18)5-7(3-4-13)14-11(8)12-16-15-10(6-17)19-12/h2,5,17H,1,3-4,6H2,(H,14,18)",C12H12N3O3Br,326,2.12,4.33,5.98,24.3,-120,3.4776097562966513,1
N[C@H](NCCc1ccc(c(c1)C(=O)Oc1ccc(c(c1)O)Cl)I)N	No_2_641,5/000000181,"InChI=1S/C16H17ClIN3O3/c17-12-3-2-10(8-14(12)22)24-15(23)11-7-9(1-4-13(11)18)5-6-21-16(19)20/h1-4,7-8,16,21-22H,5-6,19-20H2",C16H15N3O3ClI,459,3.82,4.33,2.39,5.09,-20,2.5940992375564527,1
Oc1ncc(cc1NC(=O)c1ccc(c(c1)Br)NC=C)C(=O)N	No_4_611,27/000000095,"InChI=1S/C15H13BrN4O3/c1-2-18-11-4-3-8(5-10(11)16)14(22)20-12-6-9(13(17)21)7-19-15(12)23/h2-7,18H,1H2,(H2,17,21)(H,19,23)(H,20,22)",C15H13N4O3Br,377,1.85,4.33,7.04,20.7,0,2.707117794951854,1
OCc1nnc(o1)c1cc(=O)cc([nH]1)CCO	No_1_693,15/000000015,"InChI=1S/C10H11N3O4/c14-2-1-6-3-7(16)4-8(11-6)10-13-12-9(5-15)17-10/h3-4,14-15H,1-2,5H2,(H,11,16)",C10H11N3O4,237,-0.13,4.33,3.77,21.6,-120,3.1187021587636323,1
Oc1cc(C#CC(=O)OCC(=O)O)cc(c1)C(=O)CF	No_4_58,1/000000116,"InChI=1S/C13H9FO6/c14-6-11(16)9-3-8(4-10(15)5-9)1-2-13(19)20-7-12(17)18/h3-5,15H,6-7H2,(H,17,18)",C13H9O6F,280,1.53,4.33,2.88,3.58,-20,3.0262055389811806,1
NC(=O)Nc1ccc(cc1)c1cc(=O)cc([nH]1)CN	No_3_383,15/000000039,"InChI=1S/C13H14N4O2/c14-7-10-5-11(18)6-12(16-10)8-1-3-9(4-2-8)17-13(15)19/h1-6H,7,14H2,(H,16,18)(H3,15,17,19)",C13H14N4O2,258,-0.11,4.33,4.23,2.22,-160,2.422524995774154,1
Oc1cc(C#CC(=O)OCC(=O)O)cc(c1)C(=O)NC(=O)N	No_2_130,1/000000008,"InChI=1S/C13H10N2O7/c14-13(21)15-12(20)8-3-7(4-9(16)5-8)1-2-11(19)22-6-10(17)18/h3-5,16H,6H2,(H,17,18)(H3,14,15,20,21)",C13H10N2O7,306,-0.01,4.33,2.99,3.7,-100,2.7934758995596383,1
OC(=O)c1cc(c([nH]1)CN)C(=O)C[C@@H]1N(CCl)CC1	No_3_767,5/000000174,"InChI=1S/C12H16ClN3O3/c13-6-16-2-1-7(16)3-11(17)8-4-9(12(18)19)15-10(8)5-14/h4,7,15H,1-3,5-6,14H2,(H,18,19)/t7-/m1/s1",C12H16N3O3Cl,285,-0.39,4.33,5.35,2.35,-150,3.807708227461627,1
OC(=O)c1c(ccc(c1)CC)c1[nH]cc(c(=O)c1)C=C	No_3_169,15/000000026,"InChI=1S/C16H15NO3/c1-3-10-5-6-12(13(7-10)16(19)20)14-8-15(18)11(4-2)9-17-14/h4-9H,2-3H2,1H3,(H,17,18)(H,19,20)",C16H15NO3,269,2.91,4.32,5.35,2.22,-180,2.694760830356472,1
Oc1ncc(cc1NC(=O)c1ccc(c(c1)Br)C)C(=O)N	No_4_299,27/000000080,"InChI=1S/C14H12BrN3O3/c1-7-2-3-8(4-10(7)15)13(20)18-11-5-9(12(16)19)6-17-14(11)21/h2-6H,1H3,(H2,16,19)(H,17,21)(H,18,20)",C14H12N3O3Br,350,1.97,4.32,5.21,17.7,-20,2.3268460495819667,1
OC[C@@H](c1n[nH]c(=O)[nH]1)/C=C/c1cccc(c1F)F	No_1_99,27/000000100,"InChI=1S/C12H11F2N3O2/c13-9-3-1-2-7(10(9)14)4-5-8(6-18)11-15-12(19)17-16-11/h1-5,8,18H,6H2,(H2,15,16,17,19)/b5-4+/t8-/m0/s1",C12H11N3O2F2,267,1.6,4.32,2.72,3.58,-150,3.657413552905415,1
N/C=C/[C@@H](c1ccc(c(c1)F)Cl)c1n[nH]c(=O)o1	No_4_175,25/000000002,"InChI=1S/C11H9ClFN3O2/c12-8-2-1-6(5-9(8)13)7(3-4-14)10-15-16-11(17)18-10/h1-5,7H,14H2,(H,16,17)/b4-3+/t7-/m0/s1",C11H9N3O2FCl,269,2.74,4.32,5.27,20.4,-150,3.853427112295889,1
OCC(=O)c1ccc(cc1)c1[nH]ccc(=O)c1CO	No_3_514,15/000000051,"InChI=1S/C14H13NO4/c16-7-11-12(18)5-6-15-14(11)10-3-1-9(2-4-10)13(19)8-17/h1-6,16-17H,7-8H2,(H,15,18)",C14H13NO4,259,0.3,4.32,5.5,3.58,-160,2.562601048023792,1
OC(=O)[C@@H](c1cc(c[nH]1)C(=O)O)c1oc(=O)[nH]n1	No_1_292,19/000000001,"InChI=1S/C9H7N3O6/c13-7(14)3-1-4(10-2-3)5(8(15)16)6-11-12-9(17)18-6/h1-2,5,10H,(H,12,17)(H,13,14)(H,15,16)/t5-/m0/s1",C9H7N3O6,253,-0.19,4.32,2.32,3.72,-150,3.805723834430898,1
c1ccc(nc1CC)c1[nH]cnc1/C=C/CN	No_1_549,13/000000027,"InChI=1S/C13H16N4/c1-2-10-5-3-6-12(17-10)13-11(7-4-8-14)15-9-16-13/h3-7,9H,2,8,14H2,1H3,(H,15,16)/b7-4+",C13H16N4,228,1.37,4.32,2.5,15.1,-180,3.0801585755611223,1
Oc1ccc(c(c1)C#CC(=O)O[C@H]1CN=C(C1)CO)Br	No_4_128,1/000000138,"InChI=1S/C14H12BrNO4/c15-13-3-2-11(18)5-9(13)1-4-14(19)20-12-6-10(8-17)16-7-12/h2-3,5,12,17-18H,6-8H2/t12-/m1/s1",C14H12NO4Br,338,1.81,4.32,7.68,20.9,-150,4.036112822354752,0
NC(=O)Nc1cccc(c1)c1cc(=O)cc([nH]1)CN	No_4_323,15/000000161,"InChI=1S/C13H14N4O2/c14-7-10-5-11(18)6-12(16-10)8-2-1-3-9(4-8)17-13(15)19/h1-6H,7,14H2,(H,16,18)(H3,15,17,19)",C13H14N4O2,258,-0.11,4.31,2.75,2.22,-160,2.489932252668204,1
OCCCc1nnc(o1)c1cc(=O)cc([nH]1)CBr	No_2_561,15/000000084,"InChI=1S/C11H12BrN3O3/c12-6-7-4-8(17)5-9(13-7)11-15-14-10(18-11)2-1-3-16/h4-5,16H,1-3,6H2,(H,13,17)",C11H12N3O3Br,314,1.84,4.31,4.56,22.7,-120,3.139075154498702,1
OCC/C=C/c1nc[nH]c1c1nc(ccc1)CN	No_1_342,13/000000020,"InChI=1S/C13H16N4O/c14-8-10-4-3-6-12(17-10)13-11(15-9-16-13)5-1-2-7-18/h1,3-6,9,18H,2,7-8,14H2,(H,15,16)/b5-1+",C13H16N4O,244,0.24,4.31,3.26,16.3,-160,3.0970029999564126,1
OCCCc1nnc(o1)c1[nH]ccc(=O)c1C=C	No_3_154,15/000000267,"InChI=1S/C12H13N3O3/c1-2-8-9(17)5-6-13-11(8)12-15-14-10(18-12)4-3-7-16/h2,5-6,16H,1,3-4,7H2,(H,13,17)",C12H13N3O3,247,1.46,4.3,7.39,22.6,-120,3.12992040336748,1
