ID,library,SMILES,Name,Formula,MW,LogP,pKd,score,z_pkd,z_vina,consensus_z,SA_Score,Structure,Synthesize,Chemical,Dataset
HighDiv_343,HighDiv,C=CCCC(=O)CC1=C(Br)C(ON)=CC(C(=O)O)=C1,12/000001322,C13H14NO4Br,328.0,1.26,4.62,-8.39,0.6695583874559862,0.12357187963500124,0.3965651335454937,2.916534916375197,6.95,2.64,0.0,HIGHDIVERSITY_CONCAT
HighDiv_2007,HighDiv,O=C(CC1=CSC(S)=N1)CC1=C(O)C2=C(C=C1)C(CO)=CC2,8/000000003,C16H15NO3S2,333.0,1.19,4.71,-8.149,0.9338034653988821,-0.14223604921889646,0.39578370808999286,3.4735513968889897,3.57,23.8,-40.0,HIGHDIVERSITY_MAYBRIDGE
HighDiv_69,HighDiv,C=C[C@H](O)C1=CC(C(=O)O)=CC(ON)=C1Br,12/000000721,C10H10NO4Br,288.0,0.64,5.06,-7.215,1.9614232129545892,-1.1723796407107587,0.39452178612191524,3.5987900078061523,4.86,14.7,-150.0,HIGHDIVERSITY_CONCAT
HighDiv_1360,HighDiv,CNCC1=NC=CC=C1NC(=O)C#CC1=C(O)C(O)=CN=C1,1/000000532,C15H15N4O3,299.0,-0.06,4.36,-9.077,-0.09381628215682498,0.8812899174882232,0.39373681766569907,3.830436012273606,5.78,19.6,-20.0,HIGHDIVERSITY_CRAFT
HighDiv_2033,HighDiv,C=C[C@](C)(CNN)C1=CNC(/C=C/C2=C(I)N=CC=C2S)=N1,30/000000121,C15H18N5SI,427.0,2.95,4.56,-8.543,0.49339500216072046,0.2923213116459795,0.39285815690335,4.785415583213303,7.26,5.39,-170.0,HIGHDIVERSITY_MAYBRIDGE
HighDiv_1764,HighDiv,OC1=CC(/C=C/C[C@@H](O)C2=CC=NC=C2F)=CC(I)=C1,12/000000034,C15H13NO2FI,385.0,3.35,4.3,-9.234,-0.2699796674520907,1.054451099355699,0.3922357159518042,3.3331979871899167,3.56,5.09,-150.0,HIGHDIVERSITY_LANAPDB
HighDiv_244,HighDiv,NCC1=C(Br)C(N=O)=CC(C(=O)C2=NC=NN2)=C1,12/000000573,C10H9N5O2Br,311.0,0.96,4.73,-8.088,0.9925245938306382,-0.20951523453046347,0.39150467965008734,3.83530804137653,4.71,2.48,0.0,HIGHDIVERSITY_CONCAT
HighDiv_459,HighDiv,O=NC1=CC(F)=C(O)C=C1C1=CNC(CCl)=C1,6/000000089,C11H8N2O2FCl,254.0,2.45,4.51,-8.673,0.3465921810813341,0.4357031819821069,0.3911476815317205,3.3469196096637965,3.16,19.0,-140.0,HIGHDIVERSITY_CONCAT
HighDiv_2231,HighDiv,O[C@@H](Br)C1=CCC(CCC2=CC=CC3=NN=CN23)=CN1,2/000000002,C14H15N4OBr,335.0,2.64,4.12,-9.711,-0.7984698233378826,1.5805522697428713,0.39104122320249435,4.199771120952706,5.0,2.47,-190.0,HIGHDIVERSITY_MAYBRIDGE
Druglike_364,Druglike,OC1=CC2=C(C=C1C#C[C@@H](Br)CCC1=NNN=C1)NCO2,21/000000154,C14H13N4O2Br,349.0,3.71,4.38,-9.017,-0.03509515372507148,0.8151136696407796,0.39000925795785407,4.290110121364139,2.25,23.7,-190.0,DRUGLIKE_CONCAT
Druglike_359,Druglike,CC(=O)C#CC1=CC=C(NC(=O)[C@H](O)C2=CCCO2)C=C1Cl,21/000000194,C16H14NO4Cl,319.0,1.68,4.39,-8.99,-0.0057345895091947315,0.7853343581094311,0.3897998843001182,3.6085447130998096,7.23,3.72,-170.0,DRUGLIKE_CONCAT
HighDiv_1645,HighDiv,CC1=CC(NC(=O)CF)=C(Cl)C=C1C/C=C\C[C@@H](N)O,11/000000023,C14H18N2O2FCl,300.0,1.72,4.7,-8.163,0.9044429011830054,-0.12679492472115853,0.38882398823092346,3.457688097080027,6.3,3.58,-170.0,HIGHDIVERSITY_LANAPDB
Druglike_275,Druglike,C[C@@H](N)C/C=C/CCC1=CC=C(C(=O)C2=NC(=O)ON2)N1,23/000000194,C14H19N4O3,291.0,0.48,4.47,-8.775,0.22914992421782449,0.5482028033227604,0.38867636377029247,4.384889064232885,5.58,3.58,-170.0,DRUGLIKE_CONCAT
Druglike_456,Druglike,O=C(CNC/C=C/C1=C(F)C=CC(F)=C1)CC1=CCC=CN1,16/000000032,C17H18N2OF2,304.0,2.92,4.29,-9.254,-0.2993402316679674,1.0765098486381797,0.3885848084851061,3.3711409396043397,4.87,5.09,0.0,DRUGLIKE_CONCAT
Druglike_1526,Druglike,O=C(O)CC#CC1=CC=CC([C@H](Br)C2=CNC(=O)N2)=C1,19/000000017,C14H11N2O3Br,335.0,1.8,4.26,-9.333,-0.3874219243156003,1.1636419083039802,0.38810999199418994,3.63609991026684,7.91,21.5,-150.0,DRUGLIKE_LANAPDB
HighDiv_515,HighDiv,CCC#CC1=C(CO)C(O)=CC(N2CCNC2=O)=C1,28/000000447,C14H16N2O3,260.0,0.77,4.46,-8.799,0.19978936000194772,0.5746733024617366,0.38723133123184217,3.054155184453399,2.21,17.8,-140.0,HIGHDIVERSITY_CONCAT
HighDiv_1667,HighDiv,[O-][S@@+](C1=CC=C2N[C@H](CF)CC2=C1)C1=CC(O)=C(I)C=C1O,12/000000245,C15H13NO3SFI,433.0,2.6,4.6,-8.424,0.61083725902423,0.16107175341521776,0.3859545062197239,4.174937906596832,4.08,19.6,-190.0,HIGHDIVERSITY_LANAPDB
Druglike_1463,Druglike,NC(=O)NC1=CC(O)=CC=C1/C=C/CC1=NC=NN1,4/000000176,C12H13N5O2,259.0,0.27,4.45,-8.823,0.17042879578607098,0.6011438016007148,0.38578629869339287,2.914330994806569,2.33,3.58,-60.0,DRUGLIKE_LANAPDB
HighDiv_329,HighDiv,NC1=CC(C#CCC[C@@H](CO)[N+](=O)[O-])=CC(O)=C1,23/000000239,C12H14N2O4,250.0,1.24,4.64,-8.317,0.7282795158877396,0.043057444753945136,0.3856684803208424,3.749502798324146,4.21,17.8,-150.0,HIGHDIVERSITY_CONCAT
HighDiv_1821,HighDiv,OCC1=CC=CC(C2=CC=C(CC3=NON=C3)C=C2)=C1S,10/000000004,C16H14N2O2S,298.0,4.29,4.15,-9.621,-0.7103881306902498,1.481287897971707,0.38544988364072863,2.9073871261068227,3.63,18.9,-188.0,HIGHDIVERSITY_LANAPDB
Druglike_139,Druglike,CCC1=NC=C(/C=C/[C@@H]2C=C(CN)C=C(CO)N2)C=C1Br,13/000000115,C16H21N3OBr,351.0,1.13,4.68,-8.209,0.8457217727512493,-0.07605980137145289,0.3848309856898982,4.701665596175517,7.31,2.47,-170.0,DRUGLIKE_CONCAT
Druglike_430,Druglike,NC[C@@H](N)C1=NC(C/C=C/CC2=NC(N)=C3C=NNC3=N2)=CC=C1,21/000000022,C16H21N8,325.0,0.46,4.32,-9.166,-0.2112585390203346,0.9794513517952641,0.3840964063874648,4.273974670895999,4.05,21.2,-190.0,DRUGLIKE_CONCAT
HighDiv_617,HighDiv,NCC1=CC(=O)C=C(C2=CC=C(I)C(CN)=C2)C1=O,10/000000044,C14H13N2O2I,368.0,0.86,4.38,-9.006,-0.03509515372507148,0.8029813575354159,0.3839431019051722,3.1028841506251084,4.05,2.22,-160.0,HIGHDIVERSITY_CONCAT
Druglike_726,Druglike,OCC1=CC(CCOCC2=CC=CC3=C2C=NC=N3)=CC(O)=C1,28/000000024,C18H18N2O3,310.0,1.44,4.15,-9.616,-0.7103881306902498,1.475773210651086,0.3826925399804181,2.4769659497821,5.58,3.72,-80.0,DRUGLIKE_CONCAT
Druglike_1397,Druglike,C=C[C@H](C(=O)O)C1=C(OCN)C=CC(NC(N)=O)=C1,4/000000306,C12H15N3O4,265.0,-0.33,4.94,-7.512,1.609096442364063,-0.8448072138659161,0.3821446142490735,3.283980068742519,4.97,6.2,-150.0,DRUGLIKE_LANAPDB
HighDiv_1523,HighDiv,O=C1CNC2=C(C=CC=C2C(=O)NC2=C(Cl)C=C(Cl)C=N2)N1,18/000000002,C14H10N4O2Cl2,336.0,2.07,4.06,-9.853,-0.9746332086331483,1.7371693896484859,0.3812680905076688,2.582919883241349,6.46,3.58,-80.0,HIGHDIVERSITY_CRAFT
HighDiv_1684,HighDiv,C/C(=C\C(=C\C1=CC=C(C(=O)O)C=C1)C(=O)O)[N+](=O)[O-],16/000000007,C13H11NO6,277.0,2.16,4.51,-8.655,0.3465921810813341,0.41585030762787323,0.3812212443546037,2.817022036320319,6.5,3.58,-20.0,HIGHDIVERSITY_LANAPDB
HighDiv_614,HighDiv,C=CC(=O)C1=CC(N=O)=C(Br)C(CCC(=O)NO)=C1,12/000000699,C12H11N2O4Br,327.0,1.44,4.38,-9.001,-0.03509515372507148,0.7974666702147948,0.38118575824486167,3.1350679480494037,3.72,3.58,0.0,HIGHDIVERSITY_CONCAT
HighDiv_1224,HighDiv,NNCCC(=O)C1=CC(O)=C(O)C(C2=NN=CS2)=C1,3/000000106,C11H12N4O3S,280.0,1.08,4.87,-7.696,1.4035724928529205,-0.6418667204670906,0.38085288619291496,3.134951410868494,1.33,21.7,-120.0,HIGHDIVERSITY_CRAFT
HighDiv_888,HighDiv,CCC#C/C(=C\CCCC1=CC(C(=O)O)=CC(O)=C1)CCC,3/000000152,C19H24O3,300.0,4.07,4.19,-9.506,-0.5929458738267401,1.354450089597441,0.3807521078853504,2.9879685022056712,3.09,6.72,-140.0,HIGHDIVERSITY_CONCAT
HighDiv_2181,HighDiv,C=CCCNC1=NC(C2=C(Br)C(NC(N)=O)=CC=C2O)=CS1,12/000000027,C14H15N4O2SBr,383.0,2.05,4.19,-9.506,-0.5929458738267401,1.354450089597441,0.3807521078853504,2.8912315539080673,3.06,3.58,-140.0,HIGHDIVERSITY_MAYBRIDGE
Druglike_1278,Druglike,NCC1=C(C#CC[C@@H]2NC(=O)C3=CC(O)=CC=C32)NC=C1,3/000000006,C16H15N3O2,281.0,1.19,4.13,-9.664,-0.7691092591220059,1.5287142089290404,0.37980247490351726,3.8453582298130673,5.36,6.45,-190.0,DRUGLIKE_CRAFT
HighDiv_344,HighDiv,C=CCNC(=O)COC1=C(Br)C(ON)=CC(C(=O)O)=C1,12/000001396,C12H13N2O5Br,345.0,0.67,4.62,-8.359,0.6695583874559862,0.08938081824715505,0.3794696028515706,2.6050414364170784,4.51,19.5,0.0,HIGHDIVERSITY_CONCAT
Druglike_1086,Druglike,NCC1=CC(C(=O)C2=NC=C(/C=C/C3=CC=C(I)C(Cl)=C3)C=N2)=CN1,12/000000089,C18H15N4OClI,465.0,3.12,4.86,-7.72,1.3742119286370438,-0.6153962213281133,0.3794078536544652,3.48830454061868,4.5,3.58,0.0,DRUGLIKE_CRAFT
Druglike_1522,Druglike,CC(=O)CC1=CC=C(C#CCC(=O)O)C2=C1N=CN2,12/000000042,C14H12N2O3,256.0,1.1,4.26,-9.315,-0.3874219243156003,1.1437890339497465,0.3781835548170731,3.114589727269075,6.39,19.5,-60.0,DRUGLIKE_LANAPDB
HighDiv_1258,HighDiv,O=C(C#C[C@@H](O)C1=C(N[SH](=O)=O)C=CC=C1O)C1=CC=CO1,30/000000017,C14H11NO6S,321.0,-0.2,4.65,-8.276,0.757640080103619,-0.0021629912751413376,0.3777385444142389,4.130674095193127,6.96,3.58,-150.0,HIGHDIVERSITY_CRAFT
HighDiv_2092,HighDiv,NC(=O)NC1=CC=C(O)C(C2=NNC(=S)N2)=C1Br,12/000000010,C9H8N5O2SBr,330.0,1.64,4.39,-8.968,-0.0057345895091947315,0.7610697338987017,0.3776675721947535,3.2517231182996076,0.21,21.1,-140.0,HIGHDIVERSITY_MAYBRIDGE
HighDiv_455,HighDiv,NCC1=C(Br)C(N=O)=CC(C(=O)[C@H]2CNC=N2)=C1,12/000000210,C11H12N4O2Br,312.0,0.38,4.52,-8.62,0.37595274529721084,0.37724749638353133,0.3766001208403711,4.879050496911273,4.36,2.48,-150.0,HIGHDIVERSITY_CONCAT
Druglike_1845,Druglike,CC#CC1=C(COC(=O)C2=CN=C(C(=O)O)N2)C=CN=C1O,5/000000010,C14H11N3O5,301.0,1.21,4.33,-9.124,-0.18189797480445782,0.9331279783020542,0.3756150017487982,3.3020946056104643,2.14,3.7,-20.0,DRUGLIKE_MAYBRIDGE
Druglike_722,Druglike,CC1=C(C(=O)OCC2=CC=C3OCC(=O)NC3=C2)OC(CN)=N1,30/000000015,C15H15N3O5,317.0,-0.18,4.15,-9.602,-0.7103881306902498,1.46033208615335,0.3749719777315501,2.7227118439797504,-0.12,2.47,-120.0,DRUGLIKE_CONCAT
Druglike_224,Druglike,CC[C@@H](/C=C/C1=CN=C(CO)C(Br)=C1)C1=NOC(=O)N1,13/000000087,C13H14N3O3Br,340.0,1.75,4.53,-8.59,0.4053133095130902,0.34415937245981054,0.37473634098645037,4.051746613563543,8.21,2.35,-170.0,DRUGLIKE_CONCAT
Druglike_150,Druglike,NCCCC1=NC(C[C@@H](CCl)C2=CCC(CN)=CO2)=CC=C1O,12/000000019,C17H24N3O2Cl,337.0,0.66,4.65,-8.27,0.757640080103619,-0.008780616059885891,0.3744297320218666,4.175385329100292,8.19,7.96,-150.0,DRUGLIKE_CONCAT
HighDiv_277,HighDiv,CCCCCCCC1=CC(O)=CC(N2CCNC2=O)=C1,28/000000367,C16H24N2O2,276.0,2.71,4.7,-8.136,0.9044429011830054,-0.15657423625250902,0.3739343324652482,2.3089878601687666,2.2,15.0,-140.0,HIGHDIVERSITY_CONCAT
HighDiv_1649,HighDiv,[O-][S@@+](C1=CC=C2C(CCl)=NCCC2=C1)C1=CC(O)=C(I)C=C1O,12/000000120,C16H13NO3SClI,461.0,2.58,4.69,-8.161,0.8750823369671286,-0.12900079964940736,0.3730407686588606,3.919449093893192,4.23,20.8,-80.0,HIGHDIVERSITY_LANAPDB
HighDiv_1348,HighDiv,C=CC1=CC=C(C2=C(O)C(O)=CN=C2)C=C1C=C,1/000000065,C15H13NO2,239.0,2.93,4.38,-8.986,-0.03509515372507148,0.7809226082529354,0.37291372726393196,2.964155118299608,5.0,12.6,-160.0,HIGHDIVERSITY_CRAFT
Druglike_1843,Druglike,O=C(O)COC(=O)C#CC1=CC(C(=O)CF)=CC(O)=C1,1/000000034,C13H9O6F,280.0,1.53,4.33,-9.119,-0.18189797480445782,0.9276132909814331,0.37285765808848764,3.0262055389811806,2.88,3.58,-20.0,DRUGLIKE_MAYBRIDGE
HighDiv_264,HighDiv,O=C(O)CC1=NNC(C2=NC(/C=C/CCl)=CC=C2I)=N1,4/000000212,C12H10N4O2ClI,404.0,2.7,4.71,-8.107,0.9338034653988821,-0.18855942271210638,0.3726220213433879,3.3847160701167134,4.78,21.9,-120.0,HIGHDIVERSITY_CONCAT
HighDiv_1717,HighDiv,O=NC1=CC(/C=C(/C=C/[N+](=O)[O-])C(=O)O)=CC=C1C(=O)O,16/000000028,C12H8N2O7,292.0,1.15,4.41,-8.905,0.052986538922561374,0.6915846736588859,0.3722856062907236,3.3626900490035982,6.29,3.85,-30.0,HIGHDIVERSITY_LANAPDB
Druglike_365,Druglike,O=C(O)C1=CNC(CC2=CC=C(CO)C=C2C(=O)O)=C1,6/000000025,C14H13NO5,275.0,0.92,4.38,-8.983,-0.03509515372507148,0.777613795860563,0.3712593210677458,2.5260920191676615,2.16,2.35,-60.0,DRUGLIKE_CONCAT
Druglike_1141,Druglike,CC/C=C/CCC1=NC(CO)=C(C2=NNC(=O)C=C2)O1,15/000000269,C14H17N3O3,275.0,0.92,4.62,-8.343,0.6695583874559862,0.07173381882117022,0.3706461031385782,3.1954259168489276,3.0,23.8,-140.0,DRUGLIKE_CRAFT
HighDiv_1674,HighDiv,[O-][S@@+](C1=CC=C(Br)C=C1)C1=CC(O)=C(I)C=C1O,12/000000257,C12H8O3SBrI,439.0,3.24,4.55,-8.529,0.46403443794484367,0.27688018714824353,0.37045731254654357,3.3629549176334077,4.47,15.0,0.0,HIGHDIVERSITY_LANAPDB
Druglike_1827,Druglike,NCC1=C(C(=O)CCCCC2=NOC(=O)N2)C=C(C(=O)O)N1,5/000000129,C13H16N4O5,308.0,-0.28,4.37,-9.005,-0.06445571794094823,0.8018784200712924,0.36871135106517205,3.3966592966571234,7.26,3.7,0.0,DRUGLIKE_MAYBRIDGE
HighDiv_1714,HighDiv,O=C(O)C1=C(CO)C=CC(Cl)=C1CCC1=CC(O)=C(O)C(F)=C1,11/000000017,C16H13O5FCl,339.0,2.28,4.43,-8.845,0.11170766735431488,0.6254084258114442,0.36855804658287955,2.620614462800136,7.67,3.7,0.0,HIGHDIVERSITY_LANAPDB
Druglike_360,Druglike,O=C(O)CCC/C=C\CCCC1=CC(O)=CC(C2=NNN=C2)=C1,28/000000441,C17H21N3O3,315.0,3.84,4.39,-8.951,-0.0057345895091947315,0.7423197970085934,0.36829260374969935,2.737333479267539,-0.35,22.4,-140.0,DRUGLIKE_CONCAT
HighDiv_1431,HighDiv,C=C[C@H](NC(=O)C#CC1=C(O)C(O)=C(CC)N=C1)C1=CC=NO1,1/000000498,C16H15N3O4,313.0,1.51,4.22,-9.402,-0.5048641811791099,1.2397445933285387,0.3674402060747144,4.230345007354731,2.54,25.0,-170.0,HIGHDIVERSITY_CRAFT
Druglike_1488,Druglike,OC/C=C(/C1=NNN=C1)C1=CC=C(C2=CC(Cl)=CC=C2O)O1,29/000000054,C15H12N3O3Cl,317.0,3.59,4.35,-9.054,-0.12317684637270433,0.8559223558133703,0.366372754720333,3.022433247296645,4.87,24.3,-120.0,DRUGLIKE_LANAPDB
Druglike_1764,Druglike,C=CCC1=C(C(=O)O)C=C([C@H](C(=O)O)C2=CN=CN2)N1,19/000000002,C13H13N3O4,275.0,0.08,4.57,-8.467,0.5227555663765998,0.20849806437255308,0.3656268153745764,3.8743108942828233,5.95,3.58,-150.0,DRUGLIKE_MAYBRIDGE
HighDiv_2002,HighDiv,C#CC(=O)OC[C@H](Cl)/C=C/C1=C(I)N=CC(O)=C1S,30/000000148,C12H9NO3SClI,409.0,3.14,4.73,-8.041,0.9925245938306382,-0.2613532953442925,0.3655856492431728,4.628085951095459,6.92,5.09,-150.0,HIGHDIVERSITY_MAYBRIDGE
HighDiv_2242,HighDiv,C=C(NCC1=NN=C(C2=CC=C(CN)C=C2)O1)C1=NOCN1,26/000000004,C14H17N6O2,301.0,2.71,4.12,-9.66,-0.7984698233378826,1.5243024590725447,0.36291631786733103,3.7690077321867577,1.64,24.6,-120.0,HIGHDIVERSITY_MAYBRIDGE
Druglike_352,Druglike,CC[C@@H](O)C/C=C/CCC1=CC=C(C(=O)C2=NC(=O)ON2)N1,23/000000120,C15H19N3O4,305.0,0.91,4.39,-8.941,-0.0057345895091947315,0.7312904223673531,0.3627779164290792,3.905289207262443,7.05,3.58,-170.0,DRUGLIKE_CONCAT
Druglike_276,Druglike,CC[C@@H](CBr)C1=NNC(/C=C/C2=CC(O)=CC=C2I)=C1,28/000000319,C15H16N2OBrI,447.0,5.41,4.47,-8.727,0.22914992421782449,0.49526180504480594,0.3622058646313152,3.8711012838932137,5.4,5.09,-170.0,DRUGLIKE_CONCAT
Druglike_229,Druglike,C=C(C)CCCCC1=CC(O)=CC(C2=NNN=C2)=C1,28/000000151,C15H19N3O,257.0,4.01,4.53,-8.567,0.4053133095130902,0.3187918107849577,0.362052560149024,2.7205745845501585,1.1,17.8,-140.0,DRUGLIKE_CONCAT
Druglike_1440,Druglike,C/C=C/C1=CC(C2=CN=C(CCCCCCC)N2)=C(CN)N1,4/000000201,C18H28N4,300.0,2.88,4.61,-8.354,0.6401978232401094,0.08386613092653393,0.3620319770833217,3.1479409396043394,3.08,21.5,-200.0,DRUGLIKE_LANAPDB
HighDiv_1298,HighDiv,CC(=O)C1=CC(O)=C(O)C(C2=NON=C2)=C1,3/000000085,C10H8N2O4,220.0,2.0,4.53,-8.564,0.4053133095130902,0.3154829983925854,0.3603981539528378,3.106848125697981,1.12,17.0,-140.0,HIGHDIVERSITY_CRAFT
HighDiv_401,HighDiv,C=CCC#CCC1=C(Br)C(ON)=CC(C(=O)O)=C1,12/000001315,C13H12NO3Br,310.0,2.11,4.56,-8.484,0.49339500216072046,0.22724800126266134,0.3603215017116909,3.3729419566041603,7.18,2.48,0.0,HIGHDIVERSITY_CONCAT
HighDiv_1296,HighDiv,O=N[C@H](C#CCN1CCCC1)C1=C(OP(=O)(O)O)C=CC=C1O,30/000000012,C14H17N2O6P,340.0,0.02,4.53,-8.563,0.4053133095130902,0.314380060928462,0.3598466852207761,3.727638757354731,6.6,24.6,-150.0,HIGHDIVERSITY_CRAFT
Druglike_145,Druglike,NCCC1=NC=C(/C=C/[C@H]2NC(=O)C=C2CF)C=C1Br,13/000000120,C14H16N3OFBr,341.0,0.82,4.67,-8.19,0.8163612085353725,-0.09701561318980999,0.35967279767278126,4.696861174003104,6.6,3.85,-150.0,DRUGLIKE_CONCAT
Druglike_271,Druglike,O=C(O)C1=C[C@@H](/C=C/C2=CN=CC(Br)=C2)NC(CO)=C1,13/000000092,C14H13N2O3Br,337.0,1.06,4.47,-8.72,0.22914992421782449,0.4875412427959379,0.35834558350688117,4.05236969048662,5.29,2.48,-150.0,DRUGLIKE_CONCAT
HighDiv_1394,HighDiv,C=C(CNC(=O)C#CC1=C(O)C(O)=CN=C1)[C@H]1CC=CS1,1/000000235,C15H14N2O3S,302.0,1.16,4.29,-9.199,-0.2993402316679674,1.015848288111357,0.35825402822169483,4.419783718730928,3.43,22.7,-150.0,HIGHDIVERSITY_CRAFT
Druglike_1614,Druglike,C/C(=C\C1=CC(C(=O)O)=C(O)C=C1)C[C@H]1C=CCCC1,13/000000007,C17H20O3,272.0,3.03,4.13,-9.619,-0.7691092591220059,1.4790820230434583,0.3549863819607262,3.1699172179591475,5.97,5.09,-170.0,DRUGLIKE_LANAPDB
HighDiv_2108,HighDiv,NOC1=C(F)C=C(CCS(=O)(=O)CC(=O)O)C=C1C1=CNC=N1,27/000000162,C13H14N3O5SF,343.0,-0.09,4.35,-9.033,-0.12317684637270433,0.8327606690667644,0.35479191134703003,3.331559553193614,5.82,3.7,-120.0,HIGHDIVERSITY_MAYBRIDGE
Druglike_1111,Druglike,NCC1=C(C2=CC(Br)=CC=C2O)CN(CCN2C=NN=N2)C1=O,6/000000014,C14H16N6O2Br,380.0,-0.31,4.77,-7.914,1.1099668506941451,-0.40142635328804765,0.35427024870304874,3.4944815481217635,5.7,3.58,-160.0,DRUGLIKE_CRAFT
HighDiv_454,HighDiv,C=CCNCNCC1=C(Br)C(N=O)=CC(C(=O)C/C=C\C)=C1,12/000000420,C16H20N3O2Br,366.0,2.83,4.52,-8.578,0.37595274529721084,0.3309241228903214,0.35343843409376613,3.610064845206934,3.91,5.09,-80.0,HIGHDIVERSITY_CONCAT
HighDiv_2042,HighDiv,N[C@H]1NCCN1CC(=O)CC1=C(O)C2=C(C=C1)C(CO)=CC2,8/000000001,C16H19N3O3,301.0,0.52,4.54,-8.522,0.43467387372896693,0.2691596248993755,0.3519167493141712,3.934993673763683,4.78,19.7,-40.0,HIGHDIVERSITY_MAYBRIDGE
HighDiv_2048,HighDiv,C[C@H](F)C1=C(/C=C(\CO)C2=CC=CC=C2)N=C(S)NC1=O,20/000000001,C15H15N2O2SF,306.0,1.6,4.52,-8.575,0.37595274529721084,0.3276153104979491,0.35178402789758,3.7654734818024567,7.06,22.3,-170.0,HIGHDIVERSITY_MAYBRIDGE
HighDiv_2219,HighDiv,C=C(NCC1=NN=C(C2=CC=C(CN)C=C2)O1)C1=NNC=C1,26/000000013,C15H17N6O,297.0,2.91,4.15,-9.559,-0.7103881306902498,1.4129057751960146,0.3512588222528824,3.4846423475713735,2.71,25.0,-120.0,HIGHDIVERSITY_MAYBRIDGE
HighDiv_2119,HighDiv,O=C(NC[C@H](O)C1=CC(C(=O)O)=C(F)C=C1)C1=COC=C1,22/000000003,C14H12NO5F,293.0,0.91,4.32,-9.106,-0.2112585390203346,0.9132751039478205,0.35100828246374294,2.70673687702792,1.15,3.58,-150.0,HIGHDIVERSITY_MAYBRIDGE
Druglike_818,Druglike,CCC1=NC=C(C(=O)[C@@H](O)C#CC2=NON=C2C(N)=O)C=C1,18/000000083,C14H12N4O4,300.0,0.19,4.1,-9.69,-0.8571909517696387,1.5573905829962655,0.35009981561331344,3.7499298328980455,6.27,3.58,-170.0,DRUGLIKE_CONCAT
HighDiv_1677,HighDiv,CC1=CC=C(C2=C(S)C(CO)=CC=C2C(=O)O)C=C1,10/000000006,C15H14O3S,274.0,3.37,4.53,-8.545,0.4053133095130902,0.29452718657422833,0.3499202480436593,2.3034072275481865,5.26,14.1,-180.0,HIGHDIVERSITY_LANAPDB
Druglike_144,Druglike,CO[C@H](/C=C/C(=O)C1=NN=C(COC2=CC(CO)=NC(Cl)=C2)N1)CN,23/000000096,C15H19N5O4Cl,368.0,0.69,4.67,-8.172,0.8163612085353725,-0.1168684875440417,0.34974636049566543,4.3362899114916065,4.22,3.58,-190.0,DRUGLIKE_CONCAT
HighDiv_1698,HighDiv,[O-][S@@+](C1=CC=C(O)C(Cl)=C1)C1=C(O)C=C(I)C(O)=C1,12/000000062,C12H8O4SClI,410.0,2.66,4.47,-8.704,0.22914992421782449,0.4698942433699531,0.3495220837938888,3.5207764488330167,3.0,16.2,0.0,HIGHDIVERSITY_LANAPDB
HighDiv_2004,HighDiv,NOC1=C(F)C=C(C[N+](=O)[O-])C=C1C1=CNC=N1,27/000000442,C10H9N4O3F,252.0,0.45,4.71,-8.064,0.9338034653988821,-0.23598573366943973,0.3489088658647212,3.566332656761146,3.22,2.48,-120.0,HIGHDIVERSITY_MAYBRIDGE
HighDiv_327,HighDiv,NCC1=C(CC(=O)O)OC(C2=C(F)C=C(S)C=C2Br)=C1,20/000000021,C13H11NO3SFBr,360.0,2.48,4.64,-8.249,0.7282795158877396,-0.03194230280648987,0.34816860654062487,3.334000410776053,5.25,2.35,-120.0,HIGHDIVERSITY_CONCAT
HighDiv_529,HighDiv,CCC(=O)C1=CC=C(I)C(C2=NC(CC(=O)O)=NN2)=N1,4/000000059,C12H11N4O3I,386.0,1.73,4.45,-8.754,0.17042879578607098,0.5250411165761545,0.3477349561811127,3.0645613897970323,5.5,21.4,-140.0,HIGHDIVERSITY_CONCAT
Druglike_1564,Druglike,O=C(O)C1=CNC(CCC2=CC=CC3=C2C=NO3)=C1C(=O)O,6/000000129,C15H12N2O5,300.0,1.9,4.19,-9.446,-0.5929458738267401,1.2882738417499975,0.3476639839616287,2.9001129353505295,7.18,3.7,-40.0,DRUGLIKE_LANAPDB
HighDiv_616,HighDiv,O=C(/C=C/C1=NN=C([C@H](S)/C=C/C2=NC(CCl)=NN2)N1)NO,8/000000020,C11H12N7O2SCl,341.0,1.49,4.38,-8.94,-0.03509515372507148,0.7301874849032277,0.34754616558907814,4.617865882200409,-0.14,5.09,-190.0,HIGHDIVERSITY_CONCAT
Druglike_206,Druglike,C/C=C/CC(=O)NC1=CC(C2=NNN=C2)=CC(O)=C1,28/000000157,C13H14N4O2,258.0,2.61,4.57,-8.434,0.5227555663765998,0.17210112805645802,0.34742834721652893,2.864366892242465,3.89,20.2,-140.0,DRUGLIKE_CONCAT
HighDiv_191,HighDiv,C/C=C/C(=O)C1=CC(N=O)=C(Br)C([C@@H](O)C(=O)O)=C1,12/000000913,C12H10NO5Br,328.0,1.24,4.81,-7.795,1.2274091075576548,-0.5326759115188094,0.34736659801942266,3.6838237067515687,4.48,3.58,-170.0,HIGHDIVERSITY_CONCAT
